,2025-12-31,2024-12-31
Ordinary Shares Number,2033290000.0,2033290000.0
Share Issued,2033290000.0,2033290000.0
Tangible Book Value,240683000.0,244307000.0
Invested Capital,240683000.0,244307000.0
Working Capital,240662000.0,244230000.0
Net Tangible Assets,240683000.0,244307000.0
Common Stock Equity,240683000.0,244307000.0
Total Capitalization,240683000.0,244307000.0
Total Equity Gross Minority Interest,240683000.0,244307000.0
Stockholders Equity,240683000.0,244307000.0
Retained Earnings,-104554000.0,-97440000.0
Additional Paid In Capital,180493000.0,180493000.0
Capital Stock,20333000.0,20333000.0
Common Stock,20333000.0,20333000.0
Total Liabilities Net Minority Interest,5758000.0,35075000.0
Total Non Current Liabilities Net Minority Interest,0.0,0.0
Current Liabilities,5758000.0,35075000.0
Other Current Liabilities,1084000.0,1121000.0
Current Provisions,,52000.0
Payables,429000.0,31706000.0
Other Payable,7000.0,7000.0
Total Tax Payable,0.0,3093000.0
Accounts Payable,422000.0,28606000.0
Total Assets,246441000.0,279382000.0
Total Non Current Assets,21000.0,77000.0
Net PPE,21000.0,77000.0
Accumulated Depreciation,-125000.0,-2022000.0
Gross PPE,146000.0,2099000.0
Machinery Furniture Equipment,146000.0,1753000.0
Buildings And Improvements,0.0,346000.0
Properties,0.0,0.0
Current Assets,246420000.0,279305000.0
Restricted Cash,1154000.0,1165000.0
Prepaid Assets,1691000.0,592000.0
Inventory,15310000.0,34546000.0
Finished Goods,15310000.0,34546000.0
Other Receivables,4447000.0,1111000.0
Accounts Receivable,17226000.0,36720000.0
Allowance For Doubtful Accounts Receivable,-235000.0,-625000.0
Gross Accounts Receivable,17461000.0,37345000.0
Cash Cash Equivalents And Short Term Investments,206592000.0,205171000.0
Cash And Cash Equivalents,206592000.0,205171000.0
Cash Equivalents,184383000.0,195818000.0
Cash Financial,22209000.0,9353000.0
