,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,715851.0,389578.0,231279.0
Share Issued,715851.0,389578.0,231279.0
Net Debt,420000.0,,566000.0
Total Debt,5843000.0,,4823000.0
Tangible Book Value,3494000.0,,4486000.0
Invested Capital,8413000.0,,8789000.0
Working Capital,1738000.0,,3506000.0
Net Tangible Assets,3494000.0,,4486000.0
Capital Lease Obligations,924000.0,,520000.0
Common Stock Equity,3494000.0,,4486000.0
Total Capitalization,6889000.0,,8789000.0
Total Equity Gross Minority Interest,3494000.0,,4486000.0
Stockholders Equity,3494000.0,,4486000.0
Gains Losses Not Affecting Retained Earnings,-2053000.0,,-2053000.0
Foreign Currency Translation Adjustments,-2053000.0,,-2053000.0
Retained Earnings,-116105000.0,,-102200000.0
Additional Paid In Capital,121528000.0,,108615000.0
Capital Stock,124000.0,,124000.0
Common Stock,124000.0,,124000.0
Preferred Stock,0.0,,0.0
Total Liabilities Net Minority Interest,9001000.0,,7428000.0
Total Non Current Liabilities Net Minority Interest,3777000.0,,4632000.0
Derivative Product Liabilities,0.0,,10000.0
Employee Benefits,0.0,,300000.0
Long Term Debt And Capital Lease Obligation,3777000.0,,4322000.0
Long Term Capital Lease Obligation,382000.0,,19000.0
Long Term Debt,3395000.0,,4303000.0
Current Liabilities,5224000.0,,2796000.0
Other Current Liabilities,18000.0,,16000.0
Current Deferred Liabilities,667000.0,,387000.0
Current Deferred Revenue,667000.0,,387000.0
Current Debt And Capital Lease Obligation,2066000.0,,501000.0
Current Capital Lease Obligation,542000.0,,501000.0
Current Debt,1524000.0,,
Other Current Borrowings,1524000.0,,
Payables And Accrued Expenses,2473000.0,,1892000.0
Payables,2473000.0,,1892000.0
Other Payable,2340000.0,,1616000.0
Accounts Payable,133000.0,,276000.0
Total Assets,12495000.0,,11914000.0
Total Non Current Assets,5533000.0,,5612000.0
Other Non Current Assets,98000.0,,86000.0
Investments And Advances,177000.0,,74000.0
Long Term Equity Investment,177000.0,,74000.0
Investmentsin Joint Venturesat Cost,177000.0,,74000.0
Net PPE,5258000.0,,5452000.0
Accumulated Depreciation,-2045000.0,,-1484000.0
Gross PPE,7303000.0,,6936000.0
Leases,445000.0,,445000.0
Other Properties,6858000.0,,6491000.0
Current Assets,6962000.0,,6302000.0
Restricted Cash,446000.0,,393000.0
Prepaid Assets,119000.0,,322000.0
Inventory,1581000.0,,1568000.0
Other Inventories,1530000.0,,1509000.0
Receivables,317000.0,,282000.0
Other Receivables,317000.0,,282000.0
Accounts Receivable,,,0.0
Allowance For Doubtful Accounts Receivable,,,0.0
Gross Accounts Receivable,,,0.0
Cash Cash Equivalents And Short Term Investments,4499000.0,,3737000.0
Cash And Cash Equivalents,4499000.0,,3737000.0
Cash Equivalents,,,3247000.0
Cash Financial,,,854000.0
