,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,677949.0,219495.0,211987.0
Share Issued,677949.0,219495.0,211987.0
Total Debt,15328000.0,,29291000.0
Tangible Book Value,128250000.0,,109606000.0
Invested Capital,128985000.0,,109936000.0
Working Capital,4259000.0,,6609000.0
Net Tangible Assets,129512000.0,,109606000.0
Capital Lease Obligations,14593000.0,,28961000.0
Common Stock Equity,128250000.0,,109606000.0
Preferred Stock Equity,1262000.0,,
Total Capitalization,129512000.0,,109606000.0
Total Equity Gross Minority Interest,128324000.0,,151835000.0
Minority Interest,-1188000.0,,42229000.0
Stockholders Equity,129512000.0,,109606000.0
Gains Losses Not Affecting Retained Earnings,22618000.0,,34047000.0
Other Equity Adjustments,22618000.0,,34047000.0
Retained Earnings,-4639344000.0,,-4601502000.0
Additional Paid In Capital,4744210000.0,,4676706000.0
Capital Stock,2028000.0,,355000.0
Common Stock,766000.0,,355000.0
Preferred Stock,1262000.0,,0.0
Total Liabilities Net Minority Interest,74197000.0,,173943000.0
Total Non Current Liabilities Net Minority Interest,15857000.0,,26542000.0
Other Non Current Liabilities,2468000.0,,5098000.0
Derivative Product Liabilities,0.0,,467000.0
Long Term Debt And Capital Lease Obligation,13389000.0,,20977000.0
Long Term Capital Lease Obligation,13389000.0,,20977000.0
Current Liabilities,58340000.0,,147401000.0
Other Current Liabilities,23914000.0,,32114000.0
Current Deferred Liabilities,2838000.0,,5008000.0
Current Deferred Revenue,674000.0,,293000.0
Current Debt And Capital Lease Obligation,1939000.0,,8314000.0
Current Capital Lease Obligation,1204000.0,,7984000.0
Current Debt,735000.0,,330000.0
Other Current Borrowings,735000.0,,330000.0
Pensionand Other Post Retirement Benefit Plans Current,118000.0,,123000.0
Payables And Accrued Expenses,29531000.0,,101842000.0
Current Accrued Expenses,2538000.0,,2442000.0
Interest Payable,,,65000.0
Payables,26993000.0,,99400000.0
Other Payable,6820000.0,,8620000.0
Dueto Related Parties Current,9041000.0,,78851000.0
Total Tax Payable,777000.0,,1085000.0
Income Tax Payable,,,0.0
Accounts Payable,10355000.0,,10844000.0
Total Assets,202521000.0,,325778000.0
Total Non Current Assets,139922000.0,,171768000.0
Other Non Current Assets,,,460000.0
Non Current Prepaid Assets,239000.0,,3151000.0
Investments And Advances,18881000.0,,18881000.0
Goodwill And Other Intangible Assets,,,0.0
Net PPE,120802000.0,,149276000.0
Accumulated Depreciation,-14178000.0,,-17591000.0
Gross PPE,134980000.0,,166867000.0
Leases,16504000.0,,21162000.0
Other Properties,72733000.0,,89832000.0
Machinery Furniture Equipment,1473000.0,,1673000.0
Buildings And Improvements,44270000.0,,54200000.0
Properties,0.0,,0.0
Current Assets,62599000.0,,154010000.0
Other Current Assets,5938000.0,,16500000.0
Assets Held For Sale Current,0.0,,87444000.0
Restricted Cash,,,0.0
Prepaid Assets,16959000.0,,20262000.0
Receivables,3640000.0,,4683000.0
Receivables Adjustments Allowances,-6175000.0,,-8117000.0
Other Receivables,8000.0,,7000.0
Duefrom Related Parties Current,0.0,,1465000.0
Accrued Interest Receivable,,,85000.0
Accounts Receivable,9807000.0,,11328000.0
Allowance For Doubtful Accounts Receivable,-6271000.0,,-4413000.0
Gross Accounts Receivable,16078000.0,,15741000.0
Cash Cash Equivalents And Short Term Investments,36062000.0,,25121000.0
Other Short Term Investments,,,0.0
Cash And Cash Equivalents,36062000.0,,25121000.0
