,2025-12-31,2024-12-31
Ordinary Shares Number,5786184.0,3539790.0
Share Issued,5786184.0,3539790.0
Net Debt,,5915.0
Total Debt,3407749.0,619616.0
Tangible Book Value,157717.0,48116.0
Invested Capital,6152803.0,2966876.0
Working Capital,-654802.0,-512560.0
Net Tangible Assets,157717.0,48116.0
Capital Lease Obligations,687749.0,98876.0
Common Stock Equity,3432803.0,2446136.0
Total Capitalization,3432803.0,2446136.0
Total Equity Gross Minority Interest,3432803.0,2446136.0
Stockholders Equity,3432803.0,2446136.0
Gains Losses Not Affecting Retained Earnings,-30184.0,37548.0
Other Equity Adjustments,-30184.0,37548.0
Retained Earnings,-18815989.0,-14630797.0
Additional Paid In Capital,22276916.0,17037325.0
Capital Stock,2060.0,2060.0
Common Stock,2060.0,2060.0
Total Liabilities Net Minority Interest,7632824.0,4171120.0
Total Non Current Liabilities Net Minority Interest,427418.0,13294.0
Long Term Debt And Capital Lease Obligation,427418.0,13294.0
Long Term Capital Lease Obligation,427418.0,13294.0
Current Liabilities,7205406.0,4157826.0
Current Deferred Liabilities,2069396.0,1882376.0
Current Deferred Revenue,2069396.0,1882376.0
Current Debt And Capital Lease Obligation,2980331.0,606322.0
Current Capital Lease Obligation,260331.0,85582.0
Current Debt,2720000.0,520740.0
Other Current Borrowings,2720000.0,520740.0
Payables And Accrued Expenses,2155679.0,1669128.0
Current Accrued Expenses,298430.0,448210.0
Interest Payable,0.0,21516.0
Payables,1857249.0,1220918.0
Other Payable,864431.0,
Dueto Related Parties Current,525139.0,299809.0
Total Tax Payable,58186.0,22125.0
Income Tax Payable,0.0,0.0
Accounts Payable,409493.0,898984.0
Total Assets,11065627.0,6617256.0
Total Non Current Assets,4515023.0,2971990.0
Non Current Prepaid Assets,0.0,408020.0
Non Current Accounts Receivable,,21963.0
Goodwill And Other Intangible Assets,3275086.0,2398020.0
Other Intangible Assets,3275086.0,2398020.0
Net PPE,1239937.0,143987.0
Accumulated Depreciation,-526234.0,-481760.0
Gross PPE,1766171.0,625747.0
Other Properties,1314695.0,186376.0
Machinery Furniture Equipment,451476.0,439371.0
Current Assets,6550604.0,3645266.0
Restricted Cash,1000000.0,0.0
Prepaid Assets,728062.0,1147432.0
Inventory,816874.0,793470.0
Finished Goods,816874.0,793470.0
Receivables,868920.0,1189539.0
Other Receivables,25708.0,670501.0
Taxes Receivable,19305.0,23026.0
Accounts Receivable,823907.0,496012.0
Allowance For Doubtful Accounts Receivable,-129517.0,0.0
Gross Accounts Receivable,953424.0,496012.0
Cash Cash Equivalents And Short Term Investments,3136748.0,514825.0
Cash And Cash Equivalents,3136748.0,514825.0
