,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,1875000.0,1875000.0,1875000.0
Share Issued,1875000.0,1875000.0,1875000.0
Net Debt,8195000.0,,3079000.0
Total Debt,11904000.0,,8448000.0
Tangible Book Value,7240000.0,,7281000.0
Invested Capital,16167000.0,,13292000.0
Working Capital,-3933000.0,,-2817000.0
Net Tangible Assets,7240000.0,,7281000.0
Capital Lease Obligations,2977000.0,,2438000.0
Common Stock Equity,7240000.0,,7282000.0
Total Capitalization,14212000.0,,10734000.0
Total Equity Gross Minority Interest,7240000.0,,7282000.0
Stockholders Equity,7240000.0,,7282000.0
Gains Losses Not Affecting Retained Earnings,202000.0,,-277000.0
Other Equity Adjustments,202000.0,,-277000.0
Retained Earnings,-2332000.0,,588000.0
Additional Paid In Capital,9365000.0,,6967000.0
Capital Stock,5000.0,,4000.0
Common Stock,5000.0,,4000.0
Total Liabilities Net Minority Interest,24403000.0,,18740000.0
Total Non Current Liabilities Net Minority Interest,9214000.0,,5128000.0
Non Current Deferred Liabilities,0.0,,32000.0
Non Current Deferred Taxes Liabilities,0.0,,32000.0
Long Term Debt And Capital Lease Obligation,9214000.0,,5096000.0
Long Term Capital Lease Obligation,2242000.0,,1644000.0
Long Term Debt,6972000.0,,3452000.0
Current Liabilities,15189000.0,,13612000.0
Current Deferred Liabilities,442000.0,,303000.0
Current Deferred Revenue,442000.0,,303000.0
Current Debt And Capital Lease Obligation,2690000.0,,3352000.0
Current Capital Lease Obligation,735000.0,,794000.0
Current Debt,1955000.0,,2558000.0
Other Current Borrowings,1955000.0,,2558000.0
Payables And Accrued Expenses,12057000.0,,9957000.0
Payables,12057000.0,,9957000.0
Dueto Related Parties Current,6995000.0,,5991000.0
Total Tax Payable,140000.0,,252000.0
Income Tax Payable,140000.0,,252000.0
Accounts Payable,4922000.0,,3714000.0
Total Assets,31643000.0,,26022000.0
Total Non Current Assets,20387000.0,,15227000.0
Goodwill And Other Intangible Assets,0.0,,1000.0
Net PPE,20387000.0,,15226000.0
Accumulated Depreciation,-6850000.0,,-5906000.0
Gross PPE,27237000.0,,21132000.0
Leases,12190000.0,,2793000.0
Construction In Progress,982000.0,,6929000.0
Other Properties,2548000.0,,2060000.0
Machinery Furniture Equipment,11517000.0,,9350000.0
Properties,0.0,,0.0
Current Assets,11256000.0,,10795000.0
Restricted Cash,81000.0,,76000.0
Prepaid Assets,1111000.0,,843000.0
Inventory,45000.0,,43000.0
Raw Materials,45000.0,,43000.0
Receivables,9287000.0,,6902000.0
Other Receivables,6829000.0,,5021000.0
Accounts Receivable,2458000.0,,1881000.0
Cash Cash Equivalents And Short Term Investments,732000.0,,2931000.0
Cash And Cash Equivalents,732000.0,,2931000.0
