,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,16250000.0,16250000.0,16250000.0
Share Issued,16250000.0,16250000.0,16250000.0
Net Debt,153957.0,127278.0,349350.0
Total Debt,443311.0,474935.0,504977.0
Tangible Book Value,48318492.0,36435991.0,34556705.0
Invested Capital,48644474.0,36778871.0,34915420.0
Working Capital,47977818.0,33235060.0,31361269.0
Net Tangible Assets,48318492.0,36435991.0,34556705.0
Capital Lease Obligations,117329.0,132055.0,146262.0
Common Stock Equity,48318492.0,36435991.0,34556705.0
Total Capitalization,48610837.0,36748848.0,34883051.0
Total Equity Gross Minority Interest,48318502.0,36435998.0,34556716.0
Minority Interest,10.0,7.0,11.0
Stockholders Equity,48318492.0,36435991.0,34556705.0
Retained Earnings,35186147.0,36185991.0,34306705.0
Additional Paid In Capital,13125132.0,243737.0,243737.0
Capital Stock,7213.0,6263.0,6263.0
Common Stock,7213.0,6263.0,6263.0
Total Liabilities Net Minority Interest,46247360.0,64511328.0,37057393.0
Total Non Current Liabilities Net Minority Interest,378673.0,414918.0,443622.0
Long Term Debt And Capital Lease Obligation,378673.0,414918.0,443622.0
Long Term Capital Lease Obligation,86328.0,102061.0,117276.0
Long Term Debt,292345.0,312857.0,326346.0
Current Liabilities,45868687.0,64096410.0,36613771.0
Other Current Liabilities,,-2.0,
Current Deferred Liabilities,9848141.0,31043000.0,3700000.0
Current Deferred Revenue,9848141.0,31043000.0,3700000.0
Current Debt And Capital Lease Obligation,64638.0,60017.0,61355.0
Current Capital Lease Obligation,31001.0,29994.0,28986.0
Current Debt,33637.0,30023.0,32369.0
Other Current Borrowings,33637.0,30023.0,32369.0
Payables And Accrued Expenses,35955908.0,32993395.0,32852416.0
Current Accrued Expenses,82300.0,254071.0,895131.0
Payables,35873608.0,32739324.0,31957285.0
Other Payable,14843314.0,14401683.0,14229537.0
Dueto Related Parties Current,3259890.0,3400796.0,3382271.0
Total Tax Payable,17202927.0,14599983.0,14010069.0
Income Tax Payable,17202927.0,14599983.0,14010069.0
Accounts Payable,567477.0,336862.0,335408.0
Total Assets,94565862.0,100947326.0,71614109.0
Total Non Current Assets,719357.0,3615856.0,3639069.0
Non Current Deferred Assets,0.0,2866359.0,2859702.0
Net PPE,719357.0,749497.0,779367.0
Accumulated Depreciation,-109856.0,-79715.0,-49586.0
Gross PPE,829213.0,829212.0,828953.0
Other Properties,25054.0,25054.0,25054.0
Machinery Furniture Equipment,246159.0,246158.0,245899.0
Properties,558000.0,558000.0,558000.0
Current Assets,93846505.0,97331470.0,67975040.0
Restricted Cash,12090.0,12090.0,12090.0
Prepaid Assets,33428420.0,71315884.0,11272476.0
Receivables,31050630.0,3130215.0,34086609.0
Other Receivables,,,46140.0
Accounts Receivable,31050630.0,3130215.0,34040469.0
Allowance For Doubtful Accounts Receivable,0.0,0.0,-982000.0
Gross Accounts Receivable,31050630.0,3130215.0,35022469.0
Cash Cash Equivalents And Short Term Investments,29355365.0,22873281.0,22603865.0
Other Short Term Investments,29183340.0,22657679.0,22594500.0
Cash And Cash Equivalents,172025.0,215602.0,9365.0
