,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Ordinary Shares Number,718022845.0,718000000.0,715726600.0,705367424.0,689632273.0
Share Issued,718022845.0,718000000.0,715726600.0,705367424.0,689632273.0
Net Debt,15343000000.0,15353000000.0,14569000000.0,13662000000.0,13275000000.0
Total Debt,15848000000.0,15991000000.0,15605000000.0,14109000000.0,13922000000.0
Tangible Book Value,14065000000.0,14318000000.0,14322000000.0,14034000000.0,13672000000.0
Invested Capital,29913000000.0,30309000000.0,29927000000.0,28143000000.0,27594000000.0
Net Tangible Assets,14065000000.0,14318000000.0,14322000000.0,14034000000.0,13672000000.0
Common Stock Equity,14065000000.0,14318000000.0,14322000000.0,14034000000.0,13672000000.0
Total Capitalization,29913000000.0,30309000000.0,29927000000.0,28143000000.0,27594000000.0
Total Equity Gross Minority Interest,14065000000.0,14318000000.0,14322000000.0,14034000000.0,13672000000.0
Stockholders Equity,14065000000.0,14318000000.0,14322000000.0,14034000000.0,13672000000.0
Retained Earnings,705000000.0,958000000.0,851000000.0,789000000.0,765000000.0
Additional Paid In Capital,13359000000.0,13359000000.0,13470000000.0,13244000000.0,12906000000.0
Capital Stock,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0
Common Stock,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0
Total Liabilities Net Minority Interest,16614000000.0,16917000000.0,16484000000.0,15037000000.0,14645000000.0
Long Term Debt And Capital Lease Obligation,15848000000.0,15991000000.0,15605000000.0,14109000000.0,13922000000.0
Payables,580000000.0,766000000.0,641000000.0,690000000.0,434000000.0
Other Payable,355000000.0,568000000.0,511000000.0,491000000.0,294000000.0
Accounts Payable,225000000.0,198000000.0,130000000.0,199000000.0,140000000.0
Total Assets,30679000000.0,31235000000.0,30806000000.0,29071000000.0,28317000000.0
Investments And Advances,29499000000.0,29485000000.0,28693000000.0,27886000000.0,27130000000.0
Investmentin Financial Assets,29499000000.0,29485000000.0,28693000000.0,27886000000.0,27130000000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,29499000000.0,29485000000.0,28693000000.0,27886000000.0,27130000000.0
Receivables,336000000.0,605000000.0,631000000.0,306000000.0,272000000.0
Cash And Cash Equivalents,505000000.0,638000000.0,1036000000.0,447000000.0,647000000.0
Cash Cash Equivalents And Federal Funds Sold,655000000.0,924000000.0,1254000000.0,664000000.0,742000000.0
