,2026-04-30,2026-01-31,2025-10-31,2025-07-31,2025-04-30,2025-01-31,2024-10-31
Ordinary Shares Number,341481403.0,337776950.0,339751411.0,332134512.0,331072169.0,,
Share Issued,341481403.0,337776950.0,339751411.0,332134512.0,331072169.0,,
Total Debt,,15001000.0,10343000.0,11543000.0,12559000.0,19065000.0,
Tangible Book Value,406412000.0,394926000.0,497735000.0,783878000.0,816112000.0,,
Invested Capital,1438121000.0,1437145000.0,1549922000.0,1507786000.0,1546542000.0,,
Working Capital,293574000.0,294230000.0,329337000.0,495922000.0,441670000.0,,
Net Tangible Assets,406412000.0,394926000.0,497735000.0,783878000.0,816112000.0,,
Capital Lease Obligations,,15001000.0,10343000.0,11543000.0,12559000.0,19065000.0,
Common Stock Equity,1438121000.0,1437145000.0,1549922000.0,1507786000.0,1546542000.0,,
Total Capitalization,1438121000.0,1437145000.0,1549922000.0,1507786000.0,1546542000.0,,
Total Equity Gross Minority Interest,1438121000.0,1437145000.0,1549922000.0,1507786000.0,1546542000.0,,
Stockholders Equity,1438121000.0,1437145000.0,1549922000.0,1507786000.0,1546542000.0,,
Gains Losses Not Affecting Retained Earnings,1051000.0,2314000.0,2695000.0,1333000.0,4053000.0,,
Other Equity Adjustments,1051000.0,2314000.0,2695000.0,1333000.0,4053000.0,,
Retained Earnings,-2154384000.0,-2078220000.0,-1967988000.0,-1907697000.0,-1835678000.0,,
Additional Paid In Capital,3591419000.0,3513017000.0,3515181000.0,3414117000.0,3378134000.0,,
Capital Stock,35000.0,34000.0,34000.0,33000.0,33000.0,,
Common Stock,35000.0,34000.0,34000.0,33000.0,33000.0,,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,,
Total Liabilities Net Minority Interest,918174000.0,1000957000.0,882047000.0,842698000.0,837409000.0,,
Total Non Current Liabilities Net Minority Interest,245894000.0,244602000.0,254422000.0,245922000.0,248481000.0,,
Other Non Current Liabilities,169666000.0,4120000.0,11530000.0,3669000.0,3242000.0,,
Tradeand Other Payables Non Current,,143956000.0,136000000.0,136000000.0,136000000.0,0.0,
Non Current Deferred Liabilities,76228000.0,87419000.0,96549000.0,94710000.0,96680000.0,,
Non Current Deferred Revenue,76228000.0,83277000.0,88470000.0,89586000.0,91793000.0,,
Non Current Deferred Taxes Liabilities,,4142000.0,8079000.0,5124000.0,4887000.0,4960000.0,
Long Term Debt And Capital Lease Obligation,,9107000.0,10343000.0,11543000.0,12559000.0,13787000.0,
Long Term Capital Lease Obligation,,9107000.0,10343000.0,11543000.0,12559000.0,13787000.0,
Current Liabilities,672280000.0,756355000.0,627625000.0,596776000.0,588928000.0,,
Other Current Liabilities,,23930000.0,63794000.0,63282000.0,50590000.0,14956000.0,
Current Deferred Liabilities,509963000.0,566647000.0,480996000.0,457221000.0,453563000.0,,
Current Deferred Revenue,509963000.0,558007000.0,480996000.0,457221000.0,453563000.0,,
Current Debt And Capital Lease Obligation,,5894000.0,,,,5278000.0,5120000.0
Current Capital Lease Obligation,,5894000.0,,,,5278000.0,5120000.0
Payables And Accrued Expenses,162317000.0,159884000.0,82835000.0,76273000.0,84775000.0,,
Current Accrued Expenses,154693000.0,108707000.0,73201000.0,66548000.0,63203000.0,,
Payables,7624000.0,51177000.0,9634000.0,9725000.0,21572000.0,,
Total Tax Payable,,40878000.0,,,,0.0,
Income Tax Payable,,40878000.0,,,,0.0,
Accounts Payable,7624000.0,10299000.0,9634000.0,9725000.0,21572000.0,,
Total Assets,2356295000.0,2438102000.0,2431969000.0,2350484000.0,2383951000.0,,
Total Non Current Assets,1390441000.0,1387517000.0,1475007000.0,1257786000.0,1353353000.0,,
Other Non Current Assets,30086000.0,30733000.0,32609000.0,24371000.0,25338000.0,,
Non Current Deferred Assets,85347000.0,89659000.0,86126000.0,83271000.0,81824000.0,,
Investments And Advances,155702000.0,140898000.0,223779000.0,347009000.0,439772000.0,,
Goodwill And Other Intangible Assets,1031709000.0,1042219000.0,1052187000.0,723908000.0,730430000.0,,
Other Intangible Assets,119038000.0,129548000.0,140409000.0,94272000.0,100794000.0,,
Goodwill,912671000.0,912671000.0,911778000.0,629636000.0,629636000.0,,
