,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,5667995734.0,809418734.0,483523934.0
Share Issued,5667995734.0,809418734.0,483523934.0
Total Debt,98807.0,396000.0,
Tangible Book Value,45380523.0,-9388000.0,-18272855.0
Invested Capital,46565846.0,-7905000.0,-3666806.0
Working Capital,45612689.0,-9119000.0,
Net Tangible Assets,45380523.0,-9388000.0,-18272855.0
Common Stock Equity,46467039.0,-8301000.0,-3807543.0
Total Capitalization,46467039.0,-8301000.0,-3807543.0
Total Equity Gross Minority Interest,46467039.0,-8301000.0,-3807543.0
Stockholders Equity,46467039.0,-8301000.0,
Gains Losses Not Affecting Retained Earnings,5104456.0,3100000.0,
Retained Earnings,-145609696.0,-134827000.0,
Additional Paid In Capital,380224.0,380000.0,
Capital Stock,186592055.0,123046000.0,117457171.0
Common Stock,186592055.0,123046000.0,117457171.0
Total Liabilities Net Minority Interest,24645494.0,14362000.0,21719543.0
Total Non Current Liabilities Net Minority Interest,272166.0,309000.0,5207098.0
Other Non Current Liabilities,,,3288664.0
Employee Benefits,537.0,37000.0,35800.0
Non Current Deferred Liabilities,271629.0,272000.0,1882634.0
Non Current Deferred Taxes Liabilities,271629.0,272000.0,
Current Liabilities,24373328.0,14053000.0,16512445.0
Other Current Liabilities,14180627.0,3150000.0,5533111.0
Current Debt And Capital Lease Obligation,98807.0,396000.0,140737.0
Current Debt,98807.0,396000.0,140737.0
Other Current Borrowings,98807.0,396000.0,
Pensionand Other Post Retirement Benefit Plans Current,445438.0,390000.0,
Payables And Accrued Expenses,9648456.0,10117000.0,10459756.0
Current Accrued Expenses,3521118.0,4472000.0,
Payables,6127338.0,5645000.0,
Accounts Payable,6127338.0,5645000.0,6331896.0
Total Assets,71112533.0,6061000.0,17912000.0
Total Non Current Assets,1126516.0,1127000.0,14505312.0
Non Current Prepaid Assets,40000.0,40000.0,
Non Current Accounts Receivable,,,40000.0
Goodwill And Other Intangible Assets,1086516.0,1087000.0,14465312.0
Other Intangible Assets,1086516.0,1087000.0,14465312.0
Current Assets,69986017.0,4934000.0,
Prepaid Assets,218185.0,499000.0,253935.0
Receivables,307852.0,90000.0,
Other Receivables,307852.0,90000.0,88445.0
Cash Cash Equivalents And Short Term Investments,69459980.0,4345000.0,3064308.0
Cash And Cash Equivalents,69459980.0,4345000.0,3064308.0
Cash Financial,69459980.0,4345000.0,3064308.0
