,2025-12-31,2024-12-31
Ordinary Shares Number,659894693.0,659894693.0
Share Issued,659894693.0,659894693.0
Total Debt,15637000.0,25108000.0
Tangible Book Value,37268000.0,36230000.0
Invested Capital,44945000.0,48790000.0
Working Capital,23455000.0,17252000.0
Net Tangible Assets,37268000.0,36230000.0
Capital Lease Obligations,7960000.0,15956000.0
Common Stock Equity,37268000.0,39638000.0
Total Capitalization,41050000.0,41234000.0
Total Equity Gross Minority Interest,47079000.0,45679000.0
Minority Interest,9811000.0,6041000.0
Stockholders Equity,37268000.0,39638000.0
Retained Earnings,-1001778000.0,-997912000.0
Additional Paid In Capital,895647000.0,895647000.0
Capital Stock,131979000.0,131979000.0
Common Stock,131979000.0,131979000.0
Total Liabilities Net Minority Interest,52481000.0,67766000.0
Total Non Current Liabilities Net Minority Interest,7172000.0,10909000.0
Non Current Deferred Taxes Liabilities,0.0,341000.0
Long Term Debt And Capital Lease Obligation,7172000.0,10568000.0
Long Term Capital Lease Obligation,3390000.0,8972000.0
Long Term Debt,3782000.0,1596000.0
Current Liabilities,45309000.0,56857000.0
Current Debt And Capital Lease Obligation,8465000.0,14540000.0
Current Capital Lease Obligation,4570000.0,6984000.0
Current Debt,3895000.0,7556000.0
Payables,28458000.0,34395000.0
Other Payable,26217000.0,30306000.0
Total Tax Payable,58000.0,48000.0
Accounts Payable,2183000.0,4041000.0
Total Assets,99560000.0,113445000.0
Total Non Current Assets,30796000.0,39336000.0
Goodwill And Other Intangible Assets,0.0,3408000.0
Other Intangible Assets,,3408000.0
Goodwill,0.0,0.0
Net PPE,30796000.0,35928000.0
Accumulated Depreciation,-69393000.0,-66760000.0
Gross PPE,100189000.0,102688000.0
Machinery Furniture Equipment,45763000.0,46415000.0
Buildings And Improvements,54426000.0,56273000.0
Properties,0.0,0.0
Current Assets,68764000.0,74109000.0
Prepaid Assets,1304000.0,1928000.0
Inventory,2597000.0,4516000.0
Raw Materials,2597000.0,4516000.0
Other Receivables,375000.0,761000.0
Accounts Receivable,3593000.0,3441000.0
Cash Cash Equivalents And Short Term Investments,60895000.0,63463000.0
Cash And Cash Equivalents,60895000.0,63463000.0
Cash Equivalents,49000000.0,53000000.0
Cash Financial,11895000.0,10463000.0
