,2025-12-31,2025-06-30
Treasury Shares Number,3957.0,
Ordinary Shares Number,3197343.0,
Share Issued,3201300.0,
Total Debt,1322960000.0,
Tangible Book Value,4041885000.0,3793726000.0
Invested Capital,5475603000.0,
Working Capital,3347804000.0,
Net Tangible Assets,4041885000.0,3793726000.0
Capital Lease Obligations,3960000.0,
Common Stock Equity,4156603000.0,
Total Capitalization,4163603000.0,
Total Equity Gross Minority Interest,4156603000.0,
Stockholders Equity,4156603000.0,
Treasury Stock,571000.0,
Retained Earnings,3388007000.0,
Additional Paid In Capital,346007000.0,346007000.0
Capital Stock,366007000.0,
Common Stock,366007000.0,
Total Liabilities Net Minority Interest,3139613000.0,2657009000.0
Total Non Current Liabilities Net Minority Interest,281013000.0,276441000.0
Other Non Current Liabilities,48967000.0,60317000.0
Non Current Pension And Other Postretirement Benefit Plans,182482000.0,
Non Current Deferred Taxes Liabilities,20031000.0,
Long Term Debt And Capital Lease Obligation,9520000.0,
Long Term Capital Lease Obligation,2520000.0,
Long Term Debt,7000000.0,13000000.0
Long Term Provisions,20013000.0,
Current Liabilities,2858600000.0,2380568000.0
Other Current Liabilities,1038971000.0,
Current Debt And Capital Lease Obligation,1313440000.0,
Current Capital Lease Obligation,1440000.0,
Current Debt,1312000000.0,
Pensionand Other Post Retirement Benefit Plans Current,48825000.0,47376000.0
Current Provisions,142519000.0,
Payables,314845000.0,
Total Tax Payable,22671000.0,15512000.0
Accounts Payable,292174000.0,252940000.0
Total Assets,7296216000.0,
Total Non Current Assets,1089810000.0,
Other Non Current Assets,56314000.0,
Non Current Deferred Taxes Assets,40069000.0,
Investmentin Financial Assets,166169000.0,
Available For Sale Securities,166169000.0,
Goodwill And Other Intangible Assets,114718000.0,104110000.0
Other Intangible Assets,98905000.0,
Goodwill,15813000.0,18976000.0
Net PPE,712540000.0,716988000.0
Accumulated Depreciation,-1109566000.0,
Gross PPE,1822105000.0,716986000.0
Construction In Progress,11586000.0,
Other Properties,8640000.0,
Machinery Furniture Equipment,776291000.0,
Buildings And Improvements,645617000.0,
Land And Improvements,379971000.0,
Properties,0.0,
Current Assets,6206404000.0,
Other Current Assets,208993000.0,
Inventory,2149066000.0,
Finished Goods,42254000.0,168134000.0
Work In Process,1356720000.0,
Raw Materials,750092000.0,
Accounts Receivable,2353762000.0,
Gross Accounts Receivable,2353762000.0,
Cash Cash Equivalents And Short Term Investments,1494583000.0,
Cash And Cash Equivalents,1494583000.0,1817934000.0
