,2026-03-31,2025-12-31,2025-06-30,2025-03-31,2024-11-30
Ordinary Shares Number,31590000.0,31590000.0,31590000.0,27502174.0,27502174.0
Share Issued,31590000.0,31590000.0,31590000.0,27502174.0,27502174.0
Net Debt,,,,120060.0,10640.0
Total Debt,,,,120435.0,10640.0
Tangible Book Value,225011150.0,223879837.0,223552270.0,-21490.0,9966.0
Invested Capital,225011150.0,223879837.0,223552270.0,98945.0,20606.0
Working Capital,-4785579.0,-3812654.0,562092.0,-401593.0,9966.0
Net Tangible Assets,225011150.0,223879837.0,223552270.0,-21490.0,9966.0
Common Stock Equity,225011150.0,223879837.0,223552270.0,-21490.0,9966.0
Total Capitalization,225011150.0,223879837.0,223552270.0,-21490.0,9966.0
Total Equity Gross Minority Interest,225011150.0,223879837.0,223552270.0,-21490.0,9966.0
Stockholders Equity,225011150.0,223879837.0,223552270.0,-21490.0,9966.0
Retained Earnings,-14024825.0,-13051077.0,-8581534.0,-46490.0,-15034.0
Additional Paid In Capital,0.0,0.0,0.0,24212.0,24212.0
Capital Stock,239035975.0,236930914.0,232133804.0,788.0,788.0
Common Stock,239035975.0,236930914.0,232133804.0,788.0,788.0
Preferred Stock,0.0,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,14295577.0,13495722.0,9353587.0,412268.0,128723.0
Total Non Current Liabilities Net Minority Interest,9238387.0,9237564.0,9200000.0,0.0,0.0
Tradeand Other Payables Non Current,9200000.0,9200000.0,9200000.0,,
Non Current Deferred Liabilities,38387.0,37564.0,,,
Current Liabilities,5057190.0,4258158.0,153587.0,412268.0,128723.0
Current Deferred Liabilities,,,808.0,508.0,
Current Debt And Capital Lease Obligation,,,,120435.0,10640.0
Current Debt,,,,120435.0,10640.0
Other Current Borrowings,,,,120435.0,10640.0
Payables And Accrued Expenses,5057190.0,4258158.0,152779.0,291325.0,118083.0
Current Accrued Expenses,75000.0,75000.0,152779.0,291325.0,118083.0
Payables,4982190.0,4183158.0,,508.0,
Dueto Related Parties Current,,,,508.0,
Accounts Payable,4982190.0,4183158.0,,,
Total Assets,239306727.0,237375559.0,232905857.0,390778.0,138689.0
Total Non Current Assets,239035116.0,236930055.0,232190178.0,380103.0,0.0
Other Non Current Assets,239035116.0,236930055.0,232132945.0,,
Non Current Prepaid Assets,0.0,0.0,57233.0,,
Non Current Deferred Assets,,,,380103.0,
Current Assets,271611.0,445504.0,715679.0,10675.0,138689.0
Current Deferred Assets,,,,,123239.0
Prepaid Assets,182971.0,158430.0,236153.0,10300.0,15450.0
Cash Cash Equivalents And Short Term Investments,88640.0,287074.0,479526.0,375.0,
Cash And Cash Equivalents,88640.0,287074.0,479526.0,375.0,
Cash Financial,88640.0,287074.0,479526.0,375.0,
