,2025-12-31,2025-09-30,2024-12-31
Ordinary Shares Number,48736779.0,48736779.0,48736779.0
Share Issued,48736779.0,48736779.0,48736779.0
Total Debt,1254000.0,1327000.0,1545000.0
Tangible Book Value,102180000.0,118209000.0,159359000.0
Invested Capital,130902000.0,146931000.0,188081000.0
Working Capital,102648000.0,123504000.0,164719000.0
Net Tangible Assets,102180000.0,118209000.0,159359000.0
Capital Lease Obligations,1254000.0,1327000.0,1545000.0
Common Stock Equity,130902000.0,146931000.0,188081000.0
Total Capitalization,130902000.0,146931000.0,188081000.0
Total Equity Gross Minority Interest,130902000.0,146931000.0,188081000.0
Stockholders Equity,130902000.0,146931000.0,188081000.0
Other Equity Interest,13877000.0,12457000.0,8522000.0
Gains Losses Not Affecting Retained Earnings,-967000.0,-966000.0,-966000.0
Other Equity Adjustments,-967000.0,-966000.0,-966000.0
Retained Earnings,-181714000.0,-164266000.0,-119181000.0
Additional Paid In Capital,76634000.0,76634000.0,76634000.0
Capital Stock,223072000.0,223072000.0,223072000.0
Common Stock,223072000.0,223072000.0,223072000.0
Total Liabilities Net Minority Interest,22804000.0,18700000.0,18277000.0
Total Non Current Liabilities Net Minority Interest,4215000.0,9191000.0,9151000.0
Other Non Current Liabilities,3210000.0,8106000.0,7879000.0
Long Term Debt And Capital Lease Obligation,1005000.0,1085000.0,1272000.0
Long Term Capital Lease Obligation,1005000.0,1085000.0,1272000.0
Current Liabilities,18589000.0,9509000.0,9126000.0
Other Current Liabilities,6528000.0,,
Current Deferred Liabilities,1461000.0,1686000.0,801000.0
Current Deferred Revenue,1461000.0,1686000.0,801000.0
Current Debt And Capital Lease Obligation,249000.0,242000.0,273000.0
Current Capital Lease Obligation,249000.0,242000.0,273000.0
Payables And Accrued Expenses,10351000.0,7581000.0,8052000.0
Current Accrued Expenses,2457000.0,,1923000.0
Payables,7894000.0,7581000.0,6129000.0
Total Tax Payable,266000.0,,177000.0
Accounts Payable,7628000.0,7581000.0,5952000.0
Total Assets,153706000.0,165631000.0,206358000.0
Total Non Current Assets,32469000.0,32618000.0,32513000.0
Other Non Current Assets,,2210000.0,
Non Current Accounts Receivable,2150000.0,,1787000.0
Investments And Advances,11000.0,11000.0,12000.0
Investmentin Financial Assets,11000.0,11000.0,12000.0
Available For Sale Securities,11000.0,11000.0,12000.0
Goodwill And Other Intangible Assets,28722000.0,28722000.0,28722000.0
Other Intangible Assets,20110000.0,20110000.0,20110000.0
Goodwill,8612000.0,8612000.0,8612000.0
Net PPE,1586000.0,1675000.0,1992000.0
Accumulated Depreciation,-822000.0,,-426000.0
Gross PPE,2408000.0,1675000.0,2418000.0
Leases,359000.0,,359000.0
Other Properties,10000.0,1675000.0,10000.0
Machinery Furniture Equipment,689000.0,,730000.0
Buildings And Improvements,1350000.0,,1319000.0
Properties,0.0,,0.0
Current Assets,121237000.0,133013000.0,173845000.0
Other Current Assets,,3428000.0,
Current Deferred Assets,638000.0,,267000.0
Receivables,4085000.0,,2119000.0
Other Receivables,3870000.0,,1683000.0
Taxes Receivable,200000.0,,381000.0
Notes Receivable,15000.0,,55000.0
Cash Cash Equivalents And Short Term Investments,116514000.0,129585000.0,171459000.0
Other Short Term Investments,30096000.0,,0.0
Cash And Cash Equivalents,86418000.0,129585000.0,171459000.0
Cash Equivalents,0.0,75000000.0,145000000.0
Cash Financial,86418000.0,54585000.0,26459000.0
