,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,1948367.0,1690865.0,1572089.0
Share Issued,1948367.0,1690865.0,1572089.0
Tangible Book Value,41681178.0,44796205.0,48311913.0
Net Tangible Assets,41681178.0,44796205.0,48311913.0
Common Stock Equity,41681178.0,44796205.0,48311913.0
Total Equity Gross Minority Interest,41681178.0,44796205.0,48311913.0
Stockholders Equity,41681178.0,44796205.0,48311913.0
Retained Earnings,2093511.0,11840331.0,13795388.0
Capital Stock,39587667.0,32955874.0,34516525.0
Common Stock,39587667.0,32955874.0,34516525.0
Total Liabilities Net Minority Interest,2505706.0,155219.0,3788168.0
Payables,2263609.0,,3655593.0
Accounts Payable,2263609.0,,3655593.0
Total Assets,44186884.0,44951424.0,52100081.0
Investments And Advances,43886389.0,44726596.0,51791824.0
Investmentin Financial Assets,43886389.0,44726596.0,51791824.0
Available For Sale Securities,16524556.0,36068150.0,125161.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,27361833.0,8658446.0,51666663.0
Receivables,130945.0,95548.0,33224.0
Cash And Cash Equivalents,,7378.0,
Cash Financial,,7378.0,
Cash Cash Equivalents And Federal Funds Sold,,7378.0,
