,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,365443.0,59400.0,57292.0
Share Issued,365443.0,59400.0,57292.0
Net Debt,,541000.0,
Total Debt,366000.0,2111000.0,46000.0
Tangible Book Value,3069000.0,-2165000.0,6675000.0
Invested Capital,4595000.0,1304000.0,8154000.0
Working Capital,3183000.0,-2289000.0,6104000.0
Net Tangible Assets,3069000.0,-2165000.0,6675000.0
Capital Lease Obligations,10000.0,25000.0,46000.0
Common Stock Equity,4239000.0,-782000.0,8154000.0
Total Capitalization,4239000.0,-782000.0,8154000.0
Total Equity Gross Minority Interest,5147000.0,-81000.0,8939000.0
Minority Interest,908000.0,701000.0,785000.0
Stockholders Equity,4239000.0,-782000.0,8154000.0
Other Equity Interest,13005000.0,12012000.0,11746000.0
Gains Losses Not Affecting Retained Earnings,1907000.0,497000.0,497000.0
Foreign Currency Translation Adjustments,1907000.0,497000.0,497000.0
Retained Earnings,-87154000.0,-84303000.0,-74975000.0
Capital Stock,76481000.0,71012000.0,70886000.0
Common Stock,76481000.0,71012000.0,70886000.0
Total Liabilities Net Minority Interest,2475000.0,5220000.0,1408000.0
Total Non Current Liabilities Net Minority Interest,222000.0,182000.0,9000.0
Dueto Related Parties Non Current,222000.0,182000.0,0.0
Tradeand Other Payables Non Current,0.0,0.0,0.0
Long Term Debt And Capital Lease Obligation,0.0,0.0,9000.0
Long Term Capital Lease Obligation,0.0,0.0,9000.0
Current Liabilities,2253000.0,5038000.0,1399000.0
Other Current Liabilities,340000.0,1909000.0,341000.0
Current Debt And Capital Lease Obligation,366000.0,2111000.0,37000.0
Current Capital Lease Obligation,10000.0,25000.0,37000.0
Current Debt,356000.0,2086000.0,
Other Current Borrowings,356000.0,2086000.0,
Pensionand Other Post Retirement Benefit Plans Current,175000.0,,130000.0
Payables And Accrued Expenses,1372000.0,1018000.0,891000.0
Current Accrued Expenses,85000.0,,75000.0
Payables,1287000.0,1018000.0,816000.0
Other Payable,,210000.0,
Dueto Related Parties Current,504000.0,,0.0
Accounts Payable,783000.0,808000.0,816000.0
Total Assets,7622000.0,5139000.0,10347000.0
Total Non Current Assets,2186000.0,2390000.0,2844000.0
Duefrom Related Parties Non Current,,0.0,
Investments And Advances,997000.0,966000.0,1306000.0
Investmentin Financial Assets,997000.0,326000.0,354000.0
Long Term Equity Investment,0.0,640000.0,952000.0
Investmentsin Associatesat Cost,0.0,640000.0,952000.0
Goodwill And Other Intangible Assets,1170000.0,1383000.0,1479000.0
Other Intangible Assets,,1383000.0,
Net PPE,19000.0,41000.0,59000.0
Accumulated Depreciation,-81000.0,,-40000.0
Gross PPE,100000.0,,99000.0
Machinery Furniture Equipment,25000.0,,24000.0
Buildings And Improvements,75000.0,,75000.0
Properties,0.0,,0.0
Current Assets,5436000.0,2749000.0,7503000.0
Restricted Cash,20000.0,21000.0,20000.0
Prepaid Assets,88000.0,,350000.0
Inventory,75000.0,154000.0,113000.0
Finished Goods,75000.0,,113000.0
Receivables,662000.0,1029000.0,4963000.0
Other Receivables,186000.0,371000.0,714000.0
Duefrom Related Parties Current,15000.0,,15000.0
Loans Receivable,451000.0,644000.0,4224000.0
Accounts Receivable,10000.0,14000.0,10000.0
Cash Cash Equivalents And Short Term Investments,4591000.0,1545000.0,2057000.0
Other Short Term Investments,0.0,0.0,517000.0
Cash And Cash Equivalents,4591000.0,1545000.0,1540000.0
Cash Financial,4591000.0,,1540000.0
