,2025-09-30,2025-03-31
Ordinary Shares Number,59564571.0,15564571.0
Share Issued,59564571.0,15564571.0
Tangible Book Value,71475372.0,48733343.0
Invested Capital,84735364.0,48733343.0
Working Capital,71453847.0,47902486.0
Net Tangible Assets,71475372.0,48733343.0
Common Stock Equity,84735364.0,48733343.0
Total Capitalization,84735364.0,48733343.0
Total Equity Gross Minority Interest,84735364.0,48733343.0
Stockholders Equity,84735364.0,48733343.0
Gains Losses Not Affecting Retained Earnings,-58831.0,-11687.0
Other Equity Adjustments,-58831.0,-11687.0
Retained Earnings,-52985627.0,-35436714.0
Additional Paid In Capital,137315218.0,84060340.0
Capital Stock,464604.0,121404.0
Common Stock,464604.0,121404.0
Total Liabilities Net Minority Interest,1729378.0,2025890.0
Total Non Current Liabilities Net Minority Interest,0.0,0.0
Current Liabilities,1729378.0,2025890.0
Current Deferred Liabilities,637646.0,776061.0
Current Deferred Revenue,637646.0,776061.0
Payables And Accrued Expenses,1091732.0,1249829.0
Current Accrued Expenses,885965.0,1044062.0
Payables,205767.0,205767.0
Dueto Related Parties Current,,0.0
Accounts Payable,205767.0,205767.0
Total Assets,86464742.0,50759233.0
Total Non Current Assets,13281517.0,830857.0
Non Current Prepaid Assets,0.0,801000.0
Goodwill And Other Intangible Assets,13259992.0,
Goodwill,13259992.0,
Net PPE,21525.0,29857.0
Accumulated Depreciation,,-132470.0
Gross PPE,,162327.0
Machinery Furniture Equipment,,162327.0
Current Assets,73183225.0,49928376.0
Current Deferred Assets,0.0,281726.0
Prepaid Assets,4989118.0,8087313.0
Receivables,47205910.0,20668987.0
Other Receivables,,167506.0
Notes Receivable,45651595.0,18637643.0
Accounts Receivable,1554315.0,1863838.0
Allowance For Doubtful Accounts Receivable,-836224.0,-682489.0
Gross Accounts Receivable,2390539.0,2546327.0
Cash Cash Equivalents And Short Term Investments,20988197.0,20890350.0
Cash And Cash Equivalents,20988197.0,20890350.0
