,2026-03-31,2025-09-30,2025-03-31,2024-09-30
Ordinary Shares Number,34367614.0,34367614.0,34325350.0,34275720.0
Share Issued,34367614.0,34367614.0,34325350.0,34275720.0
Net Debt,2327980000.0,1782780000.0,1586880000.0,1227144000.0
Total Debt,2446440000.0,2076770000.0,1642665000.0,1289741000.0
Tangible Book Value,1841850000.0,1693650000.0,1389202000.0,1200648000.0
Invested Capital,4452840000.0,3933500000.0,3188516000.0,2625041000.0
Working Capital,490970000.0,675790000.0,485744000.0,522695000.0
Net Tangible Assets,1841850000.0,1693650000.0,1389202000.0,1200648000.0
Capital Lease Obligations,79320000.0,45300000.0,52851000.0,60386000.0
Common Stock Equity,2085720000.0,1902030000.0,1598702000.0,1395686000.0
Total Capitalization,2410760000.0,2342090000.0,1882700000.0,1597334000.0
Total Equity Gross Minority Interest,2058060000.0,1902030000.0,1598702000.0,1395686000.0
Minority Interest,-27660000.0,,,
Stockholders Equity,2085720000.0,1902030000.0,1598702000.0,1395686000.0
Other Equity Interest,2016980000.0,1867660000.0,3359000.0,1361410000.0
Retained Earnings,,,669354000.0,
Additional Paid In Capital,,,230863000.0,
Capital Stock,68740000.0,34370000.0,34325000.0,34276000.0
Common Stock,68740000.0,34370000.0,34325000.0,34276000.0
Total Liabilities Net Minority Interest,4562630000.0,3143120000.0,2574182000.0,1974465000.0
Total Non Current Liabilities Net Minority Interest,599250000.0,574170000.0,389895000.0,303545000.0
Non Current Deferred Taxes Liabilities,46120000.0,19820000.0,15314000.0,
Long Term Debt And Capital Lease Obligation,386200000.0,468490000.0,321271000.0,247439000.0
Long Term Capital Lease Obligation,61160000.0,28430000.0,37273000.0,45791000.0
Long Term Debt,325040000.0,440060000.0,283998000.0,201648000.0
Long Term Provisions,166130000.0,85060000.0,52510000.0,55156000.0
Current Liabilities,3963380000.0,2568950000.0,2184287000.0,1670920000.0
Other Current Liabilities,302590000.0,49110000.0,34814000.0,48498000.0
Current Deferred Taxes Liabilities,,,23456000.0,
Current Debt And Capital Lease Obligation,2060240000.0,1608280000.0,1321394000.0,1042302000.0
Current Capital Lease Obligation,18160000.0,16870000.0,15578000.0,14595000.0
Current Debt,2042080000.0,1591410000.0,1305816000.0,1027707000.0
Pensionand Other Post Retirement Benefit Plans Current,,,7342000.0,
Current Provisions,180400000.0,26580000.0,40974000.0,41409000.0
Payables,1200830000.0,693810000.0,711048000.0,434082000.0
Other Payable,,,106685000.0,
Dividends Payable,,,5200000.0,
Total Tax Payable,11880000.0,34230000.0,23456000.0,20196000.0
Accounts Payable,1188950000.0,659580000.0,599163000.0,413886000.0
Total Assets,6620690000.0,5045150000.0,4172884000.0,3370151000.0
Total Non Current Assets,2166340000.0,1800410000.0,1502853000.0,1176536000.0
Other Non Current Assets,33730000.0,112100000.0,195005000.0,25618000.0
Non Current Prepaid Assets,,,203363000.0,
Non Current Deferred Taxes Assets,0.0,0.0,0.0,11051000.0
Investmentin Financial Assets,67720000.0,26130000.0,103899000.0,15902000.0
Available For Sale Securities,67720000.0,26130000.0,102624000.0,15902000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,,1275000.0,
Goodwill And Other Intangible Assets,243870000.0,208380000.0,209500000.0,195038000.0
Other Intangible Assets,243870000.0,208380000.0,209500000.0,195038000.0
Net PPE,1821020000.0,1453800000.0,982524000.0,928927000.0
Accumulated Depreciation,,,-251227000.0,
Gross PPE,1821020000.0,1453800000.0,1233751000.0,928927000.0
Construction In Progress,32990000.0,541730000.0,68438000.0,118224000.0
Other Properties,1788030000.0,912070000.0,47631000.0,810703000.0
Machinery Furniture Equipment,,,792609000.0,
Buildings And Improvements,,,283239000.0,
Land And Improvements,,,41834000.0,
Properties,,,0.0,
Current Assets,4454350000.0,3244740000.0,2670031000.0,2193615000.0
Other Current Assets,271630000.0,381650000.0,-11062000.0,257669000.0
Assets Held For Sale Current,32340000.0,32580000.0,32578000.0,32578000.0
Restricted Cash,,,66606000.0,
Prepaid Assets,,,136564000.0,
Inventory,1491080000.0,1428310000.0,1207331000.0,1067907000.0
Other Inventories,,,21596000.0,
Finished Goods,,,9843000.0,
Work In Process,,,532150000.0,
Raw Materials,,,643742000.0,
Other Receivables,50000.0,330000.0,84924000.0,190000.0
Taxes Receivable,,,25884000.0,0.0
Accounts Receivable,2464230000.0,1015830000.0,1095496000.0,678461000.0
Allowance For Doubtful Accounts Receivable,,,-81453000.0,
Gross Accounts Receivable,,,1176949000.0,
Cash Cash Equivalents And Short Term Investments,195020000.0,386040000.0,31710000.0,156810000.0
Other Short Term Investments,155880000.0,137350000.0,28776000.0,154599000.0
Cash And Cash Equivalents,39140000.0,248690000.0,2934000.0,2211000.0
Cash Financial,,,2934000.0,
