,2026-04-30,2026-01-31,2025-10-31,2025-07-31,2025-04-30,2025-01-31,2024-10-31
Ordinary Shares Number,162942747.0,163778271.0,164342871.0,163877694.0,162975081.0,,
Share Issued,162942747.0,163778271.0,164342871.0,163877694.0,162975081.0,,
Total Debt,103067000.0,95859000.0,89796000.0,85448000.0,77231000.0,,
Tangible Book Value,6760685000.0,6744561000.0,6568104000.0,6162217000.0,5730702000.0,,
Invested Capital,7304354000.0,7214752000.0,7040631000.0,6638539000.0,6211098000.0,,
Working Capital,6361491000.0,6360574000.0,6166976000.0,5739535000.0,5250921000.0,,
Net Tangible Assets,6760685000.0,6744561000.0,6568104000.0,6162217000.0,5730702000.0,,
Capital Lease Obligations,103067000.0,95859000.0,89796000.0,85448000.0,77231000.0,,
Common Stock Equity,7304354000.0,7214752000.0,7040631000.0,6638539000.0,6211098000.0,,
Total Capitalization,7304354000.0,7214752000.0,7040631000.0,6638539000.0,6211098000.0,,
Total Equity Gross Minority Interest,7304354000.0,7214752000.0,7040631000.0,6638539000.0,6211098000.0,,
Stockholders Equity,7304354000.0,7214752000.0,7040631000.0,6638539000.0,6211098000.0,,
Gains Losses Not Affecting Retained Earnings,-19792000.0,8160000.0,9914000.0,-1997000.0,8913000.0,,
Other Equity Adjustments,-19792000.0,8160000.0,9914000.0,-1997000.0,8913000.0,,
Retained Earnings,4624437000.0,4363501000.0,4119297000.0,3883094000.0,3682785000.0,,
Additional Paid In Capital,2699707000.0,2843089000.0,2911418000.0,2757440000.0,2519398000.0,,
Capital Stock,2000.0,2000.0,2000.0,2000.0,2000.0,,
Common Stock,2000.0,2000.0,2000.0,2000.0,2000.0,,
Total Liabilities Net Minority Interest,1825204000.0,1764591000.0,1056520000.0,1360888000.0,1553979000.0,,
Total Non Current Liabilities Net Minority Interest,123434000.0,127535000.0,111642000.0,105835000.0,97366000.0,,
Other Non Current Liabilities,32350000.0,43271000.0,32008000.0,30611000.0,30275000.0,,
Non Current Deferred Liabilities,1148000.0,558000.0,367000.0,439000.0,526000.0,,
Non Current Deferred Taxes Liabilities,1148000.0,558000.0,367000.0,439000.0,526000.0,,
Long Term Debt And Capital Lease Obligation,89936000.0,83706000.0,79267000.0,74785000.0,66565000.0,,
Long Term Capital Lease Obligation,89936000.0,83706000.0,79267000.0,74785000.0,66565000.0,,
Current Liabilities,1701770000.0,1637056000.0,944878000.0,1255053000.0,1456613000.0,,
Current Deferred Liabilities,1476539000.0,1488819000.0,822466000.0,1107696000.0,1246235000.0,,
Current Deferred Revenue,1476539000.0,1488819000.0,822466000.0,1107696000.0,1246235000.0,,
Current Debt And Capital Lease Obligation,13131000.0,12153000.0,10529000.0,10663000.0,10666000.0,,
Current Capital Lease Obligation,13131000.0,12153000.0,10529000.0,10663000.0,10666000.0,,
Pensionand Other Post Retirement Benefit Plans Current,52572000.0,45857000.0,41485000.0,40647000.0,39077000.0,,
