,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,45443079.0,45443079.0,45443079.0,42250934.0,42112026.0,
Share Issued,45443079.0,45443079.0,45443079.0,42250934.0,42112026.0,
Net Debt,,,,,706151.0,2545842.0
Total Debt,120636028.0,124034415.0,124471545.0,134297227.0,139837477.0,
Tangible Book Value,13431967.0,18490333.0,22338853.0,25035311.0,30110539.0,
Invested Capital,13454226.0,18521703.0,22381885.0,30382687.0,36513939.0,
Working Capital,-20925886.0,-15783093.0,-11066614.0,-8121102.0,-3053758.0,
Net Tangible Assets,13431967.0,18490333.0,22338853.0,25035311.0,30110539.0,
Capital Lease Obligations,120636028.0,124034415.0,124471545.0,129004478.0,133500079.0,
Common Stock Equity,13454226.0,18521703.0,22381885.0,25089938.0,30176541.0,
Total Capitalization,13454226.0,18521703.0,22381885.0,25089938.0,30176541.0,
Total Equity Gross Minority Interest,13454226.0,18521703.0,22381885.0,25089938.0,30176541.0,
Stockholders Equity,13454226.0,18521703.0,22381885.0,25089938.0,30176541.0,
Retained Earnings,-7015054.0,-1947577.0,1912605.0,8420658.0,13707261.0,
Additional Paid In Capital,20468826.0,20468826.0,20468826.0,16668858.0,16468859.0,
Capital Stock,454.0,454.0,454.0,422.0,421.0,
Common Stock,454.0,454.0,454.0,422.0,421.0,
Total Liabilities Net Minority Interest,130284032.0,134540133.0,133955680.0,145124257.0,147864002.0,
Total Non Current Liabilities Net Minority Interest,84525106.0,89557415.0,93675874.0,99337244.0,105063100.0,
Non Current Deferred Liabilities,,,,0.0,0.0,0.0
Non Current Deferred Taxes Liabilities,,,,0.0,0.0,0.0
Long Term Debt And Capital Lease Obligation,84525106.0,89557415.0,93675874.0,99337244.0,105063100.0,
Long Term Capital Lease Obligation,84525106.0,89557415.0,93675874.0,99337244.0,105063100.0,
Current Liabilities,45758926.0,44982718.0,40279806.0,45787013.0,42800902.0,
Other Current Liabilities,551447.0,154945.0,146551.0,113147.0,52904.0,
Current Deferred Liabilities,602808.0,628790.0,826814.0,939097.0,468128.0,
Current Deferred Revenue,602808.0,628790.0,826814.0,939097.0,468128.0,
Current Debt And Capital Lease Obligation,36110922.0,34477000.0,30795671.0,34959983.0,34774377.0,
Current Capital Lease Obligation,36110922.0,34477000.0,30795671.0,29667234.0,28436979.0,
Current Debt,,,,5292749.0,6337398.0,7664657.0
Other Current Borrowings,,,,5292749.0,6337398.0,7664657.0
Payables And Accrued Expenses,8493749.0,9721983.0,8510770.0,9774786.0,7505493.0,
Current Accrued Expenses,663443.0,491377.0,614553.0,283150.0,687530.0,
Payables,7830306.0,9230606.0,7896217.0,9491636.0,6817963.0,
Other Payable,87789.0,89598.0,307981.0,485909.0,556531.0,
Dueto Related Parties Current,,,,0.0,0.0,0.0
Total Tax Payable,,,,0.0,0.0,0.0
Income Tax Payable,,,,0.0,0.0,0.0
Accounts Payable,7742517.0,9141008.0,7588236.0,9005727.0,6261432.0,
Total Assets,143738258.0,153061836.0,156337565.0,170214195.0,178040543.0,
Total Non Current Assets,118905218.0,123862211.0,127124373.0,132548284.0,138293399.0,
Other Non Current Assets,5281537.0,5230503.0,5262856.0,5127105.0,4239127.0,
Non Current Note Receivables,,,822305.0,0.0,0.0,0.0
Goodwill And Other Intangible Assets,22259.0,31370.0,43032.0,54627.0,66002.0,
Other Intangible Assets,22259.0,31370.0,43032.0,54627.0,66002.0,
Net PPE,113601422.0,118600338.0,120996180.0,127366552.0,133988270.0,
Accumulated Depreciation,-8367051.0,-7662698.0,-6955191.0,-6272947.0,-5598741.0,
Gross PPE,121968473.0,126263036.0,127951371.0,133639499.0,139587011.0,
Leases,139541.0,139541.0,139541.0,139541.0,139542.0,
Other Properties,103527065.0,108013083.0,110349604.0,116106732.0,122327713.0,
Machinery Furniture Equipment,13364982.0,13173527.0,12574026.0,12553310.0,12498340.0,
Current Assets,24833040.0,29199625.0,29213192.0,37665911.0,39747144.0,
Other Current Assets,783826.0,1664311.0,985422.0,998925.0,2222012.0,
Prepaid Assets,1307390.0,1275823.0,1667446.0,1375646.0,1204992.0,
Receivables,20073520.0,21217520.0,20103579.0,26101063.0,30688893.0,
Receivables Adjustments Allowances,-594869.0,-594869.0,-594869.0,-594869.0,-547621.0,
Other Receivables,79364.0,338849.0,305689.0,88111.0,46635.0,
Duefrom Related Parties Current,444876.0,482649.0,,0.0,275820.0,571219.0
Accrued Interest Receivable,55992.0,,,,95402.0,
Loans Receivable,1625253.0,1739787.0,1713324.0,3893563.0,3750000.0,
Accounts Receivable,18462904.0,19251104.0,18679435.0,22714258.0,27068657.0,
Cash Cash Equivalents And Short Term Investments,2668304.0,5041971.0,6456745.0,9190277.0,5631247.0,
Cash And Cash Equivalents,2668304.0,5041971.0,6456745.0,9190277.0,5631247.0,
Cash Financial,2668304.0,5041971.0,6456745.0,9190277.0,5631247.0,
