,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,17093798.0,17058177.0,17063495.0,16869860.0,16879239.0,
Share Issued,17093798.0,17058177.0,17063495.0,16869860.0,16879239.0,
Net Debt,56686000.0,87135000.0,118457000.0,,,
Total Debt,157645000.0,158227000.0,204039000.0,116247000.0,112102000.0,
Tangible Book Value,133774000.0,137003000.0,129759000.0,137621000.0,144527000.0,
Invested Capital,364390000.0,369152000.0,408410000.0,323377000.0,320660000.0,
Working Capital,75144000.0,77540000.0,74872000.0,123922000.0,146721000.0,
Net Tangible Assets,133774000.0,137003000.0,129759000.0,137621000.0,144527000.0,
Capital Lease Obligations,20855000.0,21777000.0,23285000.0,24207000.0,25729000.0,
Common Stock Equity,227600000.0,232702000.0,227656000.0,231337000.0,234287000.0,
Total Capitalization,364390000.0,369152000.0,382084000.0,323377000.0,320660000.0,
Total Equity Gross Minority Interest,404449000.0,414837000.0,402013000.0,409333000.0,414925000.0,
Minority Interest,176849000.0,182135000.0,174357000.0,177996000.0,180638000.0,
Stockholders Equity,227600000.0,232702000.0,227656000.0,231337000.0,234287000.0,
Other Equity Interest,-363196000.0,-355520000.0,-347842000.0,-340251000.0,-332656000.0,
Gains Losses Not Affecting Retained Earnings,224000.0,-142000.0,-62000.0,,,
Retained Earnings,467019000.0,466012000.0,453822000.0,450408000.0,446222000.0,
Additional Paid In Capital,123521000.0,122320000.0,121706000.0,121148000.0,120689000.0,
Capital Stock,32000.0,32000.0,32000.0,32000.0,32000.0,
Common Stock,32000.0,32000.0,32000.0,32000.0,32000.0,
Total Liabilities Net Minority Interest,280177000.0,272284000.0,316232000.0,238685000.0,234816000.0,
Total Non Current Liabilities Net Minority Interest,177819000.0,177966000.0,198410000.0,141236000.0,137648000.0,
Other Non Current Liabilities,15926000.0,15926000.0,15926000.0,24550000.0,25598000.0,
Employee Benefits,9785000.0,9335000.0,10374000.0,6013000.0,5648000.0,
Long Term Debt And Capital Lease Obligation,152108000.0,152705000.0,172110000.0,110673000.0,106402000.0,
Long Term Capital Lease Obligation,15318000.0,16255000.0,17682000.0,18633000.0,20029000.0,
Long Term Debt,136790000.0,136450000.0,154428000.0,92040000.0,86373000.0,
Current Liabilities,102358000.0,94318000.0,117822000.0,97449000.0,97168000.0,
Other Current Liabilities,,,3639000.0,,122000.0,6381000.0
Current Debt And Capital Lease Obligation,5537000.0,5522000.0,31929000.0,5574000.0,5700000.0,
Current Capital Lease Obligation,5537000.0,5522000.0,5603000.0,5574000.0,5700000.0,
Current Debt,,,26326000.0,,,
Other Current Borrowings,,,26326000.0,,,
Payables And Accrued Expenses,96821000.0,88796000.0,82254000.0,91875000.0,91346000.0,
Payables,96821000.0,88796000.0,82254000.0,91875000.0,91346000.0,
Other Payable,51773000.0,50909000.0,43553000.0,46678000.0,53152000.0,
Accounts Payable,45048000.0,37887000.0,38701000.0,45197000.0,38194000.0,
Total Assets,684626000.0,687121000.0,718245000.0,648018000.0,649741000.0,
Total Non Current Assets,507124000.0,515263000.0,525551000.0,426647000.0,405852000.0,
Other Non Current Assets,91939000.0,94293000.0,96647000.0,99001000.0,101355000.0,
Non Current Deferred Assets,12432000.0,12547000.0,13181000.0,13637000.0,14030000.0,
Non Current Deferred Taxes Assets,12432000.0,12547000.0,13181000.0,13637000.0,14030000.0,
Duefrom Related Parties Non Current,9785000.0,9335000.0,10374000.0,6013000.0,5648000.0,
Non Current Note Receivables,0.0,0.0,24021000.0,63824000.0,58086000.0,
Non Current Accounts Receivable,9785000.0,9335000.0,10374000.0,6013000.0,5648000.0,
Investments And Advances,51298000.0,54585000.0,31900000.0,35469000.0,36178000.0,
Long Term Equity Investment,,,31900000.0,,36178000.0,26454000.0
Goodwill And Other Intangible Assets,93826000.0,95699000.0,97897000.0,93716000.0,89760000.0,
Other Intangible Assets,22065000.0,23938000.0,26136000.0,21955000.0,17999000.0,
Goodwill,71761000.0,71761000.0,71761000.0,71761000.0,71761000.0,
Net PPE,247844000.0,248804000.0,251531000.0,114987000.0,100795000.0,
Accumulated Depreciation,-12695000.0,-10163000.0,-7980000.0,-6265000.0,-5204000.0,
Gross PPE,260539000.0,258967000.0,259511000.0,121252000.0,105999000.0,
Leases,,,623000.0,,,
Other Properties,260539000.0,258967000.0,22876000.0,121252000.0,105999000.0,
Machinery Furniture Equipment,,,14544000.0,,,
Buildings And Improvements,,,185882000.0,,,
Land And Improvements,,,35586000.0,,,
Properties,,,0.0,,,
Current Assets,177502000.0,171858000.0,192694000.0,221371000.0,243889000.0,
Other Current Assets,14424000.0,12595000.0,13731000.0,15746000.0,16681000.0,
Assets Held For Sale Current,,,0.0,0.0,0.0,8656000.0
Receivables,82974000.0,109948000.0,116666000.0,84341000.0,90022000.0,
Duefrom Related Parties Current,82974000.0,109948000.0,79703000.0,84341000.0,90022000.0,
Loans Receivable,0.0,0.0,36963000.0,,,
Cash Cash Equivalents And Short Term Investments,80104000.0,49315000.0,62297000.0,121284000.0,137186000.0,
Cash And Cash Equivalents,80104000.0,49315000.0,62297000.0,121284000.0,137186000.0,
