,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,159468552.0,157966996.0,159466996.0,158075392.0,153586168.0
Share Issued,159468552.0,157966996.0,159466996.0,158075392.0,153586168.0
Net Debt,121267000.0,115966000.0,132506000.0,156190000.0,194553000.0
Total Debt,198684000.0,171235000.0,186711000.0,214910000.0,250409000.0
Tangible Book Value,-212401000.0,-242964000.0,-219999000.0,-231621000.0,-219788000.0
Invested Capital,786618000.0,732715000.0,736138000.0,737785000.0,709049000.0
Working Capital,-9745000.0,-111299000.0,-89765000.0,-13577000.0,-24711000.0
Net Tangible Assets,-212401000.0,-242964000.0,-219999000.0,-231621000.0,-219788000.0
Capital Lease Obligations,23816000.0,24926000.0,25666000.0,22650000.0,22438000.0
Common Stock Equity,611750000.0,586406000.0,575093000.0,545525000.0,481078000.0
Total Capitalization,786618000.0,691349000.0,651093000.0,695785000.0,630531000.0
Total Equity Gross Minority Interest,633419000.0,603078000.0,588757000.0,556170000.0,490932000.0
Minority Interest,21669000.0,16672000.0,13664000.0,10645000.0,9854000.0
Stockholders Equity,611750000.0,586406000.0,575093000.0,545525000.0,481078000.0
Other Equity Interest,,,17600000.0,13000000.0,
Gains Losses Not Affecting Retained Earnings,22330000.0,7631000.0,-5032000.0,-27589000.0,-46176000.0
Other Equity Adjustments,46646000.0,20874000.0,17618000.0,13996000.0,22041000.0
Foreign Currency Translation Adjustments,-24316000.0,-13243000.0,-22650000.0,-41585000.0,-68217000.0
Retained Earnings,,0.0,0.0,0.0,0.0
Additional Paid In Capital,589404000.0,578759000.0,580109000.0,573098000.0,527239000.0
Capital Stock,16000.0,16000.0,16000.0,16000.0,15000.0
Common Stock,16000.0,16000.0,16000.0,16000.0,15000.0
Total Liabilities Net Minority Interest,861690000.0,722430000.0,729203000.0,777822000.0,715175000.0
Total Non Current Liabilities Net Minority Interest,446679000.0,365839000.0,327260000.0,367009000.0,317785000.0
Other Non Current Liabilities,8583000.0,5716000.0,5781000.0,19819000.0,5478000.0
Preferred Securities Outside Stock Equity,24577000.0,,,22351000.0,18258000.0
Derivative Product Liabilities,32456000.0,41208000.0,35150000.0,20300000.0,2080000.0
Employee Benefits,0.0,1396000.0,1251000.0,1019000.0,787000.0
Tradeand Other Payables Non Current,134349000.0,139954000.0,138653000.0,104986000.0,121238000.0
Non Current Deferred Liabilities,52363000.0,52295000.0,50559000.0,49872000.0,1774000.0
Non Current Deferred Taxes Liabilities,52363000.0,52295000.0,50559000.0,49872000.0,1774000.0
Long Term Debt And Capital Lease Obligation,194351000.0,125270000.0,95866000.0,168962000.0,168170000.0
Long Term Capital Lease Obligation,19483000.0,20327000.0,19866000.0,18702000.0,18717000.0
Long Term Debt,174868000.0,104943000.0,76000000.0,150260000.0,149453000.0
Current Liabilities,415011000.0,356591000.0,401943000.0,410813000.0,397390000.0
Other Current Liabilities,117996000.0,43537000.0,108316000.0,128502000.0,75811000.0
Current Deferred Liabilities,,29810000.0,,30921000.0,
Current Deferred Revenue,,29810000.0,,30921000.0,
Current Debt And Capital Lease Obligation,4333000.0,45965000.0,90845000.0,45948000.0,82239000.0
Current Capital Lease Obligation,4333000.0,4599000.0,5800000.0,3948000.0,3721000.0
Current Debt,,41366000.0,85045000.0,42000000.0,78518000.0
Other Current Borrowings,,41366000.0,85045000.0,42000000.0,78518000.0
Pensionand Other Post Retirement Benefit Plans Current,50480000.0,31237000.0,19416000.0,12977000.0,31653000.0
Payables And Accrued Expenses,242202000.0,206042000.0,183366000.0,192465000.0,207687000.0
Current Accrued Expenses,19330000.0,11613000.0,11610000.0,31986000.0,31851000.0
Interest Payable,19330000.0,11613000.0,11610000.0,31986000.0,31851000.0
Payables,222872000.0,194429000.0,171756000.0,160479000.0,175836000.0
Other Payable,144327000.0,131722000.0,120014000.0,78669000.0,120690000.0
Dividends Payable,0.0,1150000.0,2008000.0,1402000.0,1302000.0
Total Tax Payable,19704000.0,12648000.0,15151000.0,14089000.0,12056000.0
Income Tax Payable,8380000.0,4543000.0,5600000.0,5666000.0,3642000.0
Accounts Payable,58841000.0,48909000.0,34583000.0,66319000.0,41788000.0
Total Assets,1495109000.0,1325508000.0,1317960000.0,1333992000.0,1206107000.0
Total Non Current Assets,1089843000.0,1080216000.0,1005782000.0,936756000.0,833428000.0
Other Non Current Assets,7338000.0,7515000.0,6597000.0,4184000.0,4171000.0
Non Current Prepaid Assets,136000.0,140000.0,137000.0,130000.0,168000.0
