,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,4656505.0,4939105.0,5065827.0,5443265.0,5374012.0,
Share Issued,4656505.0,4939105.0,5065827.0,5443265.0,5374012.0,
Net Debt,581157724.0,667233156.0,569704048.0,463611487.0,442155227.0,
Total Debt,661193509.0,751926805.0,660083015.0,548824544.0,525559409.0,
Tangible Book Value,339425085.0,339253494.0,352520408.0,413916981.0,422226115.0,
Invested Capital,938234092.0,1028835408.0,950232265.0,899589117.0,883861173.0,
Net Tangible Assets,339425085.0,339253494.0,352520408.0,413916981.0,422226115.0,
Capital Lease Obligations,73964708.0,74693579.0,75496891.0,77086765.0,78689723.0,
Common Stock Equity,351005291.0,351602182.0,365646141.0,427851338.0,436991487.0,
Total Capitalization,938234092.0,1028835408.0,950232265.0,899589117.0,883861173.0,
Total Equity Gross Minority Interest,351005291.0,351602182.0,365646141.0,427851338.0,436991487.0,
Stockholders Equity,351005291.0,351602182.0,365646141.0,427851338.0,436991487.0,
Retained Earnings,71562880.0,76149548.0,92142760.0,161379742.0,170565009.0,
Additional Paid In Capital,279442411.0,275452634.0,273503381.0,266471596.0,266426478.0,
Capital Stock,0.0,0.0,0.0,0.0,0.0,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,703115353.0,790776529.0,696715408.0,596205067.0,571496754.0,
Non Current Deferred Liabilities,3925529.0,,,,3349571.0,
Non Current Deferred Revenue,3925529.0,,,,3349571.0,
Long Term Debt And Capital Lease Obligation,661193509.0,751926805.0,660083015.0,548824544.0,525559409.0,
Long Term Capital Lease Obligation,73964708.0,74693579.0,75496891.0,77086765.0,78689723.0,
Long Term Debt,587228801.0,677233226.0,584586124.0,471737779.0,446869686.0,
Payables And Accrued Expenses,37996315.0,38849724.0,36632393.0,47380523.0,42587774.0,
Payables,37996315.0,38849724.0,36632393.0,47380523.0,42587774.0,
Total Tax Payable,0.0,0.0,0.0,0.0,222742.0,
Income Tax Payable,0.0,0.0,0.0,0.0,222742.0,
Accounts Payable,37996315.0,38849724.0,36632393.0,47380523.0,42365032.0,
Total Assets,1054120644.0,1142378711.0,1062361549.0,1024056405.0,1008488241.0,
Goodwill And Other Intangible Assets,11580206.0,12348688.0,13125733.0,13934357.0,14765372.0,
Other Intangible Assets,4209415.0,4977897.0,5754942.0,6563566.0,7394581.0,
Goodwill,7370791.0,7370791.0,7370791.0,7370791.0,7370791.0,
Net PPE,88957382.0,90123224.0,91516557.0,93710139.0,96000620.0,
Accumulated Depreciation,-64587892.0,,,,-60669785.0,
Gross PPE,153545274.0,90123224.0,91516557.0,93710139.0,156670405.0,
Other Properties,71526768.0,90123224.0,91516557.0,93710139.0,76234832.0,
Machinery Furniture Equipment,60352125.0,,,,59465807.0,
Buildings And Improvements,21621938.0,,,,20869323.0,
Land And Improvements,44443.0,,,,100443.0,
Receivables,2420571.0,16369854.0,11574408.0,7629460.0,0.0,
Other Receivables,2420571.0,16369854.0,11574408.0,7629460.0,,7188053.0
Cash And Cash Equivalents,6071077.0,10000070.0,14882076.0,8126292.0,4714459.0,
Cash Cash Equivalents And Federal Funds Sold,29374530.0,42214753.0,14882076.0,8126292.0,9730296.0,
