,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Ordinary Shares Number,23727000.0,23727000.0,23727000.0,21444450.0,20683600.0
Share Issued,23727000.0,23727000.0,23727000.0,21444450.0,20683600.0
Tangible Book Value,179202313.0,177861507.0,176291223.0,25000.0,25000.0
Invested Capital,179202313.0,177861507.0,176291223.0,25000.0,25000.0
Working Capital,431565.0,595297.0,594021.0,-1599473.0,-871402.0
Net Tangible Assets,179202313.0,177861507.0,176291223.0,25000.0,25000.0
Common Stock Equity,179202313.0,177861507.0,176291223.0,25000.0,25000.0
Total Capitalization,179202313.0,177861507.0,176291223.0,25000.0,25000.0
Total Equity Gross Minority Interest,179202313.0,177861507.0,176291223.0,25000.0,25000.0
Stockholders Equity,179202313.0,177861507.0,176291223.0,25000.0,25000.0
Retained Earnings,-727349.0,-520068.0,-373058.0,0.0,0.0
Additional Paid In Capital,0.0,0.0,0.0,24417.0,24417.0
Capital Stock,179929662.0,178381575.0,176664281.0,583.0,583.0
Common Stock,179929662.0,178381575.0,176664281.0,583.0,583.0
Preferred Stock,0.0,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,1263801.0,1210014.0,1203070.0,1599473.0,1008902.0
Total Non Current Liabilities Net Minority Interest,1158292.0,1114743.0,966457.0,0.0,0.0
Non Current Accrued Expenses,1158292.0,1114743.0,966457.0,,
Current Liabilities,105509.0,95271.0,236613.0,1599473.0,1008902.0
Payables And Accrued Expenses,105509.0,95271.0,236613.0,1599473.0,1008902.0
Current Accrued Expenses,105509.0,95271.0,236613.0,1302964.0,843902.0
Payables,,,,296509.0,165000.0
Dueto Related Parties Current,,,,296509.0,165000.0
Total Assets,180466114.0,179071521.0,177494293.0,1624473.0,1033902.0
Total Non Current Assets,179929040.0,178380953.0,176663659.0,1624473.0,896402.0
Other Non Current Assets,179929040.0,178380953.0,176663659.0,,
Non Current Deferred Assets,,0.0,0.0,1624473.0,896402.0
Current Assets,537074.0,690568.0,830634.0,0.0,137500.0
Prepaid Assets,165519.0,139441.0,139592.0,0.0,0.0
Cash Cash Equivalents And Short Term Investments,371555.0,551127.0,691042.0,,137500.0
Cash And Cash Equivalents,371555.0,551127.0,691042.0,,137500.0
Cash Financial,371555.0,551127.0,691042.0,,137500.0
