,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,2357226.0,459570.0,292747.0
Share Issued,2357226.0,459570.0,292747.0
Net Debt,,241976.0,
Total Debt,0.0,2836925.0,2591994.0
Tangible Book Value,30272126.0,36818967.0,35638692.0
Invested Capital,30330094.0,39342204.0,37727465.0
Working Capital,30244563.0,36380460.0,35159695.0
Net Tangible Assets,30272126.0,36818967.0,35638692.0
Capital Lease Obligations,0.0,374249.0,566554.0
Common Stock Equity,30330094.0,36879528.0,35702025.0
Total Capitalization,30330094.0,36879528.0,35702025.0
Total Equity Gross Minority Interest,30330094.0,36879528.0,35702025.0
Stockholders Equity,30330094.0,36879528.0,35702025.0
Gains Losses Not Affecting Retained Earnings,40823.0,544519.0,8099.0
Other Equity Adjustments,40823.0,544519.0,8099.0
Retained Earnings,-33628317.0,-12770891.0,-9607600.0
Additional Paid In Capital,63770261.0,49077247.0,45283229.0
Capital Stock,147327.0,28653.0,18297.0
Common Stock,147327.0,28653.0,18297.0
Total Liabilities Net Minority Interest,2992875.0,5404680.0,5875504.0
Total Non Current Liabilities Net Minority Interest,0.0,104798.0,282454.0
Long Term Debt And Capital Lease Obligation,0.0,104798.0,282454.0
Long Term Capital Lease Obligation,0.0,104798.0,282454.0
Current Liabilities,2992875.0,5299882.0,5593050.0
Current Deferred Liabilities,432375.0,507836.0,489523.0
Current Deferred Revenue,432375.0,507836.0,489523.0
Current Debt And Capital Lease Obligation,,2732127.0,2309540.0
Current Capital Lease Obligation,0.0,269451.0,284100.0
Current Debt,,2462676.0,2025440.0
Current Notes Payable,0.0,2462676.0,2025440.0
Payables And Accrued Expenses,2560500.0,2059919.0,2793987.0
Current Accrued Expenses,960960.0,1553750.0,1214351.0
Payables,1599540.0,506169.0,1579636.0
Other Payable,555136.0,,764758.0
Dueto Related Parties Current,222346.0,219926.0,218081.0
Total Tax Payable,11346.0,4175.0,14658.0
Income Tax Payable,0.0,,0.0
Accounts Payable,810712.0,282068.0,582139.0
Total Assets,33322969.0,42284208.0,41577529.0
Total Non Current Assets,85531.0,603866.0,824784.0
Other Non Current Assets,,61807.0,
Goodwill And Other Intangible Assets,57968.0,60561.0,63333.0
Other Intangible Assets,57968.0,,63333.0
Goodwill,,,0.0
Net PPE,27563.0,481498.0,761451.0
Accumulated Depreciation,-121769.0,,-301960.0
Gross PPE,149332.0,481498.0,1063411.0
Leases,0.0,,243347.0
Construction In Progress,0.0,,59037.0
Other Properties,53177.0,481498.0,598846.0
Machinery Furniture Equipment,96155.0,,162181.0
Properties,0.0,,0.0
Current Assets,33237438.0,41680342.0,40752745.0
Assets Held For Sale Current,,,0.0
Restricted Cash,,95064.0,0.0
Prepaid Assets,19256085.0,37534859.0,36838064.0
Receivables,895887.0,1829719.0,1100671.0
Other Receivables,129560.0,1725304.0,580004.0
Taxes Receivable,,,6151.0
Accounts Receivable,766327.0,104415.0,520667.0
Allowance For Doubtful Accounts Receivable,-54024.0,,-315423.0
Gross Accounts Receivable,820351.0,,836090.0
Cash Cash Equivalents And Short Term Investments,13085466.0,2220700.0,2814010.0
Cash And Cash Equivalents,13085466.0,2220700.0,2814010.0
Cash Financial,13085466.0,2220700.0,2814010.0
