,2025-09-30,2025-03-31
Ordinary Shares Number,187197585.0,16480000.0
Share Issued,187197585.0,16480000.0
Total Debt,2039000.0,1080000.0
Tangible Book Value,25855000.0,4645000.0
Invested Capital,368979000.0,5151000.0
Working Capital,15308000.0,2163000.0
Net Tangible Assets,25855000.0,4645000.0
Capital Lease Obligations,2039000.0,660000.0
Common Stock Equity,368979000.0,4731000.0
Total Capitalization,368979000.0,4731000.0
Total Equity Gross Minority Interest,368995000.0,4731000.0
Minority Interest,16000.0,
Stockholders Equity,368979000.0,4731000.0
Gains Losses Not Affecting Retained Earnings,17000.0,32000.0
Other Equity Adjustments,17000.0,32000.0
Retained Earnings,-19154000.0,-14522000.0
Additional Paid In Capital,388097000.0,19219000.0
Capital Stock,19000.0,2000.0
Common Stock,19000.0,2000.0
Total Liabilities Net Minority Interest,14171000.0,7577000.0
Total Non Current Liabilities Net Minority Interest,1125000.0,83000.0
Long Term Debt And Capital Lease Obligation,1125000.0,83000.0
Long Term Capital Lease Obligation,1125000.0,83000.0
Current Liabilities,13046000.0,7494000.0
Current Debt And Capital Lease Obligation,914000.0,997000.0
Current Capital Lease Obligation,914000.0,577000.0
Current Debt,,420000.0
Other Current Borrowings,,420000.0
Payables And Accrued Expenses,12132000.0,6497000.0
Current Accrued Expenses,684000.0,524000.0
Interest Payable,0.0,5000.0
Payables,11448000.0,5973000.0
Other Payable,4665000.0,
Dueto Related Parties Current,101000.0,951000.0
Total Tax Payable,,0.0
Income Tax Payable,,0.0
Accounts Payable,6682000.0,5022000.0
Total Assets,383166000.0,12308000.0
Total Non Current Assets,354812000.0,2651000.0
Non Current Prepaid Assets,1375000.0,1369000.0
Investments And Advances,7998000.0,368000.0
Long Term Equity Investment,7998000.0,368000.0
Investments In Other Ventures Under Equity Method,494000.0,368000.0
Investmentsin Associatesat Cost,7504000.0,0.0
Goodwill And Other Intangible Assets,343124000.0,86000.0
Other Intangible Assets,71000.0,86000.0
Goodwill,343053000.0,
Net PPE,2315000.0,828000.0
Accumulated Depreciation,-222000.0,-1459000.0
Gross PPE,2537000.0,2287000.0
Leases,265000.0,167000.0
Machinery Furniture Equipment,218000.0,145000.0
Buildings And Improvements,2054000.0,1975000.0
Properties,0.0,0.0
Current Assets,28354000.0,9657000.0
Other Current Assets,386000.0,7000.0
Restricted Cash,6312000.0,5019000.0
Prepaid Assets,590000.0,520000.0
Receivables,6486000.0,273000.0
Other Receivables,873000.0,19000.0
Duefrom Related Parties Current,252000.0,62000.0
Loans Receivable,,0.0
Accounts Receivable,5361000.0,192000.0
Allowance For Doubtful Accounts Receivable,-526000.0,-501000.0
Gross Accounts Receivable,5887000.0,693000.0
Cash Cash Equivalents And Short Term Investments,14580000.0,3838000.0
Other Short Term Investments,5800000.0,
Cash And Cash Equivalents,8780000.0,3838000.0
