,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Ordinary Shares Number,9812061.0,7787161.0,7635789.0,7084639.0,7083239.0
Share Issued,9812061.0,7787161.0,7635789.0,7084639.0,7083239.0
Total Debt,82130.0,104900.0,125777.0,141030.0,166596.0
Tangible Book Value,308532424.0,89280549.0,82044923.0,51829727.0,55742575.0
Invested Capital,308532424.0,89280549.0,82044923.0,51829727.0,55742575.0
Working Capital,308460046.0,89205114.0,81974204.0,51763593.0,55676908.0
Net Tangible Assets,308532424.0,89280549.0,82044923.0,51829727.0,55742575.0
Capital Lease Obligations,82130.0,104900.0,125777.0,141030.0,166596.0
Common Stock Equity,308532424.0,89280549.0,82044923.0,51829727.0,55742575.0
Total Capitalization,308532424.0,89280549.0,82044923.0,51829727.0,55742575.0
Total Equity Gross Minority Interest,308532424.0,89280549.0,82044923.0,51829727.0,55742575.0
Stockholders Equity,308532424.0,89280549.0,82044923.0,51829727.0,55742575.0
Gains Losses Not Affecting Retained Earnings,7356678.0,6652124.0,5373402.0,4412316.0,3097413.0
Retained Earnings,-64603262.0,-54143635.0,-46578317.0,-42492714.0,-37249744.0
Capital Stock,365779008.0,136772060.0,123249838.0,89910125.0,89894906.0
Common Stock,365779008.0,136772060.0,123249838.0,89910125.0,89894906.0
Total Liabilities Net Minority Interest,3832687.0,1599304.0,2376616.0,667833.0,726812.0
Total Non Current Liabilities Net Minority Interest,0.0,16744.0,41249.0,62842.0,88846.0
Long Term Debt And Capital Lease Obligation,0.0,16744.0,41249.0,62842.0,88846.0
Long Term Capital Lease Obligation,0.0,16744.0,41249.0,62842.0,88846.0
Current Liabilities,3832687.0,1582560.0,2335367.0,604991.0,637966.0
Current Debt And Capital Lease Obligation,82130.0,88156.0,84528.0,78188.0,77750.0
Current Capital Lease Obligation,82130.0,88156.0,84528.0,78188.0,77750.0
Payables And Accrued Expenses,3750557.0,1494404.0,2250839.0,526803.0,560216.0
Current Accrued Expenses,120650.0,63000.0,540549.0,16000.0,9000.0
Payables,3629907.0,1431404.0,1710290.0,510803.0,551216.0
Accounts Payable,3629907.0,1431404.0,1710290.0,510804.0,551216.0
Total Assets,312365111.0,90879853.0,84421539.0,52497560.0,56469387.0
Total Non Current Assets,72378.0,92179.0,111968.0,128976.0,154513.0
Net PPE,72378.0,92179.0,111968.0,128976.0,154513.0
Gross PPE,72378.0,92179.0,111968.0,128976.0,154513.0
Leases,72378.0,92179.0,111968.0,128976.0,154513.0
Properties,0.0,0.0,0.0,0.0,0.0
Current Assets,312292733.0,90787674.0,84309571.0,52368584.0,56314874.0
Prepaid Assets,1460959.0,1237127.0,987911.0,708390.0,401389.0
Receivables,1139911.0,502680.0,413071.0,272634.0,233569.0
Taxes Receivable,160311.0,240482.0,209918.0,115168.0,55650.0
Accrued Interest Receivable,979600.0,262198.0,203153.0,157466.0,167419.0
Notes Receivable,,,,,10500.0
Cash Cash Equivalents And Short Term Investments,309691863.0,89047867.0,82908589.0,51387560.0,55679916.0
Cash And Cash Equivalents,309691863.0,89047867.0,82908589.0,51387560.0,55679916.0
Cash Equivalents,172500.0,172500.0,86250.0,86250.0,86250.0
Cash Financial,309519363.0,88875367.0,82822339.0,51301310.0,55593666.0
