,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Ordinary Shares Number,23562510.0,23562510.0,23582453.0,23582453.0,23171226.0
Share Issued,23562510.0,23562510.0,23582453.0,23582453.0,23171226.0
Net Debt,1076310581.0,1056674915.0,1026503961.0,1026881989.0,1063941317.0
Total Debt,1096938419.0,1096177102.0,1062675176.0,1074351360.0,1115330035.0
Tangible Book Value,266110387.0,277218967.0,291429466.0,278807937.0,294447651.0
Invested Capital,1363048806.0,1373396069.0,1354104642.0,1353159297.0,1409777686.0
Net Tangible Assets,368527266.0,379629474.0,388837679.0,376209948.0,391846641.0
Common Stock Equity,266110387.0,277218967.0,291429466.0,278807937.0,294447651.0
Preferred Stock Equity,102416879.0,102410507.0,97408213.0,97402011.0,97398990.0
Total Capitalization,1465465685.0,1475806576.0,1451512855.0,1450561308.0,1507176676.0
Total Equity Gross Minority Interest,368527266.0,379629474.0,388837679.0,376209948.0,391846641.0
Stockholders Equity,368527266.0,379629474.0,388837679.0,376209948.0,391846641.0
Other Equity Interest,266221472.0,277218967.0,291476818.0,278981504.0,294464822.0
Capital Stock,102305794.0,102410507.0,97360861.0,97228444.0,97381819.0
Common Stock,-111085.0,0.0,-47352.0,-173567.0,-17171.0
Preferred Stock,102416879.0,102410507.0,97408213.0,97402011.0,97398990.0
Total Liabilities Net Minority Interest,1118455841.0,1123257804.0,1097128561.0,1104425845.0,1145636084.0
Derivative Product Liabilities,1049859.0,1843464.0,2161075.0,1906605.0,1400096.0
Long Term Debt And Capital Lease Obligation,1096938419.0,1096177102.0,1062675176.0,1074351360.0,1115330035.0
Payables,11122338.0,13722557.0,14840024.0,15090284.0,17363091.0
Accounts Payable,11122338.0,13722557.0,14840024.0,15090284.0,17363091.0
Total Assets,1486983107.0,1502887278.0,1485966240.0,1480635793.0,1537482725.0
Investments And Advances,1142456225.0,1246664094.0,1248150225.0,1234424783.0,1251817148.0
Investmentin Financial Assets,988109434.0,1100364250.0,1094414388.0,1080529685.0,1083828529.0
Available For Sale Securities,44654465.0,44635465.0,43635465.0,37386972.0,23016672.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,941404806.0,1054390610.0,1049131928.0,1041038995.0,1056980128.0
Long Term Equity Investment,154346791.0,146299844.0,153735837.0,153895098.0,167988619.0
Investment Properties,111574101.0,3622574.0,3552137.0,3552137.0,3552137.0
Net PPE,3415384.0,,,,
Receivables,57166625.0,57398874.0,59971584.0,59841655.0,54535450.0
Cash And Cash Equivalents,20627838.0,39502187.0,36171215.0,47469371.0,51388718.0
Cash Cash Equivalents And Federal Funds Sold,170602386.0,193034804.0,170784089.0,179730625.0,224921822.0
