,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,139664285.0,139664285.0,139664285.0
Share Issued,139664285.0,139664285.0,139664285.0
Total Debt,153777000.0,148903000.0,128825000.0
Tangible Book Value,1813217000.0,777787000.0,589712000.0
Invested Capital,1897429000.0,877526000.0,690029000.0
Working Capital,1458771000.0,457694000.0,323277000.0
Net Tangible Assets,1813217000.0,777787000.0,589712000.0
Capital Lease Obligations,91393000.0,71020000.0,50870000.0
Common Stock Equity,1835045000.0,799643000.0,612074000.0
Total Capitalization,1873997000.0,861869000.0,690029000.0
Total Equity Gross Minority Interest,1835045000.0,799643000.0,612074000.0
Stockholders Equity,1835045000.0,799643000.0,612074000.0
Other Equity Interest,13180000.0,8734000.0,3014000.0
Retained Earnings,136467000.0,55815000.0,-126034000.0
Capital Stock,27933000.0,25140000.0,25140000.0
Common Stock,27933000.0,25140000.0,25140000.0
Total Liabilities Net Minority Interest,665230000.0,439616000.0,461880000.0
Total Non Current Liabilities Net Minority Interest,79836000.0,93888000.0,91060000.0
Non Current Deferred Taxes Liabilities,,2045000.0,0.0
Long Term Debt And Capital Lease Obligation,79836000.0,91843000.0,91060000.0
Long Term Capital Lease Obligation,40884000.0,29617000.0,13105000.0
Long Term Debt,38952000.0,62226000.0,77955000.0
Current Liabilities,585394000.0,345728000.0,370820000.0
Current Debt And Capital Lease Obligation,73941000.0,57060000.0,37765000.0
Current Capital Lease Obligation,50509000.0,41403000.0,37765000.0
Current Debt,23432000.0,15657000.0,0.0
Payables,275152000.0,164985000.0,198312000.0
Other Payable,47873000.0,36711000.0,42911000.0
Total Tax Payable,59780000.0,47086000.0,49387000.0
Accounts Payable,167499000.0,81188000.0,106014000.0
Total Assets,2500275000.0,1239259000.0,1073954000.0
Total Non Current Assets,456110000.0,435837000.0,379857000.0
Non Current Deferred Taxes Assets,80794000.0,96872000.0,72166000.0
Goodwill And Other Intangible Assets,21828000.0,21856000.0,22362000.0
Other Intangible Assets,21828000.0,21856000.0,22362000.0
Net PPE,353488000.0,317109000.0,285329000.0
Accumulated Depreciation,-76491000.0,-93149000.0,-78376000.0
Gross PPE,429979000.0,410258000.0,363705000.0
Construction In Progress,12308000.0,6080000.0,15422000.0
Other Properties,22706000.0,19030000.0,14817000.0
Machinery Furniture Equipment,56918000.0,56277000.0,40048000.0
Buildings And Improvements,338047000.0,328871000.0,293418000.0
Properties,0.0,0.0,0.0
Current Assets,2044165000.0,803422000.0,694097000.0
Restricted Cash,1007000.0,11441000.0,2031000.0
Prepaid Assets,49701000.0,41248000.0,38584000.0
Inventory,304732000.0,245744000.0,141239000.0
Inventories Adjustments Allowances,-1405000.0,-737000.0,-2664000.0
Finished Goods,231237000.0,159569000.0,70205000.0
Work In Process,20334000.0,11623000.0,15920000.0
Raw Materials,54566000.0,75289000.0,57778000.0
Other Receivables,28544000.0,27875000.0,23255000.0
Taxes Receivable,21988000.0,26863000.0,2763000.0
Accounts Receivable,96646000.0,48790000.0,45903000.0
Allowance For Doubtful Accounts Receivable,-5143000.0,-2607000.0,-2739000.0
Gross Accounts Receivable,101789000.0,51397000.0,48642000.0
Cash Cash Equivalents And Short Term Investments,1541547000.0,401461000.0,440322000.0
Cash And Cash Equivalents,1541547000.0,401461000.0,440322000.0
Cash Financial,1541547000.0,401461000.0,440322000.0
