,2025-09-30,2025-03-31,2024-09-30
Ordinary Shares Number,137520190.0,137520190.0,137520190.0
Share Issued,137520190.0,137520190.0,137520190.0
Net Debt,,6945000.0,8394000.0
Total Debt,11557000.0,14552000.0,24858000.0
Tangible Book Value,94120000.0,90670000.0,93593000.0
Invested Capital,105677000.0,105222000.0,118451000.0
Working Capital,51798000.0,46695000.0,46398000.0
Net Tangible Assets,94120000.0,90670000.0,93593000.0
Common Stock Equity,94120000.0,90670000.0,93593000.0
Total Capitalization,94120000.0,90670000.0,93593000.0
Total Equity Gross Minority Interest,94120000.0,90670000.0,93593000.0
Stockholders Equity,94120000.0,90670000.0,93593000.0
Retained Earnings,-24321000.0,-27771000.0,-25050000.0
Additional Paid In Capital,83070000.0,83070000.0,83070000.0
Capital Stock,13752000.0,13752000.0,13752000.0
Common Stock,13752000.0,13752000.0,13752000.0
Total Liabilities Net Minority Interest,46087000.0,46486000.0,68150000.0
Total Non Current Liabilities Net Minority Interest,844000.0,844000.0,1025000.0
Non Current Deferred Taxes Liabilities,844000.0,844000.0,1025000.0
Current Liabilities,45243000.0,45642000.0,67125000.0
Current Debt And Capital Lease Obligation,11557000.0,14552000.0,24858000.0
Current Debt,11557000.0,14552000.0,24858000.0
Payables,27494000.0,29121000.0,36581000.0
Other Payable,,2708000.0,9000000.0
Accounts Payable,27494000.0,26413000.0,27581000.0
Total Assets,140207000.0,137156000.0,161743000.0
Total Non Current Assets,43166000.0,44819000.0,48220000.0
Investmentin Financial Assets,5589000.0,5589000.0,5449000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,5589000.0,5589000.0,5449000.0
Long Term Equity Investment,17068000.0,17748000.0,18124000.0
Investmentsin Associatesat Cost,17068000.0,17748000.0,18124000.0
Investment Properties,12000000.0,12000000.0,14600000.0
Net PPE,8509000.0,9482000.0,10047000.0
Accumulated Depreciation,,-19895000.0,
Gross PPE,8509000.0,29377000.0,10047000.0
Other Properties,8509000.0,,10047000.0
Machinery Furniture Equipment,,28715000.0,
Buildings And Improvements,,662000.0,
Properties,,0.0,
Current Assets,97041000.0,92337000.0,113523000.0
Restricted Cash,6156000.0,6156000.0,6122000.0
Prepaid Assets,,2455000.0,
Inventory,2639000.0,2893000.0,1417000.0
Finished Goods,,2893000.0,
Other Receivables,13884000.0,11492000.0,13430000.0
Accounts Receivable,62378000.0,61734000.0,76090000.0
Allowance For Doubtful Accounts Receivable,-16030000.0,-16030000.0,-18764000.0
Gross Accounts Receivable,78408000.0,77764000.0,94854000.0
Cash Cash Equivalents And Short Term Investments,11984000.0,7607000.0,16464000.0
Cash And Cash Equivalents,11984000.0,7607000.0,16464000.0
Cash Financial,11984000.0,7607000.0,16464000.0
