,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,1163275.0,1163249.0,1049999.0
Share Issued,1163275.0,1163249.0,1049999.0
Net Debt,,11058341.0,11516498.0
Total Debt,42964.0,11058341.0,0.0
Tangible Book Value,5201008.0,21320097.0,15812340.0
Invested Capital,5201008.0,34522101.0,15812340.0
Working Capital,5179609.0,29470669.0,21234573.0
Net Tangible Assets,5201008.0,21320097.0,15812340.0
Capital Lease Obligations,42964.0,0.0,0.0
Common Stock Equity,5201008.0,23463760.0,15812340.0
Total Capitalization,5201008.0,26273102.0,15812340.0
Total Equity Gross Minority Interest,5200426.0,35928216.0,27844975.0
Minority Interest,-582.0,12464456.0,12032635.0
Stockholders Equity,5201008.0,23463760.0,15812340.0
Gains Losses Not Affecting Retained Earnings,48321.0,-3111391.0,-4524122.0
Other Equity Adjustments,48321.0,-3111391.0,-4524122.0
Retained Earnings,-25043811.0,17689936.0,16873997.0
Additional Paid In Capital,30196454.0,8885171.0,3462427.0
Capital Stock,44.0,44.0,38.0
Common Stock,44.0,44.0,38.0
Total Liabilities Net Minority Interest,6790857.0,21652333.0,18007797.0
Total Non Current Liabilities Net Minority Interest,18735.0,4484496.0,4575071.0
Liabilities Heldfor Sale Non Current,0.0,,4575071.0
Tradeand Other Payables Non Current,,1675154.0,1654129.0
Long Term Debt And Capital Lease Obligation,18735.0,2809342.0,0.0
Long Term Capital Lease Obligation,18735.0,,0.0
Long Term Debt,,2809342.0,2920942.0
Current Liabilities,6772122.0,17167837.0,13432726.0
Other Current Liabilities,,151738.0,13221655.0
Current Deferred Liabilities,21587.0,,1440.0
Current Debt And Capital Lease Obligation,24229.0,8248999.0,8638980.0
Current Capital Lease Obligation,24229.0,0.0,14770.0
Current Debt,,8248999.0,8624210.0
Other Current Borrowings,,8248999.0,8624210.0
Payables And Accrued Expenses,6726306.0,8767100.0,209631.0
Current Accrued Expenses,73638.0,1747147.0,209631.0
Payables,6652668.0,7019953.0,3625453.0
Dueto Related Parties Current,,0.0,102820.0
Total Tax Payable,59531.0,1470845.0,0.0
Income Tax Payable,2924.0,560707.0,0.0
Accounts Payable,6593137.0,5549108.0,0.0
Total Assets,11991283.0,57580549.0,45852772.0
Total Non Current Assets,39552.0,10942043.0,11185473.0
Other Non Current Assets,,,11185473.0
Non Current Deferred Assets,,190942.0,187392.0
Non Current Deferred Taxes Assets,,190942.0,187392.0
Goodwill And Other Intangible Assets,,2143663.0,2080124.0
Other Intangible Assets,,2143663.0,2080124.0
Net PPE,39552.0,8607438.0,0.0
Accumulated Depreciation,,-2695304.0,-2188483.0
Gross PPE,39552.0,11302742.0,0.0
Other Properties,,1558362.0,1543216.0
Machinery Furniture Equipment,,689546.0,676727.0
Buildings And Improvements,39552.0,9054834.0,0.0
Properties,0.0,0.0,0.0
Current Assets,11951731.0,46638506.0,34667299.0
Assets Held For Sale Current,0.0,,34666790.0
Restricted Cash,,47495.0,
Prepaid Assets,4820195.0,9050100.0,0.0
Inventory,,3577925.0,1427716.0
Finished Goods,,119551.0,837082.0
Work In Process,,133276.0,137682.0
Raw Materials,,3325098.0,452952.0
Receivables,7131147.0,33962986.0,0.0
Other Receivables,60333.0,34676.0,3857418.0
Duefrom Related Parties Current,,0.0,0.0
Loans Receivable,,3515758.0,
Accounts Receivable,7070814.0,30412552.0,0.0
Allowance For Doubtful Accounts Receivable,,-992180.0,-1880343.0
Gross Accounts Receivable,,31404732.0,21378868.0
Cash Cash Equivalents And Short Term Investments,389.0,,509.0
Cash And Cash Equivalents,389.0,,509.0
