,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,960933.0,254203.0,78606.0
Share Issued,960933.0,254203.0,78606.0
Total Debt,366000.0,163000.0,1082000.0
Tangible Book Value,18553000.0,3813000.0,3860000.0
Invested Capital,18553000.0,3813000.0,4630000.0
Working Capital,18150000.0,3543000.0,3421000.0
Net Tangible Assets,18553000.0,3813000.0,3860000.0
Capital Lease Obligations,366000.0,163000.0,312000.0
Common Stock Equity,18553000.0,3813000.0,3860000.0
Total Capitalization,18553000.0,3813000.0,3860000.0
Total Equity Gross Minority Interest,18553000.0,3813000.0,3860000.0
Stockholders Equity,18553000.0,3813000.0,3860000.0
Retained Earnings,-37209000.0,-32817000.0,-29102000.0
Additional Paid In Capital,55695000.0,36563000.0,32895000.0
Capital Stock,67000.0,67000.0,67000.0
Common Stock,67000.0,67000.0,67000.0
Total Liabilities Net Minority Interest,1437000.0,974000.0,2116000.0
Total Non Current Liabilities Net Minority Interest,57000.0,0.0,21000.0
Long Term Debt And Capital Lease Obligation,57000.0,0.0,21000.0
Long Term Capital Lease Obligation,57000.0,0.0,21000.0
Current Liabilities,1380000.0,974000.0,2095000.0
Current Deferred Liabilities,47000.0,12000.0,83000.0
Current Debt And Capital Lease Obligation,309000.0,163000.0,1061000.0
Current Capital Lease Obligation,309000.0,163000.0,291000.0
Current Debt,,,770000.0
Other Current Borrowings,,,770000.0
Payables And Accrued Expenses,1024000.0,799000.0,951000.0
Current Accrued Expenses,962000.0,706000.0,794000.0
Payables,62000.0,93000.0,157000.0
Accounts Payable,62000.0,93000.0,157000.0
Total Assets,19990000.0,4787000.0,5976000.0
Total Non Current Assets,460000.0,270000.0,460000.0
Investments And Advances,,,0.0
Investmentin Financial Assets,,,0.0
Net PPE,460000.0,270000.0,460000.0
Accumulated Depreciation,-326000.0,,-244000.0
Gross PPE,786000.0,270000.0,704000.0
Other Properties,415000.0,270000.0,350000.0
Machinery Furniture Equipment,371000.0,,354000.0
Current Assets,19530000.0,4517000.0,5516000.0
Inventory,778000.0,928000.0,1226000.0
Inventories Adjustments Allowances,-170000.0,,-75000.0
Finished Goods,609000.0,,986000.0
Work In Process,135000.0,,103000.0
Raw Materials,204000.0,,212000.0
Receivables,330000.0,133000.0,339000.0
Other Receivables,293000.0,133000.0,339000.0
Accounts Receivable,37000.0,,0.0
Cash Cash Equivalents And Short Term Investments,18422000.0,3456000.0,3951000.0
Other Short Term Investments,11922000.0,1392000.0,862000.0
Cash And Cash Equivalents,6500000.0,2064000.0,3089000.0
