,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,191850792.0,192695681.0,179312261.0,170332037.0,128002717.0,
Share Issued,191850792.0,192695681.0,179312261.0,170332037.0,128002717.0,
Net Debt,3729589000.0,4084709000.0,3394539000.0,3227388000.0,,2488343000.0
Total Debt,4640280000.0,5339585000.0,4531965000.0,3918719000.0,,2957382000.0
Tangible Book Value,1732241000.0,1862388000.0,1643207000.0,1441073000.0,1000.0,
Invested Capital,6451987000.0,7286684000.0,6294331000.0,5425040000.0,1000.0,
Working Capital,2855721000.0,3204420000.0,2326744000.0,1885314000.0,,1992965000.0
Net Tangible Assets,1732241000.0,1862388000.0,1643207000.0,1441073000.0,1000.0,
Capital Lease Obligations,,8636000.0,,,,6936000.0
Common Stock Equity,1811707000.0,1955735000.0,1762366000.0,1506321000.0,1000.0,
Total Capitalization,4492766000.0,4444352000.0,2922233000.0,2240456000.0,1000.0,
Total Equity Gross Minority Interest,2778615000.0,3034777000.0,3172319000.0,2624218000.0,1000.0,
Minority Interest,966908000.0,1079042000.0,1409953000.0,1117897000.0,,0.0
Stockholders Equity,1811707000.0,1955735000.0,1762366000.0,1506321000.0,1000.0,
Gains Losses Not Affecting Retained Earnings,201000.0,-2038000.0,-2605000.0,,,0.0
Other Equity Adjustments,201000.0,-2038000.0,-2605000.0,,,115942000.0
Retained Earnings,250767000.0,342921000.0,540811000.0,332343000.0,-4000.0,
Additional Paid In Capital,1560548000.0,1614660000.0,1223981000.0,1173808000.0,5000.0,
Capital Stock,191000.0,192000.0,179000.0,170000.0,0.0,
Common Stock,191000.0,192000.0,179000.0,170000.0,0.0,
Total Partnership Capital,,,,0.0,,
Limited Partnership Capital,,,,0.0,,
Total Liabilities Net Minority Interest,7213366000.0,8313304000.0,8350397000.0,6461733000.0,0.0,
Total Non Current Liabilities Net Minority Interest,3128473000.0,3001786000.0,1619955000.0,990267000.0,,1037578000.0
Other Non Current Liabilities,447414000.0,111939000.0,460088000.0,256132000.0,,142462000.0
Tradeand Other Payables Non Current,,209273000.0,,,,42994000.0
Non Current Deferred Liabilities,,183321000.0,,,,0.0
Non Current Deferred Revenue,,183321000.0,,,,0.0
Non Current Deferred Taxes Liabilities,,,,,,17727000.0
Long Term Debt And Capital Lease Obligation,2681059000.0,2497253000.0,1159867000.0,734135000.0,,852122000.0
Long Term Capital Lease Obligation,,8636000.0,,,,6936000.0
Long Term Debt,2681059000.0,2488617000.0,1159867000.0,734135000.0,,845186000.0
Current Liabilities,4084893000.0,5311518000.0,6730442000.0,5471466000.0,,3887925000.0
Other Current Liabilities,221914000.0,125544000.0,302561000.0,174977000.0,,178892000.0
Current Deferred Liabilities,,441000.0,,,,358000.0
Current Deferred Revenue,,441000.0,,,,358000.0
Current Debt And Capital Lease Obligation,1959221000.0,2842332000.0,3372098000.0,3184584000.0,,2105260000.0
Current Debt,1959221000.0,2842332000.0,3372098000.0,3184584000.0,,2105260000.0
Other Current Borrowings,1959221000.0,2842332000.0,3372098000.0,3184584000.0,,2008327000.0
Current Notes Payable,,0.0,,,,96933000.0
Pensionand Other Post Retirement Benefit Plans Current,,93644000.0,,,,71553000.0
Payables And Accrued Expenses,1903758000.0,2249557000.0,3055783000.0,2111905000.0,,1531862000.0
Current Accrued Expenses,,22852000.0,,,,18684000.0
Interest Payable,,13216000.0,,,,15530000.0
Payables,1903758000.0,2226705000.0,3055783000.0,2111905000.0,,1513178000.0
Other Payable,1633779000.0,2205725000.0,2634428000.0,1885825000.0,,1506268000.0
Total Tax Payable,,3410000.0,,,,0.0
Accounts Payable,269979000.0,17570000.0,421355000.0,226080000.0,,6910000.0
Total Assets,9991981000.0,11348081000.0,11522716000.0,9085951000.0,1000.0,
Total Non Current Assets,3051368000.0,2832143000.0,2465530010.0,1729171000.0,0.0,
Other Non Current Assets,304242000.0,276275000.0,195812000.0,194078000.0,,107105000.0
Non Current Deferred Assets,,,,,,0.0
Non Current Deferred Taxes Assets,,,,,,0.0
Non Current Note Receivables,12475000.0,11453000.0,7300000.0,6675000.0,,0.0
Non Current Accounts Receivable,2256000.0,4719000.0,16846000.0,3397000.0,,7112000.0
Investments And Advances,875076000.0,1023236000.0,1252354000.0,863653000.0,,808694000.0
Long Term Equity Investment,,,,,,1004918000.0
Investmentsin Associatesat Cost,,,,,,1004918000.0
Goodwill And Other Intangible Assets,79466000.0,93347000.0,119159000.0,65248000.0,,79016000.0
Other Intangible Assets,12943000.0,26824000.0,56500000.0,3014000.0,,20979000.0
Goodwill,66523000.0,66523000.0,62659000.0,62234000.0,,58037000.0
Net PPE,1777853000.0,1423113000.0,874059010.0,596120000.0,,237038000.0
Accumulated Depreciation,-120749000.0,-118373000.0,-208462990.0,-166980000.0,,-108923000.0
Gross PPE,1898602000.0,1541486000.0,1082522000.0,763100000.0,,345961000.0
