,2025-10-31,2025-04-30,2024-10-31
Ordinary Shares Number,27716010.0,27730511.0,28135388.0
Share Issued,27716010.0,27730511.0,28135388.0
Tangible Book Value,274914981.0,264502428.0,265507703.0
Net Tangible Assets,274914981.0,264502428.0,265507703.0
Common Stock Equity,274914981.0,264502428.0,265507703.0
Total Equity Gross Minority Interest,274914981.0,264502428.0,265507703.0
Stockholders Equity,274914981.0,264502428.0,265507703.0
Retained Earnings,-82954975.0,-89964180.0,-88958905.0
Capital Stock,357869956.0,354466608.0,354466608.0
Common Stock,357869956.0,354466608.0,354466608.0
Total Liabilities Net Minority Interest,267879827.0,210114857.0,274837251.0
Derivative Product Liabilities,11394596.0,8305267.0,6644494.0
Payables,16681874.0,8744370.0,27283615.0
Other Payable,366923.0,416381.0,677371.0
Accounts Payable,16314951.0,8327989.0,26606244.0
Total Assets,542794808.0,474617285.0,540344954.0
Investments And Advances,243096596.0,203832600.0,179368761.0
Investmentin Financial Assets,243096596.0,203832600.0,179368761.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,218509126.0,193614843.0,174342075.0
Prepaid Assets,73987.0,63184.0,82196.0
Receivables,41296835.0,70339841.0,88881822.0
Cash And Cash Equivalents,3299187.0,1312655.0,1636602.0
Cash Financial,3299187.0,1312655.0,1636602.0
Cash Cash Equivalents And Federal Funds Sold,258327390.0,200381660.0,272012175.0
