,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,32974866.0,32921824.0,32048079.0
Share Issued,32974866.0,32921824.0,32048079.0
Net Debt,8829777.0,13225235.0,12574442.0
Total Debt,40485858.0,27522268.0,46652868.0
Tangible Book Value,-39420204.0,23154345.0,71660271.0
Invested Capital,56231844.0,48203125.0,114263620.0
Working Capital,-30351349.0,369535.0,63315820.0
Net Tangible Assets,-39420204.0,23154345.0,71660271.0
Capital Lease Obligations,4137862.0,4012925.0,5964454.0
Common Stock Equity,19883848.0,24693782.0,73575206.0
Total Capitalization,19883848.0,24693782.0,73575206.0
Total Equity Gross Minority Interest,49268849.0,24693782.0,73575206.0
Minority Interest,29385001.0,,
Stockholders Equity,19883848.0,24693782.0,73575206.0
Gains Losses Not Affecting Retained Earnings,-1742501.0,-884741.0,-619179.0
Other Equity Adjustments,-1742501.0,-884741.0,-619179.0
Retained Earnings,-198191329.0,-193860843.0,-133356964.0
Additional Paid In Capital,219794514.0,219416239.0,207528841.0
Capital Stock,23164.0,23127.0,22508.0
Common Stock,23164.0,23127.0,22508.0
Total Liabilities Net Minority Interest,233869885.0,146065788.0,241403183.0
Total Non Current Liabilities Net Minority Interest,10767016.0,1934528.0,7188331.0
Non Current Deferred Liabilities,9006221.0,0.0,3761000.0
Non Current Deferred Taxes Liabilities,9006221.0,0.0,3761000.0
Long Term Debt And Capital Lease Obligation,1760795.0,1934528.0,3427331.0
Long Term Capital Lease Obligation,1760795.0,1934528.0,3427331.0
Current Liabilities,223102869.0,144131260.0,234214852.0
Other Current Liabilities,-2419241.0,1906950.0,14598.0
Current Debt And Capital Lease Obligation,38725063.0,25587740.0,43225537.0
Current Capital Lease Obligation,2377067.0,2078397.0,2537123.0
Current Debt,36347996.0,23509343.0,40688414.0
Other Current Borrowings,846291.0,1709343.0,40688414.0
Line Of Credit,35501705.0,21800000.0,
Payables And Accrued Expenses,186797047.0,116636570.0,190974717.0
Current Accrued Expenses,3974833.0,2864484.0,15278258.0
Payables,182822214.0,113772086.0,175696459.0
Other Payable,21561073.0,5324665.0,
Dueto Related Parties Current,36267922.0,4541801.0,8561749.0
Total Tax Payable,6575585.0,2505480.0,42994.0
Income Tax Payable,512555.0,58600.0,42994.0
Accounts Payable,118417634.0,101400140.0,167091716.0
Total Assets,283138734.0,170759570.0,314978389.0
Total Non Current Assets,90387214.0,26258775.0,17447717.0
Other Non Current Assets,10041004.0,5624653.0,5041004.0
Non Current Prepaid Assets,,12475000.0,4375000.0
Non Current Deferred Assets,,0.0,43192.0
Non Current Deferred Taxes Assets,,0.0,43192.0
Investments And Advances,15675000.0,2500000.0,
Investmentin Financial Assets,15675000.0,2500000.0,
Available For Sale Securities,15675000.0,2500000.0,
Goodwill And Other Intangible Assets,59304052.0,1539437.0,1914935.0
Other Intangible Assets,35024359.0,1539437.0,
Goodwill,24279693.0,,
Net PPE,5367158.0,4119685.0,6073586.0
Gross PPE,5367158.0,4119685.0,6073586.0
Other Properties,5367158.0,4119685.0,6073586.0
Current Assets,192751520.0,144500795.0,297530672.0
Other Current Assets,4286861.0,593920.0,11171611.0
Restricted Cash,8180308.0,4245599.0,105800332.0
Prepaid Assets,19244373.0,5473641.0,
Receivables,133521759.0,123903527.0,152444757.0
Receivables Adjustments Allowances,-351955.0,-351955.0,
Duefrom Related Parties Current,9012699.0,9076416.0,17131396.0
Taxes Receivable,429063.0,808479.0,
Loans Receivable,8007093.0,300000.0,
Accounts Receivable,116424859.0,114070587.0,135313361.0
Allowance For Doubtful Accounts Receivable,-26660972.0,-26660972.0,
Gross Accounts Receivable,143085831.0,140731559.0,
Cash Cash Equivalents And Short Term Investments,27518219.0,10284108.0,28113972.0
Cash And Cash Equivalents,27518219.0,10284108.0,28113972.0
