,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Ordinary Shares Number,20232813.0,20232813.0,20232813.0,20232813.0,17593750.0
Share Issued,20232813.0,20232813.0,20232813.0,20232813.0,17593750.0
Net Debt,,,,,149530.0
Total Debt,,,,,150000.0
Tangible Book Value,143164908.0,142450314.0,141149178.0,139813754.0,-59796.0
Invested Capital,143164908.0,142450314.0,141149178.0,139813754.0,90204.0
Working Capital,114632.0,289539.0,401633.0,580915.0,-195575.0
Net Tangible Assets,143164908.0,142450314.0,141149178.0,139813754.0,-59796.0
Common Stock Equity,143164908.0,142450314.0,141149178.0,139813754.0,-59796.0
Total Capitalization,143164908.0,142450314.0,141149178.0,139813754.0,-59796.0
Total Equity Gross Minority Interest,143164908.0,142450314.0,141149178.0,139813754.0,-59796.0
Stockholders Equity,143164908.0,142450314.0,141149178.0,139813754.0,-59796.0
Retained Earnings,-6047022.0,-5461047.0,-5348953.0,-5169671.0,-84796.0
Additional Paid In Capital,0.0,0.0,0.0,0.0,24425.0
Capital Stock,149211930.0,147911361.0,146498131.0,144983425.0,575.0
Common Stock,149211930.0,147911361.0,146498131.0,144983425.0,575.0
Preferred Stock,0.0,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,6258003.0,5847477.0,5826402.0,5839066.0,196045.0
Total Non Current Liabilities Net Minority Interest,6161068.0,5750000.0,5750000.0,5750000.0,0.0
Tradeand Other Payables Non Current,5750000.0,5750000.0,5750000.0,5750000.0,
Non Current Deferred Liabilities,411068.0,,,,
Current Liabilities,96935.0,97477.0,76402.0,89066.0,196045.0
Current Debt And Capital Lease Obligation,,,,,150000.0
Current Debt,,,,,150000.0
Other Current Borrowings,,,,,150000.0
Payables And Accrued Expenses,96935.0,97477.0,76402.0,89066.0,46045.0
Current Accrued Expenses,75000.0,97477.0,76402.0,89066.0,41725.0
Payables,21935.0,,,,4320.0
Dueto Related Parties Current,,,,,4320.0
Accounts Payable,21935.0,,,,
Total Assets,149422911.0,148297791.0,146975580.0,145652820.0,136249.0
Total Non Current Assets,149211344.0,147910775.0,146497545.0,144982839.0,135779.0
Other Non Current Assets,149211344.0,147910775.0,146497545.0,144982839.0,
Non Current Deferred Assets,,0.0,0.0,0.0,135779.0
Current Assets,211567.0,387016.0,478035.0,669981.0,470.0
Prepaid Assets,127360.0,21265.0,76133.0,80226.0,
Cash Cash Equivalents And Short Term Investments,84207.0,365751.0,401902.0,589755.0,470.0
Cash And Cash Equivalents,84207.0,365751.0,401902.0,589755.0,470.0
Cash Financial,84207.0,365751.0,401902.0,589755.0,470.0
