,2026-03-31,2025-12-31,2025-09-30,2024-12-31
Ordinary Shares Number,33432555.0,31911164.0,31911164.0,31911164.0
Share Issued,33432555.0,31911164.0,31911164.0,31911164.0
Total Debt,1607000.0,1582000.0,3568441.0,3897000.0
Tangible Book Value,250112000.0,-98837000.0,-87224784.0,-60474000.0
Invested Capital,250112000.0,-98837000.0,-87224784.0,-60474000.0
Working Capital,246695000.0,100184000.0,113085945.0,9615000.0
Net Tangible Assets,250112000.0,-98837000.0,-87224784.0,-60474000.0
Capital Lease Obligations,1607000.0,1582000.0,3568441.0,3897000.0
Common Stock Equity,250112000.0,-98837000.0,-87224784.0,-60474000.0
Total Capitalization,250112000.0,-98837000.0,-87224784.0,-60474000.0
Total Equity Gross Minority Interest,250112000.0,-98837000.0,-87224784.0,-60474000.0
Stockholders Equity,250112000.0,-98837000.0,-87224784.0,-60474000.0
Retained Earnings,-118548000.0,-104730000.0,-92175261.0,-64861000.0
Additional Paid In Capital,368660000.0,5893000.0,4950436.0,4387000.0
Capital Stock,0.0,0.0,41.0,0.0
Common Stock,0.0,0.0,41.0,0.0
Preferred Stock,0.0,,,
Total Liabilities Net Minority Interest,8274000.0,214703000.0,214236927.0,83792000.0
Total Non Current Liabilities Net Minority Interest,1607000.0,206119000.0,207626546.0,76001000.0
Preferred Securities Outside Stock Equity,0.0,204537000.0,204537543.0,72546000.0
Long Term Debt And Capital Lease Obligation,1607000.0,1582000.0,3089003.0,3455000.0
Long Term Capital Lease Obligation,1607000.0,1582000.0,3089003.0,3455000.0
Current Liabilities,6667000.0,8584000.0,6610381.0,7791000.0
Other Current Liabilities,2271000.0,3706000.0,3164101.0,4089000.0
Current Debt And Capital Lease Obligation,,,479438.0,442000.0
Current Capital Lease Obligation,,0.0,479438.0,442000.0
Pensionand Other Post Retirement Benefit Plans Current,882000.0,2182000.0,1287099.0,1282000.0
Payables And Accrued Expenses,3514000.0,2696000.0,1679743.0,1978000.0
Payables,3514000.0,2696000.0,1679743.0,1978000.0
Accounts Payable,3514000.0,2696000.0,1679743.0,1978000.0
Total Assets,258386000.0,115866000.0,127012143.0,23318000.0
Total Non Current Assets,5024000.0,7098000.0,7315817.0,5912000.0
Other Non Current Assets,789000.0,492000.0,477033.0,453000.0
Non Current Deferred Assets,0.0,2715000.0,1713633.0,0.0
Net PPE,4235000.0,3891000.0,5125151.0,5459000.0
Accumulated Depreciation,-1432000.0,-1114000.0,-933747.0,-543000.0
Gross PPE,5667000.0,5005000.0,6058898.0,6002000.0
Leases,622000.0,622000.0,621979.0,622000.0
Construction In Progress,1127000.0,430000.0,159458.0,0.0
Other Properties,1490000.0,1552000.0,2987884.0,3291000.0
Machinery Furniture Equipment,2428000.0,2401000.0,2289577.0,2089000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,253362000.0,108768000.0,119696326.0,17406000.0
Other Current Assets,,,10422.0,229265.0
Prepaid Assets,1707000.0,901000.0,1229013.0,715000.0
Receivables,653000.0,431000.0,418007.0,423000.0
Other Receivables,653000.0,431000.0,418007.0,423000.0
Cash Cash Equivalents And Short Term Investments,251002000.0,107436000.0,118038884.0,16268000.0
Other Short Term Investments,12100000.0,11078000.0,12032135.0,0.0
Cash And Cash Equivalents,238902000.0,96358000.0,106006749.0,16268000.0
