,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,35553000.0,31842657.0,30553000.0
Share Issued,35553000.0,31842657.0,30553000.0
Net Debt,,,4931000.0
Total Debt,22219000.0,32779000.0,35808000.0
Tangible Book Value,50521000.0,17866000.0,15953000.0
Invested Capital,70986000.0,48404000.0,46842000.0
Working Capital,32915000.0,3138000.0,-1373000.0
Net Tangible Assets,50521000.0,17866000.0,15953000.0
Capital Lease Obligations,2219000.0,2779000.0,5808000.0
Common Stock Equity,50986000.0,18404000.0,16842000.0
Total Capitalization,50986000.0,18404000.0,16842000.0
Total Equity Gross Minority Interest,50986000.0,18404000.0,16842000.0
Stockholders Equity,50986000.0,18404000.0,16842000.0
Retained Earnings,-206034000.0,-194092000.0,-179654000.0
Capital Stock,256972000.0,212448000.0,196448000.0
Common Stock,256972000.0,212448000.0,196448000.0
Total Liabilities Net Minority Interest,27550000.0,39249000.0,42812000.0
Total Non Current Liabilities Net Minority Interest,1088000.0,1649000.0,3835000.0
Long Term Debt And Capital Lease Obligation,1088000.0,1649000.0,3835000.0
Long Term Capital Lease Obligation,1088000.0,1649000.0,3835000.0
Current Liabilities,26462000.0,37600000.0,38977000.0
Other Current Liabilities,55000.0,,42000.0
Current Debt And Capital Lease Obligation,21131000.0,31130000.0,31973000.0
Current Capital Lease Obligation,1131000.0,1130000.0,1973000.0
Current Debt,20000000.0,30000000.0,30000000.0
Payables,5276000.0,6065000.0,6557000.0
Other Payable,5054000.0,5311000.0,6466000.0
Accounts Payable,222000.0,754000.0,91000.0
Total Assets,78536000.0,57653000.0,59654000.0
Total Non Current Assets,19159000.0,16915000.0,22050000.0
Other Non Current Assets,6182000.0,1745000.0,1538000.0
Non Current Deferred Taxes Assets,468000.0,421000.0,421000.0
Goodwill And Other Intangible Assets,465000.0,538000.0,889000.0
Net PPE,12044000.0,14211000.0,19202000.0
Gross PPE,12044000.0,14211000.0,19202000.0
Other Properties,12044000.0,14211000.0,19202000.0
Current Assets,59377000.0,40738000.0,37604000.0
Other Current Assets,2192000.0,2417000.0,2734000.0
Prepaid Assets,1350000.0,1550000.0,1896000.0
Inventory,2392000.0,3894000.0,4406000.0
Other Receivables,,9000.0,29000.0
Taxes Receivable,15000.0,9000.0,23000.0
Accounts Receivable,3697000.0,1923000.0,3447000.0
Gross Accounts Receivable,3697000.0,1923000.0,3447000.0
Cash Cash Equivalents And Short Term Investments,49731000.0,30936000.0,25069000.0
Cash And Cash Equivalents,49731000.0,30936000.0,25069000.0
