,2025-11-30,2025-08-31,2025-05-31,2025-02-28,2024-11-30
Ordinary Shares Number,10701629.0,10196629.0,8503442.0,8030331.0,7079946.0
Share Issued,10701629.0,10196629.0,8503442.0,8030331.0,7079946.0
Tangible Book Value,3237833.0,5032747.0,3276719.0,4300076.0,2129053.0
Invested Capital,3237833.0,5032747.0,3276719.0,4300076.0,2129053.0
Working Capital,2127484.0,3922397.0,2186851.0,3310208.0,2025314.0
Net Tangible Assets,3237833.0,5032747.0,3276719.0,4300076.0,2129053.0
Common Stock Equity,3237833.0,5032747.0,3276719.0,4300076.0,2129053.0
Total Capitalization,3237833.0,5032747.0,3276719.0,4300076.0,2129053.0
Total Equity Gross Minority Interest,3237833.0,5032747.0,3276719.0,4300076.0,2129053.0
Stockholders Equity,3237833.0,5032747.0,3276719.0,4300076.0,2129053.0
Other Equity Interest,2115990.0,1929261.0,1533400.0,1566210.0,780730.0
Gains Losses Not Affecting Retained Earnings,90000.0,112644.0,476885.0,59308.0,190919.0
Other Equity Adjustments,90000.0,112644.0,476885.0,59308.0,190919.0
Retained Earnings,-11009730.0,-8744763.0,-7176924.0,-4590408.0,-3637216.0
Additional Paid In Capital,1152713.0,1152712.0,1162863.0,915281.0,591211.0
Capital Stock,10888860.0,10582893.0,7280495.0,6349685.0,4203409.0
Common Stock,10888860.0,10582893.0,7280495.0,6349685.0,4203409.0
Total Liabilities Net Minority Interest,159772.0,288045.0,281940.0,187202.0,348425.0
Total Non Current Liabilities Net Minority Interest,1.0,0.0,0.0,0.0,138582.0
Other Non Current Liabilities,,,,17647.0,138582.0
Current Liabilities,159771.0,288045.0,281940.0,187202.0,209843.0
Other Current Liabilities,29379.0,111410.0,15088.0,17647.0,
Payables And Accrued Expenses,130392.0,176635.0,266852.0,169555.0,209843.0
Current Accrued Expenses,69049.0,117592.0,81197.0,118661.0,
Payables,61343.0,59043.0,185655.0,50894.0,
Accounts Payable,61343.0,59043.0,185655.0,50894.0,
Total Assets,3397605.0,5320792.0,3558659.0,4487278.0,2477478.0
Total Non Current Assets,1110350.0,1110350.0,1089868.0,989868.0,242321.0
Net PPE,1110350.0,1110350.0,1089868.0,989868.0,242321.0
Current Assets,2287255.0,4210442.0,2468791.0,3497410.0,2235157.0
Current Deferred Assets,,,0.0,0.0,0.0
Prepaid Assets,1237972.0,2269090.0,810926.0,964549.0,317861.0
Receivables,67647.0,87991.0,141154.0,112208.0,63478.0
Accounts Receivable,67647.0,87991.0,141154.0,112208.0,63478.0
Cash Cash Equivalents And Short Term Investments,981636.0,1853361.0,1516711.0,2420653.0,1853818.0
Cash And Cash Equivalents,981636.0,1853361.0,1516711.0,2420653.0,1853818.0
Cash Financial,981636.0,1853361.0,1516711.0,2420653.0,1853818.0
