,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,6502844.0,6271625.0,6271625.0
Share Issued,6502844.0,6271625.0,6271625.0
Total Debt,1565000.0,1620000.0,2119000.0
Tangible Book Value,83090000.0,74508000.0,96887000.0
Invested Capital,83090000.0,74508000.0,96887000.0
Working Capital,71074000.0,98177000.0,118140000.0
Net Tangible Assets,83090000.0,74508000.0,96887000.0
Capital Lease Obligations,1565000.0,1620000.0,2119000.0
Common Stock Equity,83090000.0,74508000.0,96887000.0
Total Capitalization,83090000.0,74508000.0,96887000.0
Total Equity Gross Minority Interest,83090000.0,74508000.0,96887000.0
Stockholders Equity,83090000.0,74508000.0,96887000.0
Other Equity Interest,10092000.0,10995000.0,10968000.0
Gains Losses Not Affecting Retained Earnings,10092000.0,,10968000.0
Other Equity Adjustments,10092000.0,,10968000.0
Retained Earnings,-183141000.0,-190445000.0,-167288000.0
Additional Paid In Capital,256137000.0,253956000.0,253205000.0
Capital Stock,2000.0,2000.0,2000.0
Common Stock,2000.0,2000.0,2000.0
Total Liabilities Net Minority Interest,18757000.0,45829000.0,44939000.0
Total Non Current Liabilities Net Minority Interest,8428000.0,31761000.0,30678000.0
Other Non Current Liabilities,7886000.0,8143000.0,6497000.0
Employee Benefits,0.0,0.0,164000.0
Non Current Pension And Other Postretirement Benefit Plans,0.0,0.0,164000.0
Non Current Deferred Liabilities,0.0,22897000.0,22897000.0
Non Current Deferred Revenue,0.0,22897000.0,22897000.0
Long Term Debt And Capital Lease Obligation,542000.0,721000.0,1120000.0
Long Term Capital Lease Obligation,542000.0,721000.0,1120000.0
Current Liabilities,10329000.0,14068000.0,14261000.0
Other Current Liabilities,1705000.0,918000.0,532000.0
Current Deferred Liabilities,938000.0,5326000.0,5133000.0
Current Deferred Revenue,938000.0,5326000.0,5133000.0
Current Debt And Capital Lease Obligation,1023000.0,899000.0,999000.0
Current Capital Lease Obligation,1023000.0,899000.0,999000.0
Pensionand Other Post Retirement Benefit Plans Current,2993000.0,1372000.0,3489000.0
Payables And Accrued Expenses,3670000.0,5553000.0,4108000.0
Current Accrued Expenses,7000.0,,4000.0
Payables,3663000.0,5553000.0,4104000.0
Other Payable,1683000.0,3401000.0,1745000.0
Accounts Payable,1980000.0,2152000.0,2359000.0
Total Assets,101847000.0,120337000.0,141826000.0
Total Non Current Assets,20444000.0,8092000.0,9425000.0
Other Non Current Assets,13337000.0,,
Net PPE,7107000.0,8092000.0,9425000.0
Accumulated Depreciation,-10251000.0,,-7325000.0
Gross PPE,17358000.0,8092000.0,16750000.0
Leases,4904000.0,,4431000.0
Other Properties,,8092000.0,16750000.0
Machinery Furniture Equipment,12454000.0,,12319000.0
Buildings And Improvements,4904000.0,,4431000.0
Properties,0.0,,0.0
Current Assets,81403000.0,112245000.0,132401000.0
Restricted Cash,140000.0,140000.0,140000.0
Prepaid Assets,648000.0,,585000.0
Inventory,6593000.0,21627000.0,23092000.0
Other Inventories,,,5112000.0
Finished Goods,2129000.0,,4992000.0
Work In Process,334000.0,,120000.0
Raw Materials,4130000.0,,17980000.0
Receivables,4887000.0,3928000.0,4561000.0
Other Receivables,743000.0,1259000.0,652000.0
Accounts Receivable,4144000.0,2669000.0,3909000.0
Cash Cash Equivalents And Short Term Investments,69135000.0,86550000.0,104023000.0
Other Short Term Investments,47531000.0,62109000.0,62853000.0
Cash And Cash Equivalents,21604000.0,24441000.0,41170000.0
Cash Financial,21604000.0,,41170000.0
