,2026-03-31,2025-09-30,2025-03-31
Ordinary Shares Number,42448704.0,42448704.0,42448704.0
Share Issued,42448704.0,42448704.0,42448704.0
Total Debt,6441000.0,6875000.0,7283000.0
Tangible Book Value,189149000.0,170563000.0,128847000.0
Invested Capital,189643000.0,170873000.0,128889000.0
Working Capital,168442000.0,145401000.0,100411000.0
Net Tangible Assets,189149000.0,170563000.0,128847000.0
Capital Lease Obligations,6441000.0,6875000.0,7283000.0
Common Stock Equity,189643000.0,170873000.0,128889000.0
Total Capitalization,189643000.0,170873000.0,128889000.0
Total Equity Gross Minority Interest,197391000.0,177170000.0,134587000.0
Minority Interest,7748000.0,6297000.0,5698000.0
Stockholders Equity,189643000.0,170873000.0,128889000.0
Gains Losses Not Affecting Retained Earnings,-2202000.0,-2764000.0,-2397000.0
Other Equity Adjustments,-2202000.0,-2764000.0,-2397000.0
Retained Earnings,90842000.0,72077000.0,58634000.0
Additional Paid In Capital,100999000.0,101556000.0,72648000.0
Capital Stock,4000.0,4000.0,4000.0
Common Stock,4000.0,4000.0,4000.0
Total Liabilities Net Minority Interest,39749000.0,34507000.0,35918000.0
Total Non Current Liabilities Net Minority Interest,9962000.0,10791000.0,11461000.0
Employee Benefits,1326000.0,1196000.0,827000.0
Tradeand Other Payables Non Current,,,0.0
Non Current Deferred Liabilities,3496000.0,3817000.0,4217000.0
Non Current Deferred Taxes Liabilities,3496000.0,3817000.0,4217000.0
Long Term Debt And Capital Lease Obligation,5067000.0,5642000.0,6096000.0
Long Term Capital Lease Obligation,5067000.0,5642000.0,6096000.0
Long Term Provisions,73000.0,136000.0,321000.0
Current Liabilities,29787000.0,23716000.0,24457000.0
Other Current Liabilities,88000.0,,
Current Debt And Capital Lease Obligation,1374000.0,1233000.0,1187000.0
Current Capital Lease Obligation,1374000.0,1233000.0,1187000.0
Payables And Accrued Expenses,28325000.0,22483000.0,23270000.0
Current Accrued Expenses,6981000.0,,6731000.0
Payables,21344000.0,22483000.0,16539000.0
Other Payable,2076000.0,,2669000.0
Total Tax Payable,1182000.0,4877000.0,8200000.0
Accounts Payable,18086000.0,17606000.0,5670000.0
Total Assets,237140000.0,211677000.0,170505000.0
Total Non Current Assets,38911000.0,42560000.0,45637000.0
Other Non Current Assets,340000.0,3755000.0,1189000.0
Non Current Prepaid Assets,306000.0,,346000.0
Non Current Deferred Assets,2125000.0,1933000.0,3919000.0
Non Current Deferred Taxes Assets,2125000.0,1933000.0,2938000.0
Goodwill And Other Intangible Assets,494000.0,310000.0,42000.0
Other Intangible Assets,494000.0,,42000.0
Net PPE,35646000.0,36562000.0,40141000.0
Accumulated Depreciation,-10265000.0,,-4962000.0
Gross PPE,45911000.0,36562000.0,45103000.0
Other Properties,7111000.0,36562000.0,8086000.0
Machinery Furniture Equipment,17923000.0,,16837000.0
Properties,20877000.0,,20180000.0
Current Assets,198229000.0,169117000.0,124868000.0
Other Current Assets,617000.0,5007000.0,223000.0
Restricted Cash,1977000.0,1384000.0,1692000.0
Prepaid Assets,3188000.0,,1405000.0
Inventory,17155000.0,19987000.0,32546000.0
Inventories Adjustments Allowances,-1741000.0,,-2515000.0
Finished Goods,6223000.0,,20445000.0
Work In Process,968000.0,,2782000.0
Raw Materials,11705000.0,,11834000.0
Receivables,23307000.0,16753000.0,16052000.0
Other Receivables,1732000.0,447000.0,983000.0
Duefrom Related Parties Current,,1693000.0,1584000.0
Taxes Receivable,636000.0,,18000.0
Loans Receivable,1984000.0,1693000.0,1584000.0
Accounts Receivable,18955000.0,14613000.0,13467000.0
Allowance For Doubtful Accounts Receivable,-43000.0,,-124000.0
Gross Accounts Receivable,18998000.0,,13591000.0
Cash Cash Equivalents And Short Term Investments,151985000.0,125986000.0,72950000.0
Cash And Cash Equivalents,151985000.0,125986000.0,72950000.0
Cash Equivalents,27693000.0,,18047000.0
Cash Financial,124292000.0,,54903000.0
