,2026-03-31,2025-09-30,2025-03-31
Ordinary Shares Number,367784631.0,367784631.0,367784631.0
Share Issued,367784631.0,367784631.0,367784631.0
Net Debt,31525700000.0,30972600000.0,17955500000.0
Total Debt,36269100000.0,35652300000.0,23433000000.0
Tangible Book Value,54491600000.0,53883400000.0,52598300000.0
Invested Capital,89880700000.0,88611100000.0,74962400000.0
Working Capital,29425400000.0,30376100000.0,30212200000.0
Net Tangible Assets,54491600000.0,53883400000.0,52598300000.0
Capital Lease Obligations,886400000.0,931300000.0,1075800000.0
Common Stock Equity,54498000000.0,53890100000.0,52605200000.0
Total Capitalization,63694000000.0,59965800000.0,58557600000.0
Total Equity Gross Minority Interest,54505800000.0,53902200000.0,52620600000.0
Minority Interest,7800000.0,12100000.0,15400000.0
Stockholders Equity,54498000000.0,53890100000.0,52605200000.0
Other Equity Interest,50820200000.0,50212300000.0,48927400000.0
Retained Earnings,,,33187700000.0
Additional Paid In Capital,,,13844800000.0
Capital Stock,3677800000.0,3677800000.0,3677800000.0
Common Stock,3677800000.0,3677800000.0,3677800000.0
Total Liabilities Net Minority Interest,136803000000.0,125433100000.0,118571600000.0
Total Non Current Liabilities Net Minority Interest,36688700000.0,35120100000.0,35224100000.0
Non Current Pension And Other Postretirement Benefit Plans,,,245500000.0
Non Current Accrued Expenses,,,0.0
Tradeand Other Payables Non Current,4279100000.0,4537600000.0,5086200000.0
Non Current Deferred Revenue,21413100000.0,22717200000.0,22707600000.0
Non Current Deferred Taxes Liabilities,54600000.0,312200000.0,649600000.0
Long Term Debt And Capital Lease Obligation,9691300000.0,6619600000.0,6535200000.0
Long Term Capital Lease Obligation,495300000.0,543900000.0,582800000.0
Long Term Debt,9196000000.0,6075700000.0,5952400000.0
Long Term Provisions,707400000.0,279100000.0,245500000.0
Current Liabilities,100114300000.0,90313000000.0,83347500000.0
Other Current Liabilities,1303300000.0,1218800000.0,1444300000.0
Current Deferred Taxes Liabilities,,,621500000.0
Current Debt And Capital Lease Obligation,26577800000.0,29032700000.0,16897800000.0
Current Capital Lease Obligation,391100000.0,387400000.0,493000000.0
Current Debt,26186700000.0,28645300000.0,16404800000.0
Pensionand Other Post Retirement Benefit Plans Current,,,735800000.0
Current Provisions,1492500000.0,1271200000.0,738600000.0
Payables,41184500000.0,36185500000.0,37877200000.0
Other Payable,,,2463300000.0
Dividends Payable,,,400000.0
Total Tax Payable,756800000.0,784700000.0,621500000.0
Accounts Payable,40427700000.0,35400800000.0,35413500000.0
Total Assets,191308800000.0,179335300000.0,171192200000.0
Total Non Current Assets,61769100000.0,58646200000.0,57632500000.0
Other Non Current Assets,1812500000.0,3112800000.0,2120000000.0
Non Current Prepaid Assets,,,1349300000.0
Investmentin Financial Assets,4297400000.0,4376500000.0,3244100000.0
Available For Sale Securities,4297400000.0,4376500000.0,3244100000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,,0.0
Goodwill And Other Intangible Assets,6400000.0,6700000.0,6900000.0
Other Intangible Assets,5000000.0,5300000.0,5500000.0
Goodwill,1400000.0,1400000.0,1400000.0
Net PPE,33993400000.0,26378400000.0,27972100000.0
Accumulated Depreciation,,,-33052100000.0
Gross PPE,33993400000.0,26378400000.0,61024200000.0
Construction In Progress,9010100000.0,416600000.0,599200000.0
Other Properties,24983300000.0,25961800000.0,13619400000.0
Machinery Furniture Equipment,,,41057100000.0
Buildings And Improvements,,,2080900000.0
Land And Improvements,,,3667600000.0
Properties,,,0.0
Current Assets,129539700000.0,120689100000.0,113559700000.0
Other Current Assets,11080600000.0,11309900000.0,10802100000.0
Restricted Cash,,,1158400000.0
Prepaid Assets,,,4276500000.0
Inventory,10165700000.0,10161200000.0,10102200000.0
Raw Materials,,,10102200000.0
Other Receivables,63023900000.0,61917900000.0,57249700000.0
Taxes Receivable,,,6358400000.0
Accounts Receivable,34315200000.0,29084700000.0,27793200000.0
Allowance For Doubtful Accounts Receivable,,,-490400000.0
Gross Accounts Receivable,,,28283600000.0
Cash Cash Equivalents And Short Term Investments,10954300000.0,8215400000.0,6621300000.0
Other Short Term Investments,7097300000.0,4467000000.0,2219600000.0
Cash And Cash Equivalents,3857000000.0,3748400000.0,4401700000.0
Cash Equivalents,,,1312400000.0
Cash Financial,,,3089300000.0
