,2025-12-31,2025-09-30,2025-03-31,2024-12-31
Ordinary Shares Number,79718832.0,79242873.0,79242873.0,79305736.0
Share Issued,79718832.0,79242873.0,79242873.0,79305736.0
Net Debt,10445905427.0,10292224260.0,10611607638.0,10203785569.0
Total Debt,10901206769.0,10740822468.0,11283101300.0,11380914752.0
Tangible Book Value,2307128457.0,5226288140.0,5096280157.0,5206582550.0
Invested Capital,13026773398.0,15790184405.0,16176923665.0,16380782976.0
Working Capital,-8831331423.0,-9068243635.0,-3083113390.0,-2871607341.0
Net Tangible Assets,2307128457.0,5226288140.0,5096280157.0,5206582550.0
Capital Lease Obligations,181561828.0,176926203.0,202457792.0,206714326.0
Common Stock Equity,2307128457.0,5226288140.0,5096280157.0,5206582550.0
Total Capitalization,2333928798.0,6775588723.0,12750788809.0,12899402487.0
Total Equity Gross Minority Interest,2307128457.0,5226288140.0,5096280157.0,5206582550.0
Stockholders Equity,2307128457.0,5226288140.0,5096280157.0,5206582550.0
Gains Losses Not Affecting Retained Earnings,5684092609.0,8347039128.0,8347039128.0,8341795480.0
Other Equity Adjustments,5684092609.0,8347039128.0,8347039128.0,8341795480.0
Retained Earnings,-5052335046.0,-4020802988.0,-4150810971.0,-4769954511.0
Additional Paid In Capital,723605519.0,,,708945691.0
Capital Stock,951765375.0,900052000.0,900052000.0,925795890.0
Common Stock,951765375.0,900052000.0,900052000.0,925795890.0
Total Liabilities Net Minority Interest,15194033871.0,15940296525.0,16351425799.0,16664882065.0
Total Non Current Liabilities Net Minority Interest,3265688379.0,6084372596.0,12256068164.0,12300432219.0
Other Non Current Liabilities,81923098.0,79388521.0,84679954.0,86311531.0
Derivative Product Liabilities,7965416.0,,,75827403.0
Employee Benefits,11858640.0,13425504.0,10635198.0,10175001.0
Dueto Related Parties Non Current,69065566.0,150157378.0,195209951.0,73837080.0
Tradeand Other Payables Non Current,0.0,0.0,0.0,0.0
Non Current Deferred Liabilities,3060426564.0,4164603080.0,4158955535.0,4200798599.0
Non Current Deferred Taxes Liabilities,3060426564.0,4164603080.0,4158955535.0,4200798599.0
Long Term Debt And Capital Lease Obligation,34449095.0,1676798113.0,7806587526.0,7853482605.0
Long Term Capital Lease Obligation,7648754.0,127497530.0,152078874.0,160662668.0
Long Term Debt,26800341.0,1549300583.0,7654508652.0,7692819937.0
Current Liabilities,11928345492.0,9855923929.0,4095357635.0,4364449846.0
Current Deferred Liabilities,195148842.0,144269028.0,17973400.0,23459478.0
Current Deferred Revenue,195148842.0,144269028.0,17973400.0,23459478.0
Current Debt And Capital Lease Obligation,10866757674.0,9064024355.0,3476513774.0,3527432147.0
Current Capital Lease Obligation,173913074.0,49428673.0,50378918.0,46051658.0
Current Debt,10692844600.0,9014595682.0,3426134856.0,3481380489.0
Other Current Borrowings,10692844600.0,9014595682.0,3426134856.0,3481380489.0
Pensionand Other Post Retirement Benefit Plans Current,1917799.0,4472318.0,2905755.0,2601529.0
Payables And Accrued Expenses,864521177.0,643158228.0,597964706.0,810956692.0
Payables,864521177.0,643158228.0,597964706.0,810956692.0
Other Payable,53858400.0,,,50076000.0
Dueto Related Parties Current,129014341.0,44679984.0,12963866.0,120634508.0
Total Tax Payable,6985159.0,6569761.0,10593622.0,10665198.0
Income Tax Payable,6985159.0,6569761.0,10593622.0,10665198.0
Accounts Payable,674663277.0,591908483.0,574407218.0,629580986.0
Total Assets,17501162328.0,21166584665.0,21447705956.0,21871464615.0
Total Non Current Assets,14404148259.0,20378904371.0,20435461711.0,20378622110.0
Other Non Current Assets,1.0,,,1.0
Non Current Prepaid Assets,27215226.0,20341319.0,18972299.0,23318898.0
Financial Assets,,,0.0,0.0
Investment Properties,1415000000.0,1340000000.0,1340000000.0,1340000000.0
Net PPE,12961933032.0,19018563052.0,19076489412.0,19015303211.0
Accumulated Depreciation,-640696473.0,-580892293.0,-481602830.0,-415029620.0
Gross PPE,13602629505.0,19599455345.0,19558092242.0,19430332831.0
Construction In Progress,2179023884.0,3688932913.0,3610770497.0,3469022357.0
Other Properties,162553637.0,184125631.0,211063988.0,211088922.0
Machinery Furniture Equipment,542370513.0,539918679.0,549779635.0,551645502.0
Buildings And Improvements,5510595120.0,5702125798.0,5702125798.0,5714223726.0
Land And Improvements,5208086351.0,9484352324.0,9484352324.0,9484352324.0
Properties,0.0,0.0,0.0,0.0
Current Assets,3097014069.0,787680294.0,1012244245.0,1492842505.0
Assets Held For Sale Current,2263767616.0,,,0.0
Restricted Cash,,116072.0,1539769.0,
Prepaid Assets,15021861.0,15928265.0,15951920.0,41508885.0
Inventory,15774235.0,14714570.0,11975645.0,11463374.0
Receivables,528710843.0,485249382.0,513741041.0,469455389.0
Other Receivables,30300599.0,31939546.0,41194743.0,37146722.0
Taxes Receivable,416713680.0,395888509.0,398132431.0,367794654.0
Loans Receivable,,10028998.0,0.0,0.0
Accounts Receivable,81696564.0,47392329.0,74413867.0,64514013.0
Cash Cash Equivalents And Short Term Investments,273739514.0,271672005.0,469035870.0,970414857.0
Cash And Cash Equivalents,273739514.0,271672005.0,469035870.0,970414857.0
Cash Equivalents,272402015.0,270316842.0,467384673.0,968750678.0
Cash Financial,1337499.0,1355163.0,1651197.0,1664179.0
