,2025-12-31,2025-06-30
Treasury Shares Number,87512.0,87490.0
Ordinary Shares Number,9766988.0,9649010.0
Share Issued,9854500.0,9736500.0
Total Debt,3372000.0,11702000.0
Tangible Book Value,4395491000.0,3910561000.0
Invested Capital,6746146000.0,6140990000.0
Working Capital,4105200000.0,3652004000.0
Net Tangible Assets,4395491000.0,3910561000.0
Common Stock Equity,6742774000.0,6129288000.0
Total Capitalization,6742774000.0,6129288000.0
Total Equity Gross Minority Interest,6742774000.0,6129288000.0
Stockholders Equity,6742774000.0,6129288000.0
Treasury Stock,225851000.0,225772000.0
Retained Earnings,5477551000.0,4952792000.0
Additional Paid In Capital,846898000.0,802495000.0
Capital Stock,644176000.0,599773000.0
Common Stock,644176000.0,599773000.0
Total Liabilities Net Minority Interest,13111553000.0,9701286000.0
Total Non Current Liabilities Net Minority Interest,72003000.0,42667000.0
Other Non Current Liabilities,1208000.0,660000.0
Non Current Pension And Other Postretirement Benefit Plans,43181000.0,14393000.0
Long Term Debt And Capital Lease Obligation,0.0,0.0
Long Term Debt,0.0,0.0
Long Term Provisions,27614000.0,27614000.0
Current Liabilities,13039550000.0,9658619000.0
Other Current Liabilities,88217000.0,56712000.0
Current Debt And Capital Lease Obligation,3372000.0,11702000.0
Current Debt,3372000.0,11702000.0
Pensionand Other Post Retirement Benefit Plans Current,184256000.0,117280000.0
Payables,12733390000.0,9424340000.0
Other Payable,300181000.0,295231000.0
Total Tax Payable,367654000.0,249438000.0
Accounts Payable,12065555000.0,8879671000.0
Total Assets,19854327000.0,15830574000.0
Total Non Current Assets,2709574000.0,2519948000.0
Other Non Current Assets,432000.0,991000.0
Non Current Prepaid Assets,149265000.0,106968000.0
Non Current Deferred Taxes Assets,154548000.0,117714000.0
Long Term Equity Investment,0.0,4386000.0
Investmentsin Subsidiariesat Cost,0.0,4386000.0
Goodwill And Other Intangible Assets,2347283000.0,2218727000.0
Other Intangible Assets,2347283000.0,2218727000.0
Net PPE,58046000.0,71162000.0
Accumulated Depreciation,-302099000.0,-287454000.0
Gross PPE,360146000.0,358617000.0
Machinery Furniture Equipment,274331000.0,272802000.0
Buildings And Improvements,85815000.0,85815000.0
Properties,0.0,0.0
Current Assets,17144750000.0,13310623000.0
Other Current Assets,599634000.0,540058000.0
Inventory,804720000.0,619074000.0
Other Inventories,60812000.0,51265000.0
Finished Goods,740431000.0,567125000.0
Work In Process,2699000.0,
Raw Materials,778000.0,684000.0
Other Receivables,215016000.0,425597000.0
Accounts Receivable,10158203000.0,7947285000.0
Gross Accounts Receivable,10158203000.0,7947285000.0
Cash Cash Equivalents And Short Term Investments,5367177000.0,3778609000.0
Cash And Cash Equivalents,5367177000.0,3778609000.0
