,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,1052185315.0,1052185315.0,1052185000.0
Share Issued,1052185315.0,1052185315.0,1052185000.0
Total Debt,120376000.0,142470000.0,174945000.0
Tangible Book Value,447275000.0,553591000.0,493527000.0
Invested Capital,554241000.0,680222000.0,653271000.0
Working Capital,319203000.0,411870000.0,352302000.0
Net Tangible Assets,447275000.0,553591000.0,493527000.0
Capital Lease Obligations,13410000.0,17862000.0,23292000.0
Common Stock Equity,447275000.0,555614000.0,501618000.0
Total Capitalization,540836000.0,654947000.0,608558000.0
Total Equity Gross Minority Interest,475080000.0,590527000.0,540051000.0
Minority Interest,27805000.0,34913000.0,38433000.0
Stockholders Equity,447275000.0,555614000.0,501618000.0
Retained Earnings,-346622000.0,-315702000.0,-488161000.0
Additional Paid In Capital,773241000.0,852155000.0,967895000.0
Capital Stock,1052000.0,1052000.0,1052000.0
Common Stock,1052000.0,1052000.0,1052000.0
Total Liabilities Net Minority Interest,244297000.0,254619000.0,286820000.0
Total Non Current Liabilities Net Minority Interest,99085000.0,104697000.0,113713000.0
Long Term Debt And Capital Lease Obligation,99085000.0,104697000.0,113713000.0
Long Term Capital Lease Obligation,5524000.0,5364000.0,6773000.0
Long Term Debt,93561000.0,99333000.0,106940000.0
Current Liabilities,145212000.0,149922000.0,173107000.0
Current Debt And Capital Lease Obligation,21291000.0,37773000.0,61232000.0
Current Capital Lease Obligation,7886000.0,12498000.0,16519000.0
Current Debt,13405000.0,25275000.0,44713000.0
Payables,75700000.0,43655000.0,43681000.0
Other Payable,15442000.0,10663000.0,19887000.0
Total Tax Payable,9190000.0,24973000.0,18785000.0
Accounts Payable,51068000.0,8019000.0,5009000.0
Total Assets,719377000.0,845146000.0,826871000.0
Total Non Current Assets,254962000.0,283354000.0,301462000.0
Other Non Current Assets,,2917000.0,
Non Current Prepaid Assets,1849000.0,,1709000.0
Non Current Deferred Taxes Assets,439000.0,385000.0,385000.0
Long Term Equity Investment,15000.0,15000.0,0.0
Investmentsin Joint Venturesat Cost,15000.0,0.0,0.0
Investmentsin Associatesat Cost,,15000.0,
Goodwill And Other Intangible Assets,0.0,2023000.0,8091000.0
Other Intangible Assets,,,8091000.0
Net PPE,202888000.0,228243000.0,243143000.0
Accumulated Depreciation,-139959000.0,,-631659000.0
Gross PPE,342847000.0,228243000.0,874802000.0
Construction In Progress,1182000.0,,7493000.0
Other Properties,,15806000.0,
Machinery Furniture Equipment,47144000.0,27453000.0,392418000.0
Buildings And Improvements,65969000.0,3559000.0,246339000.0
Land And Improvements,228552000.0,181425000.0,228552000.0
Properties,0.0,0.0,0.0
Current Assets,464415000.0,561792000.0,525409000.0
Restricted Cash,1116000.0,,0.0
Prepaid Assets,29812000.0,28884000.0,32103000.0
Inventory,29447000.0,31793000.0,32710000.0
Finished Goods,4064000.0,,9109000.0
Raw Materials,25383000.0,,23601000.0
Other Receivables,8640000.0,12164000.0,17806000.0
Accounts Receivable,17278000.0,71190000.0,53609000.0
Cash Cash Equivalents And Short Term Investments,378122000.0,417761000.0,389181000.0
Other Short Term Investments,,69049000.0,
Cash And Cash Equivalents,378122000.0,348712000.0,389181000.0
Cash Financial,378122000.0,,389181000.0
