,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,2830567264.0,,2830567264.0
Share Issued,2830567264.0,2830567264.0,2830567264.0
Net Debt,26079000000.0,,25638000000.0
Total Debt,43904000000.0,42858000000.0,42065000000.0
Tangible Book Value,37553000000.0,38378000000.0,41825000000.0
Invested Capital,82783000000.0,,85666000000.0
Working Capital,26595000000.0,39476000000.0,27458000000.0
Net Tangible Assets,37553000000.0,,41825000000.0
Capital Lease Obligations,647000000.0,,378000000.0
Common Stock Equity,39526000000.0,40372000000.0,43979000000.0
Total Capitalization,71381000000.0,,85114000000.0
Total Equity Gross Minority Interest,44167000000.0,,48289000000.0
Minority Interest,4641000000.0,,4310000000.0
Stockholders Equity,39526000000.0,40372000000.0,43979000000.0
Gains Losses Not Affecting Retained Earnings,36961000000.0,,36149000000.0
Other Equity Adjustments,36961000000.0,36133000000.0,36149000000.0
Retained Earnings,-19082000000.0,-17408000000.0,-13817000000.0
Capital Stock,21647000000.0,,21647000000.0
Common Stock,21647000000.0,,21647000000.0
Total Liabilities Net Minority Interest,105570000000.0,100354000000.0,89799000000.0
Total Non Current Liabilities Net Minority Interest,71412000000.0,79456000000.0,68848000000.0
Employee Benefits,2915000000.0,2304000000.0,2020000000.0
Tradeand Other Payables Non Current,1416000000.0,,1828000000.0
Non Current Deferred Liabilities,20628000000.0,20862000000.0,11740000000.0
Non Current Deferred Revenue,14158000000.0,15166000000.0,6983000000.0
Non Current Deferred Taxes Liabilities,6470000000.0,,4757000000.0
Long Term Debt And Capital Lease Obligation,32336000000.0,,41338000000.0
Long Term Capital Lease Obligation,481000000.0,262000000.0,203000000.0
Long Term Debt,31855000000.0,42136000000.0,41135000000.0
Long Term Provisions,14117000000.0,12151000000.0,11922000000.0
Current Liabilities,34158000000.0,,20951000000.0
Other Current Liabilities,480000000.0,,451000000.0
Current Deferred Liabilities,1204000000.0,,1660000000.0
Current Deferred Revenue,1204000000.0,,1660000000.0
Current Debt And Capital Lease Obligation,11568000000.0,460000000.0,727000000.0
Current Capital Lease Obligation,166000000.0,185000000.0,175000000.0
Current Debt,11402000000.0,,552000000.0
Other Current Borrowings,11402000000.0,275000000.0,552000000.0
Pensionand Other Post Retirement Benefit Plans Current,1269000000.0,,450000000.0
Current Provisions,,203000000.0,
Payables And Accrued Expenses,19637000000.0,,17663000000.0
Current Accrued Expenses,8718000000.0,,8040000000.0
Payables,10919000000.0,18158000000.0,9623000000.0
Other Payable,6815000000.0,2274000000.0,5237000000.0
Total Tax Payable,698000000.0,327000000.0,403000000.0
Accounts Payable,3406000000.0,15557000000.0,3983000000.0
Total Assets,149737000000.0,144699000000.0,138088000000.0
Total Non Current Assets,88984000000.0,84325000000.0,89679000000.0
Non Current Deferred Assets,2093000000.0,,2451000000.0
Non Current Deferred Taxes Assets,2093000000.0,2225000000.0,2451000000.0
Non Current Accounts Receivable,1928000000.0,904000000.0,491000000.0
Investments And Advances,18138000000.0,16503000000.0,17521000000.0
Other Investments,7307000000.0,,6691000000.0
Investmentin Financial Assets,4271000000.0,,3507000000.0
Available For Sale Securities,2455000000.0,,2000000000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,1816000000.0,,1507000000.0
Long Term Equity Investment,6560000000.0,,7323000000.0
Goodwill And Other Intangible Assets,1973000000.0,,2154000000.0
Other Intangible Assets,1130000000.0,,1276000000.0
Goodwill,843000000.0,,878000000.0
Net PPE,64852000000.0,,67062000000.0
Accumulated Depreciation,-140009000000.0,,-128555000000.0
Gross PPE,204861000000.0,,195617000000.0
Other Properties,532000000.0,,156000000.0
Current Assets,60753000000.0,60374000000.0,48409000000.0
Assets Held For Sale Current,30000000.0,,70000000.0
Prepaid Assets,660000000.0,,793000000.0
Inventory,31480000000.0,,25549000000.0
Other Inventories,2473000000.0,,745000000.0
Finished Goods,7054000000.0,,6254000000.0
Work In Process,18516000000.0,19012000000.0,14856000000.0
Raw Materials,3437000000.0,,3694000000.0
Receivables,11405000000.0,10722000000.0,5948000000.0
Other Receivables,5035000000.0,,348000000.0
Taxes Receivable,1492000000.0,178000000.0,1893000000.0
Accrued Interest Receivable,46000000.0,,42000000.0
Accounts Receivable,4832000000.0,,3665000000.0
Cash Cash Equivalents And Short Term Investments,17178000000.0,21012000000.0,16049000000.0
Cash And Cash Equivalents,17178000000.0,,16049000000.0
