,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,23101131.0,25660978.0,2359030.0
Share Issued,23101131.0,25660978.0,2359030.0
Total Debt,1739906.0,483550.0,774846.0
Tangible Book Value,2047958.0,4127006.0,2139507.0
Invested Capital,6531263.0,9010361.0,7427916.0
Working Capital,1235620.0,4444589.0,-152264.0
Net Tangible Assets,2047958.0,4127006.0,2139507.0
Capital Lease Obligations,10424.0,0.0,121407.0
Common Stock Equity,4801781.0,8526811.0,6774477.0
Total Capitalization,4801781.0,8937119.0,7189395.0
Total Equity Gross Minority Interest,4291154.0,8033162.0,6299339.0
Minority Interest,-510627.0,-493649.0,-475138.0
Stockholders Equity,4801781.0,8526811.0,6774477.0
Other Equity Interest,570233.0,537756.0,537756.0
Gains Losses Not Affecting Retained Earnings,-241129.0,37223.0,96416.0
Other Equity Adjustments,-241129.0,37223.0,96416.0
Retained Earnings,-32137426.0,-25285046.0,-22936714.0
Additional Paid In Capital,36311152.0,32894827.0,29044790.0
Capital Stock,298951.0,342051.0,32229.0
Common Stock,298951.0,342051.0,32229.0
Total Liabilities Net Minority Interest,4856866.0,4262164.0,4495883.0
Total Non Current Liabilities Net Minority Interest,0.0,1095108.0,2390511.0
Tradeand Other Payables Non Current,0.0,684800.0,1975593.0
Long Term Debt And Capital Lease Obligation,,410308.0,414918.0
Long Term Capital Lease Obligation,,,0.0
Long Term Debt,,410308.0,414918.0
Current Liabilities,4856866.0,3167056.0,2105372.0
Current Deferred Liabilities,24386.0,,0.0
Current Deferred Revenue,24386.0,,0.0
Current Debt And Capital Lease Obligation,1739906.0,73242.0,359928.0
Current Capital Lease Obligation,10424.0,0.0,121407.0
Current Debt,1729482.0,73242.0,238521.0
Other Current Borrowings,1729482.0,73242.0,238521.0
Payables And Accrued Expenses,3092574.0,3093814.0,1745444.0
Current Accrued Expenses,1058886.0,1662925.0,1214740.0
Payables,2033688.0,1430889.0,530704.0
Other Payable,397099.0,529851.0,76002.0
Dueto Related Parties Current,331517.0,,
Total Tax Payable,148928.0,192565.0,111105.0
Accounts Payable,1156144.0,708473.0,343597.0
Total Assets,9148020.0,12295326.0,10795222.0
Total Non Current Assets,3055534.0,4683681.0,8842114.0
Non Current Prepaid Assets,106447.0,170204.0,4035605.0
Non Current Deferred Assets,,,0.0
Non Current Accounts Receivable,130356.0,,
Goodwill And Other Intangible Assets,2753823.0,4399805.0,4634970.0
Other Intangible Assets,1837351.0,2186345.0,2421510.0
Goodwill,916472.0,2213460.0,2213460.0
Net PPE,64908.0,113672.0,171539.0
Accumulated Depreciation,-502867.0,-447699.0,-366248.0
Gross PPE,567775.0,561371.0,537787.0
Leases,67691.0,67659.0,11102.0
Other Properties,,,107836.0
Machinery Furniture Equipment,500084.0,493712.0,418849.0
Properties,0.0,0.0,0.0
Current Assets,6092486.0,7611645.0,1953108.0
Other Current Assets,50732.0,73904.0,28465.0
Prepaid Assets,716845.0,218272.0,264638.0
Receivables,738418.0,1010098.0,514176.0
Accounts Receivable,738418.0,1010098.0,514176.0
Allowance For Doubtful Accounts Receivable,-94515.0,-115137.0,-60360.0
Gross Accounts Receivable,832933.0,1125235.0,574536.0
Cash Cash Equivalents And Short Term Investments,4586491.0,6309371.0,1145829.0
Cash And Cash Equivalents,4586491.0,6309371.0,1145829.0
