,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,66608096.0,66578891.0,54108438.0,54091588.0,53979306.0,
Share Issued,66608096.0,66578891.0,54108438.0,54091588.0,53979306.0,
Total Debt,5867000.0,6443000.0,7011000.0,7571000.0,8105000.0,
Tangible Book Value,333303000.0,349000000.0,198366000.0,214378000.0,228486000.0,
Invested Capital,333303000.0,349000000.0,198366000.0,214378000.0,228486000.0,
Working Capital,328805000.0,344432000.0,194231000.0,210388000.0,224456000.0,
Net Tangible Assets,333303000.0,349000000.0,198366000.0,214378000.0,228486000.0,
Capital Lease Obligations,5867000.0,6443000.0,7011000.0,7571000.0,8105000.0,
Common Stock Equity,333303000.0,349000000.0,198366000.0,214378000.0,228486000.0,
Total Capitalization,333303000.0,349000000.0,198366000.0,214378000.0,228486000.0,
Total Equity Gross Minority Interest,333303000.0,349000000.0,198366000.0,214378000.0,228486000.0,
Stockholders Equity,333303000.0,349000000.0,198366000.0,214378000.0,228486000.0,
Gains Losses Not Affecting Retained Earnings,-513000.0,174000.0,241000.0,82000.0,70000.0,
Other Equity Adjustments,-513000.0,174000.0,241000.0,82000.0,70000.0,
Retained Earnings,-613169000.0,-594278000.0,-573944000.0,-554349000.0,-537053000.0,
Additional Paid In Capital,946918000.0,943037000.0,772015000.0,768591000.0,765415000.0,
Capital Stock,67000.0,67000.0,54000.0,54000.0,54000.0,
Common Stock,67000.0,67000.0,54000.0,54000.0,54000.0,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,13467000.0,17284000.0,16492000.0,14460000.0,14163000.0,
Total Non Current Liabilities Net Minority Interest,3603000.0,4236000.0,4860000.0,5475000.0,6063000.0,
Other Non Current Liabilities,197000.0,197000.0,197000.0,197000.0,197000.0,
Long Term Debt And Capital Lease Obligation,3406000.0,4039000.0,4663000.0,5278000.0,5866000.0,
Long Term Capital Lease Obligation,3406000.0,4039000.0,4663000.0,5278000.0,5866000.0,
Current Liabilities,9864000.0,13048000.0,11632000.0,8985000.0,8100000.0,
Other Current Liabilities,308000.0,258000.0,236000.0,173000.0,441000.0,
Current Debt And Capital Lease Obligation,2461000.0,2404000.0,2348000.0,2293000.0,2239000.0,
Current Capital Lease Obligation,2461000.0,2404000.0,2348000.0,2293000.0,2239000.0,
Payables And Accrued Expenses,7095000.0,10386000.0,9048000.0,6519000.0,5420000.0,
Current Accrued Expenses,4645000.0,8794000.0,6192000.0,4768000.0,3913000.0,
Payables,2450000.0,1592000.0,2856000.0,1751000.0,1507000.0,
Accounts Payable,2450000.0,1592000.0,2856000.0,1751000.0,1507000.0,
Total Assets,346770000.0,366284000.0,214858000.0,228838000.0,242649000.0,
Total Non Current Assets,8101000.0,8804000.0,8995000.0,9465000.0,10093000.0,
Other Non Current Assets,1747000.0,1739000.0,1210000.0,1217000.0,1211000.0,
Net PPE,6354000.0,7065000.0,7785000.0,8248000.0,8882000.0,
Accumulated Depreciation,-15225000.0,-15647000.0,-15300000.0,-14953000.0,-14610000.0,
Gross PPE,21579000.0,22712000.0,23085000.0,23201000.0,23492000.0,
Leases,6361000.0,7121000.0,7121000.0,7121000.0,7121000.0,
Other Properties,14026000.0,14399000.0,14772000.0,14888000.0,15179000.0,
Machinery Furniture Equipment,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,
Properties,0.0,0.0,0.0,0.0,0.0,
Current Assets,338669000.0,357480000.0,205863000.0,219373000.0,232556000.0,
Prepaid Assets,3577000.0,4104000.0,4284000.0,3928000.0,3412000.0,
Receivables,1776000.0,1070000.0,934000.0,1334000.0,2541000.0,
Other Receivables,,,,69000.0,979000.0,2096000.0
Accrued Interest Receivable,1776000.0,1070000.0,934000.0,1265000.0,1562000.0,
Cash Cash Equivalents And Short Term Investments,333316000.0,352306000.0,200645000.0,214111000.0,226603000.0,
Other Short Term Investments,283055000.0,154773000.0,153567000.0,171523000.0,184425000.0,
Cash And Cash Equivalents,50261000.0,197533000.0,47078000.0,42588000.0,42178000.0,
Cash Equivalents,50261000.0,197533000.0,47078000.0,42588000.0,42178000.0,
