,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,17097636.0,17084386.0,17068650.0,17066395.0,17054787.0,
Share Issued,17097636.0,17084386.0,17068650.0,17066395.0,17054787.0,
Net Debt,3045000.0,9147000.0,15109000.0,,12360000.0,
Total Debt,67259000.0,71336000.0,83506000.0,77803000.0,90881000.0,
Tangible Book Value,470817000.0,463756000.0,451540000.0,433730000.0,419842000.0,
Invested Capital,627171000.0,624187000.0,624141000.0,604226000.0,603456000.0,
Net Tangible Assets,470817000.0,463756000.0,451540000.0,433730000.0,419842000.0,
Common Stock Equity,559912000.0,552851000.0,540635000.0,526423000.0,512575000.0,
Total Capitalization,593895000.0,596113000.0,583897000.0,569685000.0,566256000.0,
Total Equity Gross Minority Interest,559912000.0,552851000.0,540635000.0,526423000.0,512575000.0,
Stockholders Equity,559912000.0,552851000.0,540635000.0,526423000.0,512575000.0,
Gains Losses Not Affecting Retained Earnings,255000.0,2587000.0,1221000.0,-940000.0,-2887000.0,
Other Equity Adjustments,255000.0,2587000.0,1221000.0,-940000.0,-2887000.0,
Retained Earnings,519632000.0,508443000.0,499176000.0,487665000.0,476715000.0,
Additional Paid In Capital,39854000.0,41650000.0,40067000.0,39527000.0,38576000.0,
Capital Stock,171000.0,171000.0,171000.0,171000.0,171000.0,
Common Stock,171000.0,171000.0,171000.0,171000.0,171000.0,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,3893822000.0,3832914000.0,3783139000.0,3865330000.0,3948658000.0,
Long Term Debt And Capital Lease Obligation,33983000.0,43262000.0,43262000.0,43262000.0,53681000.0,
Long Term Debt,33983000.0,43262000.0,43262000.0,43262000.0,53681000.0,
Current Debt And Capital Lease Obligation,33276000.0,28074000.0,40244000.0,34541000.0,37200000.0,
Current Debt,33276000.0,28074000.0,40244000.0,34541000.0,37200000.0,
Other Current Borrowings,33276000.0,,40244000.0,34541000.0,37200000.0,164000.0
Line Of Credit,,28074000.0,,,,1900000.0
Total Assets,4453734000.0,4385765000.0,4323774000.0,4391753000.0,4461233000.0,
Investments And Advances,1155929000.0,1023437000.0,984137000.0,999298000.0,980715000.0,
Held To Maturity Securities,294716000.0,247664000.0,234047000.0,235526000.0,268828000.0,
Available For Sale Securities,470747000.0,360143000.0,318368000.0,312615000.0,247347000.0,
Goodwill And Other Intangible Assets,89095000.0,89095000.0,89095000.0,92693000.0,92733000.0,
Other Intangible Assets,,,,,,973000.0
Goodwill,89095000.0,89095000.0,,,,91800000.0
Net PPE,77670000.0,79457000.0,79748000.0,79906000.0,80043000.0,
Accumulated Depreciation,,-106959000.0,,,,-116140000.0
Gross PPE,,186416000.0,,,,198092000.0
Machinery Furniture Equipment,,58921000.0,,,,64528000.0
Buildings And Improvements,,106104000.0,,,,111313000.0
Land And Improvements,,21391000.0,,,,22251000.0
Other Short Term Investments,390466000.0,415630000.0,431722000.0,451157000.0,464540000.0,
Cash And Cash Equivalents,64214000.0,62189000.0,68397000.0,78485000.0,78521000.0,
Cash Financial,64214000.0,62189000.0,68397000.0,78485000.0,78521000.0,
Cash Cash Equivalents And Federal Funds Sold,488970000.0,529971000.0,465899000.0,473402000.0,524563000.0,
