,2026-03-31,2025-09-30,2025-06-30
Ordinary Shares Number,46900000.0,40900000.0,40900000.0
Share Issued,46900000.0,40900000.0,40900000.0
Net Debt,,41800.0,10420.0
Total Debt,,158845.0,10420.0
Tangible Book Value,335875538.0,-22900.0,7580.0
Invested Capital,335875538.0,135945.0,18000.0
Working Capital,1967420.0,-73307.0,-1097.0
Net Tangible Assets,335875538.0,-22900.0,7580.0
Common Stock Equity,335875538.0,-22900.0,7580.0
Total Capitalization,335875538.0,-22900.0,7580.0
Total Equity Gross Minority Interest,335875538.0,-22900.0,7580.0
Stockholders Equity,335875538.0,-22900.0,7580.0
Retained Earnings,-12665151.0,-47900.0,-17420.0
Additional Paid In Capital,0.0,24042.0,24042.0
Capital Stock,348540689.0,958.0,958.0
Common Stock,348540689.0,958.0,958.0
Preferred Stock,0.0,0.0,0.0
Total Liabilities Net Minority Interest,14855196.0,198726.0,21097.0
Total Non Current Liabilities Net Minority Interest,14700000.0,0.0,0.0
Tradeand Other Payables Non Current,14700000.0,,
Current Liabilities,155196.0,198726.0,21097.0
Current Debt And Capital Lease Obligation,,158845.0,10420.0
Current Debt,,158845.0,10420.0
Other Current Borrowings,,158845.0,10420.0
Payables And Accrued Expenses,155196.0,39881.0,10677.0
Current Accrued Expenses,75000.0,39881.0,10677.0
Payables,80196.0,,
Accounts Payable,80196.0,,
Total Assets,350730734.0,175826.0,28677.0
Total Non Current Assets,348608118.0,50407.0,8677.0
Other Non Current Assets,348539449.0,,
Non Current Prepaid Assets,68669.0,,
Non Current Deferred Assets,,50407.0,8677.0
Current Assets,2122616.0,125419.0,20000.0
Prepaid Assets,170061.0,8374.0,20000.0
Cash Cash Equivalents And Short Term Investments,1952555.0,117045.0,
Cash And Cash Equivalents,1952555.0,117045.0,
Cash Financial,1952555.0,117045.0,
