,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Ordinary Shares Number,125966424.0,125788000.0,125710000.0,125611000.0,125407000.0
Share Issued,125966424.0,125788000.0,125710000.0,125611000.0,125407000.0
Net Debt,2485790000.0,2371304000.0,2380724000.0,2386966000.0,2272251000.0
Total Debt,2612480000.0,2493684000.0,2502642000.0,2514254000.0,2395988000.0
Tangible Book Value,2243007000.0,2250800000.0,2242024000.0,2254370000.0,2275658000.0
Invested Capital,4767707000.0,4661417000.0,4662593000.0,4682696000.0,4589136000.0
Working Capital,-159307000.0,-101483000.0,-19172000.0,-20610000.0,-223387000.0
Net Tangible Assets,2243007000.0,2250800000.0,2242024000.0,2254370000.0,2275658000.0
Capital Lease Obligations,123549000.0,118836000.0,117842000.0,121697000.0,118279000.0
Common Stock Equity,2278776000.0,2286569000.0,2277793000.0,2290139000.0,2311427000.0
Total Capitalization,4586707000.0,4569417000.0,4659593000.0,4671696000.0,4367136000.0
Total Equity Gross Minority Interest,2579965000.0,2589378000.0,2579724000.0,2594222000.0,2620575000.0
Minority Interest,301189000.0,302809000.0,301931000.0,304083000.0,309148000.0
Stockholders Equity,2278776000.0,2286569000.0,2277793000.0,2290139000.0,2311427000.0
Gains Losses Not Affecting Retained Earnings,416000.0,358000.0,980000.0,1989000.0,2706000.0
Other Equity Adjustments,416000.0,358000.0,980000.0,1989000.0,2706000.0
Retained Earnings,-1389918000.0,-1379252000.0,-1385714000.0,-1370828000.0,-1344819000.0
Additional Paid In Capital,3667019000.0,3664205000.0,3661270000.0,3657722000.0,3652286000.0
Capital Stock,1259000.0,1258000.0,1257000.0,1256000.0,1254000.0
Common Stock,1259000.0,1258000.0,1257000.0,1256000.0,1254000.0
Preferred Stock,0.0,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,2771019000.0,2697060000.0,2682630000.0,2675226000.0,2541164000.0
Total Non Current Liabilities Net Minority Interest,2431480000.0,2401684000.0,2499642000.0,2503254000.0,2173988000.0
Long Term Debt And Capital Lease Obligation,2431480000.0,2401684000.0,2499642000.0,2503254000.0,2173988000.0
Long Term Capital Lease Obligation,123549000.0,118836000.0,117842000.0,121697000.0,118279000.0
Long Term Debt,2307931000.0,2282848000.0,2381800000.0,2381557000.0,2055709000.0
Current Liabilities,339539000.0,295376000.0,182988000.0,171972000.0,367176000.0
Other Current Liabilities,,,461000.0,,
Current Deferred Liabilities,23245000.0,23044000.0,22722000.0,24948000.0,21619000.0
Current Deferred Revenue,23245000.0,23044000.0,22722000.0,24948000.0,21619000.0
Current Debt And Capital Lease Obligation,181000000.0,92000000.0,3000000.0,11000000.0,222000000.0
Current Debt,181000000.0,92000000.0,3000000.0,11000000.0,222000000.0
Line Of Credit,181000000.0,92000000.0,3000000.0,11000000.0,222000000.0
Payables And Accrued Expenses,135294000.0,180332000.0,156805000.0,136024000.0,123557000.0
Payables,135294000.0,180332000.0,156805000.0,136024000.0,123557000.0
Accounts Payable,135294000.0,180332000.0,156805000.0,136024000.0,123557000.0
Total Assets,5350984000.0,5286438000.0,5262354000.0,5269448000.0,5161739000.0
Total Non Current Assets,5170752000.0,5092545000.0,5098538000.0,5118086000.0,5017950000.0
Other Non Current Assets,-46867000.0,-45297000.0,-40264000.0,-40812000.0,-41309000.0
Non Current Deferred Assets,78321000.0,77787000.0,75808000.0,73774000.0,71758000.0
Non Current Note Receivables,13620000.0,17395000.0,17395000.0,17395000.0,17395000.0
Financial Assets,248000.0,177000.0,856000.0,1962000.0,2750000.0
Investments And Advances,49864000.0,49437000.0,43401000.0,40600000.0,41552000.0
Other Investments,6856000.0,6876000.0,6807000.0,6856000.0,6806000.0
Long Term Equity Investment,43008000.0,42561000.0,36594000.0,33744000.0,34746000.0
Investmentsin Joint Venturesat Cost,43008000.0,42561000.0,36594000.0,33744000.0,34746000.0
Investment Properties,5008856000.0,4927215000.0,4936424000.0,4960706000.0,4863410000.0
Goodwill And Other Intangible Assets,35769000.0,35769000.0,35769000.0,35769000.0,35769000.0
Other Intangible Assets,6703000.0,6703000.0,6703000.0,6703000.0,6703000.0
Goodwill,29066000.0,29066000.0,29066000.0,29066000.0,29066000.0
Net PPE,30941000.0,30062000.0,29149000.0,28692000.0,26625000.0
Gross PPE,30941000.0,30062000.0,29149000.0,28692000.0,26625000.0
Machinery Furniture Equipment,30941000.0,30062000.0,29149000.0,28692000.0,26625000.0
Current Assets,180232000.0,193893000.0,163816000.0,151362000.0,143789000.0
Assets Held For Sale Current,,,494000.0,,
Restricted Cash,19218000.0,39768000.0,1735000.0,3585000.0,2395000.0
Inventory,,,7756000.0,,
Finished Goods,,,7756000.0,,
Receivables,142546000.0,134226000.0,133511000.0,128389000.0,126997000.0
Other Receivables,83249000.0,80669000.0,79417000.0,76559000.0,74275000.0
Accounts Receivable,59297000.0,53557000.0,54094000.0,51830000.0,52722000.0
Allowance For Doubtful Accounts Receivable,,,-3500000.0,-3200000.0,
Gross Accounts Receivable,59297000.0,,57594000.0,55030000.0,
Cash Cash Equivalents And Short Term Investments,18468000.0,19899000.0,20320000.0,19388000.0,14397000.0
Other Short Term Investments,15327000.0,16355000.0,16244000.0,13797000.0,8939000.0
Cash And Cash Equivalents,3141000.0,3544000.0,4076000.0,5591000.0,5458000.0
