,2026-03-31,2025-12-31,2025-09-30,2025-06-30
Ordinary Shares Number,21614925.0,21614925.0,21614925.0,21614925.0
Share Issued,21614925.0,21614925.0,21614925.0,21614925.0
Tangible Book Value,153002805.0,151801781.0,150409210.0,148912949.0
Invested Capital,153002805.0,151801781.0,150409210.0,148912949.0
Working Capital,143944.0,320514.0,417829.0,509998.0
Net Tangible Assets,153002805.0,151801781.0,150409210.0,148912949.0
Common Stock Equity,153002805.0,151801781.0,150409210.0,148912949.0
Total Capitalization,153002805.0,151801781.0,150409210.0,148912949.0
Total Equity Gross Minority Interest,153002805.0,151801781.0,150409210.0,148912949.0
Stockholders Equity,153002805.0,151801781.0,150409210.0,148912949.0
Retained Earnings,-5106718.0,-4923522.0,-4804957.0,-4691538.0
Additional Paid In Capital,0.0,0.0,0.0,0.0
Capital Stock,158109523.0,156725303.0,155214167.0,153604487.0
Common Stock,158109523.0,156725303.0,155214167.0,153604487.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,5372384.0,5374120.0,5367794.0,5362637.0
Total Non Current Liabilities Net Minority Interest,5250000.0,5250000.0,5250000.0,5250000.0
Non Current Deferred Liabilities,5250000.0,5250000.0,5250000.0,5250000.0
Current Liabilities,122384.0,124120.0,117794.0,112637.0
Payables And Accrued Expenses,122384.0,124120.0,117794.0,112637.0
Current Accrued Expenses,0.0,75000.0,75000.0,75000.0
Payables,122384.0,49120.0,42794.0,37637.0
Accounts Payable,122384.0,49120.0,42794.0,37637.0
Total Assets,158375189.0,157175901.0,155777004.0,154275586.0
Total Non Current Assets,158108861.0,156731267.0,155241381.0,153652951.0
Other Non Current Assets,158108861.0,156724641.0,155213505.0,153603825.0
Non Current Prepaid Assets,0.0,6626.0,27876.0,49126.0
Non Current Deferred Assets,,0.0,0.0,0.0
Current Assets,266328.0,444634.0,535623.0,622635.0
Prepaid Assets,84942.0,90526.0,111000.0,138592.0
Cash Cash Equivalents And Short Term Investments,181386.0,354108.0,424623.0,484043.0
Cash And Cash Equivalents,181386.0,354108.0,424623.0,484043.0
Cash Financial,181386.0,354108.0,424623.0,484043.0
