,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Preferred Shares Number,5251157.0,5251157.0,5251157.0,5251157.0,5251157.0
Ordinary Shares Number,488029036.0,476461879.0,465916352.0,455902826.0,447344378.0
Share Issued,488029036.0,476461879.0,465916352.0,455902826.0,447344378.0
Net Debt,1699396000.0,1813199000.0,1838068000.0,2041805000.0,1975794000.0
Total Debt,1731963000.0,1847696000.0,1921191000.0,2088311000.0,2027992000.0
Tangible Book Value,2953627000.0,2958755000.0,3004790000.0,2988772000.0,3245364000.0
Invested Capital,4685590000.0,4806451000.0,4925981000.0,5077083000.0,5273356000.0
Net Tangible Assets,2953627000.0,2958755000.0,3004790000.0,2988772000.0,3245364000.0
Common Stock Equity,2953627000.0,2958755000.0,3004790000.0,2988772000.0,3245364000.0
Total Capitalization,4685590000.0,4806451000.0,4925981000.0,5077083000.0,5273356000.0
Total Equity Gross Minority Interest,2953627000.0,2958755000.0,3004790000.0,2988772000.0,3245364000.0
Stockholders Equity,2953627000.0,2958755000.0,3004790000.0,2988772000.0,3245364000.0
Retained Earnings,-1377669000.0,-1338656000.0,-1268186000.0,-1253880000.0,-1059336000.0
Additional Paid In Capital,4332850000.0,4300694000.0,4272510000.0,4242196000.0,4304253000.0
Capital Stock,488000.0,476000.0,466000.0,456000.0,447000.0
Common Stock,488000.0,476000.0,466000.0,456000.0,447000.0
Total Liabilities Net Minority Interest,3430345000.0,3575823000.0,3637080000.0,3816166000.0,3750948000.0
Preferred Securities Outside Stock Equity,1613772000.0,1623497000.0,1624519000.0,1629900000.0,1632426000.0
Derivative Product Liabilities,,968000.0,,,
Long Term Debt And Capital Lease Obligation,1731963000.0,1847696000.0,1921191000.0,2088311000.0,2027992000.0
Payables,78326000.0,100598000.0,88031000.0,93950000.0,86507000.0
Other Payable,37705000.0,55015000.0,46614000.0,49998000.0,44338000.0
Accounts Payable,40621000.0,45583000.0,41417000.0,43952000.0,42169000.0
Total Assets,6383972000.0,6534578000.0,6641870000.0,6804938000.0,6996312000.0
Investments And Advances,6304416000.0,6442020000.0,6513456000.0,6673516000.0,6901364000.0
Investmentin Financial Assets,6304416000.0,6442020000.0,6513456000.0,6673516000.0,6901364000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,6302465000.0,6441536000.0,6513456000.0,6673516000.0,6901364000.0
Prepaid Assets,1851000.0,985000.0,1472000.0,1488000.0,1576000.0
Receivables,27815000.0,37048000.0,22747000.0,60304000.0,18856000.0
Cash And Cash Equivalents,32567000.0,34497000.0,83123000.0,46506000.0,52198000.0
Cash Cash Equivalents And Federal Funds Sold,34586000.0,38059000.0,86541000.0,50788000.0,54498000.0
