,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Ordinary Shares Number,22820590.0,22820590.0,22820590.0,22820408.0,22820386.0
Share Issued,22820590.0,22820590.0,22820590.0,22820408.0,22820386.0
Net Debt,51153684.0,22065248.0,537634.0,,
Total Debt,54500000.0,25000000.0,11000000.0,5000000.0,
Tangible Book Value,304184461.0,303408074.0,302920579.0,301843563.0,301018004.0
Invested Capital,358684461.0,328408074.0,313920579.0,306843563.0,
Net Tangible Assets,304184461.0,303408074.0,302920579.0,301843563.0,301018004.0
Common Stock Equity,304184461.0,303408074.0,302920579.0,301843563.0,301018004.0
Total Capitalization,358684461.0,328408074.0,313920579.0,306843563.0,
Total Equity Gross Minority Interest,304184461.0,303408074.0,302920579.0,301843563.0,301018004.0
Stockholders Equity,304184461.0,303408074.0,302920579.0,301843563.0,301018004.0
Retained Earnings,877173.0,25650.0,-461845.0,-1536905.0,-2362231.0
Additional Paid In Capital,303079082.0,303154218.0,303154218.0,303152264.0,303152031.0
Capital Stock,228206.0,228206.0,228206.0,228204.0,228204.0
Common Stock,228206.0,228206.0,228206.0,228204.0,228204.0
Total Liabilities Net Minority Interest,68946019.0,38588380.0,24333000.0,29906856.0,12680699.0
Long Term Debt And Capital Lease Obligation,54500000.0,25000000.0,11000000.0,5000000.0,
Payables,14446019.0,13588380.0,13317501.0,24906856.0,12680699.0
Other Payable,6687018.0,5736256.0,5558500.0,5261781.0,4708499.0
Total Tax Payable,0.0,69609.0,0.0,0.0,0.0
Accounts Payable,7759001.0,7782515.0,7759001.0,19645075.0,7972200.0
Total Assets,373130480.0,341996454.0,327253579.0,331750419.0,313698703.0
Investments And Advances,363966713.0,333311787.0,311393482.0,307499004.0,289262741.0
Investmentin Financial Assets,363966713.0,333311787.0,311393482.0,307499004.0,289262741.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,363966713.0,333311787.0,311393482.0,307499004.0,289262741.0
Receivables,4511701.0,4979623.0,4323394.0,8998489.0,8264114.0
Cash And Cash Equivalents,3346316.0,2934752.0,10462366.0,13829354.0,14921739.0
Cash Financial,3346316.0,,,,
Cash Cash Equivalents And Federal Funds Sold,3346316.0,2934752.0,10462366.0,13829354.0,14921739.0
