,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,107453003.0,107309794.0,107307994.0,107247360.0,107244215.0,,
Share Issued,107453003.0,107309794.0,107307994.0,107244215.0,107244215.0,,
Total Debt,587123000.0,655335000.0,891915000.0,1067070000.0,630392000.0,,
Tangible Book Value,9783105000.0,9455891000.0,8933368000.0,8463625000.0,8104990000.0,,
Invested Capital,10304344000.0,10036565000.0,9764109000.0,9518630000.0,8712477000.0,,
Working Capital,3437420000.0,3774730000.0,2811914000.0,2570974000.0,2202391000.0,,
Net Tangible Assets,9783105000.0,9455891000.0,8933368000.0,8463625000.0,8104990000.0,,
Capital Lease Obligations,161347000.0,156763000.0,143118000.0,94570000.0,105249000.0,,
Common Stock Equity,9878568000.0,9537993000.0,9015312000.0,8546130000.0,8187334000.0,,
Total Capitalization,10115750000.0,9820586000.0,9297877000.0,8874102000.0,8515276000.0,,
Total Equity Gross Minority Interest,9878568000.0,9537993000.0,9015312000.0,8546130000.0,8187334000.0,,
Stockholders Equity,9878568000.0,9537993000.0,9015312000.0,8546130000.0,8187334000.0,,
Gains Losses Not Affecting Retained Earnings,-168197000.0,-155466000.0,-154882000.0,-160916000.0,-171068000.0,,
Other Equity Adjustments,-168197000.0,-155466000.0,-154882000.0,-160916000.0,-171068000.0,,
Retained Earnings,7137958000.0,6791339000.0,6270456000.0,5814513000.0,5472645000.0,,
Additional Paid In Capital,2908700000.0,2902013000.0,2899631000.0,2892426000.0,2885650000.0,,
Capital Stock,107000.0,107000.0,107000.0,107000.0,107000.0,,
Common Stock,107000.0,107000.0,107000.0,107000.0,107000.0,,
Total Liabilities Net Minority Interest,3472529000.0,3783317000.0,4443997000.0,4311914000.0,3929331000.0,,
Total Non Current Liabilities Net Minority Interest,1264212000.0,1529215000.0,1354143000.0,1459297000.0,1557619000.0,,
Other Non Current Liabilities,36207000.0,35512000.0,33053000.0,32999000.0,34571000.0,,
Non Current Accrued Expenses,145108000.0,146017000.0,145073000.0,144599000.0,137770000.0,,
Tradeand Other Payables Non Current,52330000.0,51711000.0,49584000.0,54110000.0,51086000.0,,
Non Current Deferred Liabilities,649344000.0,874709000.0,719347000.0,821340000.0,914656000.0,,
Non Current Deferred Revenue,582379000.0,805018000.0,663058000.0,764819000.0,859409000.0,,
Non Current Deferred Taxes Liabilities,66965000.0,69691000.0,56289000.0,56521000.0,55247000.0,,
Long Term Debt And Capital Lease Obligation,381223000.0,421266000.0,407086000.0,406249000.0,419536000.0,,
Long Term Capital Lease Obligation,144041000.0,138673000.0,124521000.0,78277000.0,91594000.0,,
Long Term Debt,237182000.0,282593000.0,282565000.0,327972000.0,327942000.0,,
Current Liabilities,2208317000.0,2254102000.0,3089854000.0,2852617000.0,2371712000.0,,
Other Current Liabilities,11299000.0,51168000.0,77524000.0,71820000.0,32595000.0,,
Current Deferred Liabilities,1203188000.0,1014386000.0,1554707000.0,1058262000.0,1041899000.0,,
Current Deferred Revenue,1203188000.0,1014386000.0,1554707000.0,1058262000.0,1041899000.0,,
Current Debt And Capital Lease Obligation,205900000.0,234069000.0,484829000.0,660821000.0,210856000.0,,
Current Capital Lease Obligation,17306000.0,18090000.0,18597000.0,16293000.0,13655000.0,,
Current Debt,188594000.0,215979000.0,466232000.0,644528000.0,197201000.0,,
Other Current Borrowings,188594000.0,215979000.0,272396000.0,249894000.0,197201000.0,,
Line Of Credit,,,193836000.0,394634000.0,,,
Pensionand Other Post Retirement Benefit Plans Current,30008000.0,67023000.0,50191000.0,45363000.0,25942000.0,,
Payables And Accrued Expenses,757922000.0,887456000.0,922603000.0,1016351000.0,1060420000.0,,
Current Accrued Expenses,375896000.0,415590000.0,515338000.0,529798000.0,518811000.0,,
Interest Payable,,,,,,,3811000.0
Payables,382026000.0,471866000.0,407265000.0,486553000.0,541609000.0,,
Total Tax Payable,75192000.0,66091000.0,122723000.0,118901000.0,113810000.0,,
Income Tax Payable,22786000.0,7490000.0,78773000.0,79018000.0,81609000.0,,
Accounts Payable,306834000.0,405775000.0,284542000.0,367652000.0,427799000.0,,
Total Assets,13351097000.0,13321310000.0,13459309000.0,12858044000.0,12116665000.0,,
Total Non Current Assets,7705360000.0,7292478000.0,7557541000.0,7434453000.0,7542562000.0,,
Other Non Current Assets,534065000.0,555215000.0,571544000.0,584233000.0,585720000.0,,
Non Current Prepaid Assets,344417000.0,336963000.0,353607000.0,353397000.0,375656000.0,,
Non Current Deferred Assets,207468000.0,194672000.0,183646000.0,204671000.0,204436000.0,,
Non Current Deferred Taxes Assets,207468000.0,194672000.0,183646000.0,204671000.0,204436000.0,,
Non Current Accounts Receivable,658158000.0,251674000.0,422305000.0,348917000.0,517302000.0,,
Goodwill And Other Intangible Assets,95463000.0,82102000.0,81944000.0,82505000.0,82344000.0,,
Other Intangible Assets,64881000.0,51007000.0,51262000.0,51950000.0,52637000.0,,
Goodwill,30582000.0,31095000.0,30682000.0,30555000.0,29707000.0,,
Net PPE,5865789000.0,5871852000.0,5944495000.0,5860730000.0,5777104000.0,,
Accumulated Depreciation,-2694690000.0,-2557544000.0,-2426128000.0,-2298328000.0,-2209155000.0,,
Gross PPE,8560479000.0,8429396000.0,8370623000.0,8159058000.0,7986259000.0,,
Leases,34128000.0,34136000.0,40759000.0,40778000.0,40314000.0,,
Construction In Progress,431825000.0,321524000.0,562288000.0,1269913000.0,1102009000.0,,
Other Properties,199542000.0,196058000.0,184689000.0,138169000.0,139062000.0,,
Machinery Furniture Equipment,5929398000.0,5909049000.0,5593299000.0,5054791000.0,5052155000.0,,
Buildings And Improvements,1926071000.0,1929051000.0,1950026000.0,1615841000.0,1613489000.0,,
Land And Improvements,39515000.0,39578000.0,39562000.0,39566000.0,39230000.0,,
Properties,0.0,0.0,0.0,0.0,0.0,,
Current Assets,5645737000.0,6028832000.0,5901768000.0,5423591000.0,4574103000.0,,
Other Current Assets,44330000.0,48011000.0,49502000.0,43267000.0,37726000.0,,
Hedging Assets Current,15735000.0,4001000.0,16719000.0,2904000.0,1195000.0,,
Restricted Cash,,0.0,0.0,48257000.0,0.0,8262000.0,
Prepaid Assets,115031000.0,109052000.0,115737000.0,124558000.0,109873000.0,,
Inventory,1228542000.0,1072928000.0,1427185000.0,1724919000.0,1571182000.0,,
Other Inventories,893878000.0,736734000.0,1100850000.0,1414006000.0,1286120000.0,,
Raw Materials,334664000.0,336194000.0,326335000.0,310913000.0,285062000.0,,
Receivables,1815538000.0,1939477000.0,2252705000.0,2325848000.0,1963367000.0,,
Other Receivables,306958000.0,521392000.0,705918000.0,504346000.0,236185000.0,,
Taxes Receivable,134626000.0,124045000.0,104743000.0,90530000.0,121579000.0,,
Accounts Receivable,1373954000.0,1294040000.0,1442044000.0,1730972000.0,1605603000.0,,
Allowance For Doubtful Accounts Receivable,-15084000.0,-13267000.0,-11401000.0,-9306000.0,-7894000.0,,
Gross Accounts Receivable,1389038000.0,1307307000.0,1453445000.0,1740278000.0,1613497000.0,,
Cash Cash Equivalents And Short Term Investments,2426561000.0,2855363000.0,2039920000.0,1153838000.0,890760000.0,,
Other Short Term Investments,63582000.0,51849000.0,47747000.0,29098000.0,53119000.0,,
Cash And Cash Equivalents,2362979000.0,2803514000.0,1992173000.0,1124740000.0,837641000.0,,
Cash Equivalents,45993000.0,197195000.0,76015000.0,39241000.0,245734000.0,,
Cash Financial,2316986000.0,2606319000.0,1916158000.0,1085499000.0,591907000.0,,
