,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,222361749.0,219985221.0,219985221.0,219985221.0,217712796.0,
Share Issued,222361749.0,219985221.0,219985221.0,219985221.0,217712796.0,
Total Debt,697000.0,546000.0,442000.0,304000.0,171000.0,
Tangible Book Value,151768000.0,154680000.0,151754000.0,155732000.0,155341000.0,
Invested Capital,152465000.0,155226000.0,152196000.0,156036000.0,155512000.0,
Working Capital,5697000.0,15337000.0,33423000.0,42287000.0,47433000.0,
Net Tangible Assets,151768000.0,154680000.0,151754000.0,155732000.0,155341000.0,
Common Stock Equity,151768000.0,154680000.0,151754000.0,155732000.0,155341000.0,
Total Capitalization,152465000.0,155226000.0,152196000.0,156036000.0,155512000.0,
Total Equity Gross Minority Interest,170646000.0,174047000.0,170900000.0,175365000.0,174673000.0,
Minority Interest,18878000.0,19367000.0,19146000.0,19633000.0,19332000.0,
Stockholders Equity,151768000.0,154680000.0,151754000.0,155732000.0,155341000.0,
Other Equity Interest,,,-1000.0,,,
Gains Losses Not Affecting Retained Earnings,-867000.0,3451000.0,-1247000.0,613000.0,-2040000.0,
Other Equity Adjustments,19537000.0,21080000.0,21185000.0,20218000.0,21384000.0,
Foreign Currency Translation Adjustments,-20404000.0,-17629000.0,-22432000.0,-19605000.0,-23424000.0,
Retained Earnings,-41941000.0,-39067000.0,-37294000.0,-35177000.0,-32380000.0,
Capital Stock,194576000.0,190296000.0,190296000.0,190296000.0,189761000.0,
Common Stock,194576000.0,190296000.0,190296000.0,190296000.0,189761000.0,
Total Liabilities Net Minority Interest,11024000.0,10942000.0,7812000.0,9260000.0,8076000.0,
Total Non Current Liabilities Net Minority Interest,3252000.0,1371000.0,2242000.0,1604000.0,1471000.0,
Tradeand Other Payables Non Current,,0.0,1800000.0,1300000.0,1300000.0,1300000.0
Non Current Deferred Liabilities,2555000.0,825000.0,,,,0.0
Non Current Deferred Revenue,2555000.0,825000.0,,,,0.0
Long Term Debt And Capital Lease Obligation,697000.0,546000.0,442000.0,304000.0,171000.0,
Long Term Debt,697000.0,546000.0,442000.0,304000.0,171000.0,
Current Liabilities,7772000.0,9571000.0,5570000.0,7656000.0,6605000.0,
Current Provisions,468000.0,2438000.0,,70000.0,67000.0,1088000.0
Payables And Accrued Expenses,7304000.0,7133000.0,5570000.0,7586000.0,6538000.0,
Payables,7304000.0,7133000.0,5570000.0,7586000.0,6538000.0,
Other Payable,3674000.0,4614000.0,3876000.0,2949000.0,4223000.0,
Dueto Related Parties Current,3000.0,2000.0,2000.0,0.0,15000.0,
Total Tax Payable,847000.0,316000.0,287000.0,533000.0,155000.0,
Accounts Payable,2780000.0,2201000.0,1405000.0,4104000.0,2145000.0,
Total Assets,181670000.0,184989000.0,178712000.0,184625000.0,182749000.0,
Total Non Current Assets,168201000.0,160081000.0,139719000.0,134682000.0,128711000.0,
Duefrom Related Parties Non Current,,0.0,0.0,0.0,0.0,6917000.0
Non Current Note Receivables,,0.0,0.0,1000.0,0.0,4000.0
Non Current Accounts Receivable,30000.0,32000.0,40000.0,29000.0,7315000.0,
Net PPE,168171000.0,160049000.0,139679000.0,134652000.0,121396000.0,
Accumulated Depreciation,-4304000.0,-4410000.0,-3654000.0,-3605000.0,-4245000.0,
Gross PPE,172475000.0,164459000.0,143333000.0,138257000.0,125641000.0,
Machinery Furniture Equipment,6102000.0,5837000.0,3767000.0,3494000.0,3292000.0,
Land And Improvements,8733000.0,8928000.0,8416000.0,8677000.0,8498000.0,
Current Assets,13469000.0,24908000.0,38993000.0,49943000.0,54038000.0,
Prepaid Assets,4044000.0,2511000.0,3788000.0,2312000.0,1944000.0,
Receivables,1585000.0,8386000.0,8122000.0,7818000.0,7335000.0,
Other Receivables,336000.0,200000.0,200000.0,72000.0,287000.0,
Duefrom Related Parties Current,0.0,6937000.0,6937000.0,6937000.0,6937000.0,
Taxes Receivable,1245000.0,1245000.0,979000.0,802000.0,103000.0,
Loans Receivable,4000.0,4000.0,6000.0,7000.0,8000.0,
Cash Cash Equivalents And Short Term Investments,7840000.0,14011000.0,27083000.0,39813000.0,44759000.0,
Cash And Cash Equivalents,7840000.0,14011000.0,27083000.0,39813000.0,44759000.0,
Cash Financial,7840000.0,14011000.0,27083000.0,39813000.0,44759000.0,
