,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,6577186.0,6576609.0,6576609.0,6676609.0,6777657.0,
Share Issued,6577186.0,6576609.0,6576609.0,6676609.0,6777657.0,
Total Debt,1465000.0,1544000.0,1623000.0,2613000.0,2739000.0,
Tangible Book Value,371780000.0,363604000.0,349765000.0,333804000.0,331770000.0,
Net Tangible Assets,371780000.0,363604000.0,349765000.0,333804000.0,331770000.0,
Capital Lease Obligations,1465000.0,1544000.0,1623000.0,2613000.0,2739000.0,
Common Stock Equity,373326000.0,365150000.0,351311000.0,335350000.0,333316000.0,
Total Equity Gross Minority Interest,373326000.0,365150000.0,351311000.0,335350000.0,333316000.0,
Stockholders Equity,373326000.0,365150000.0,351311000.0,335350000.0,333316000.0,
Gains Losses Not Affecting Retained Earnings,-45652000.0,-43341000.0,-46639000.0,-58026000.0,-56358000.0,
Other Equity Adjustments,-45652000.0,-43341000.0,-46639000.0,-58026000.0,-56358000.0,
Retained Earnings,388058000.0,377731000.0,367302000.0,357488000.0,348093000.0,
Additional Paid In Capital,3329000.0,3217000.0,3105000.0,2992000.0,2871000.0,
Capital Stock,27591000.0,27543000.0,27543000.0,32896000.0,38710000.0,
Common Stock,27591000.0,27543000.0,27543000.0,32896000.0,38710000.0,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,2973274000.0,2985760000.0,2863052000.0,2832742000.0,2853116000.0,
Long Term Debt And Capital Lease Obligation,1465000.0,1544000.0,1623000.0,2613000.0,2739000.0,
Long Term Capital Lease Obligation,1465000.0,1544000.0,1623000.0,2613000.0,2739000.0,
Payables And Accrued Expenses,6025000.0,6128000.0,6681000.0,6242000.0,6463000.0,
Payables,6025000.0,6128000.0,6681000.0,6242000.0,6463000.0,
Accounts Payable,6025000.0,6128000.0,6681000.0,6242000.0,6463000.0,
Total Assets,3346600000.0,3350910000.0,3214363000.0,3168092000.0,3186432000.0,
Investments And Advances,764775000.0,775367000.0,766938000.0,699644000.0,701890000.0,
Held To Maturity Securities,120609000.0,122619000.0,124853000.0,127305000.0,129686000.0,
Available For Sale Securities,640065000.0,648312000.0,637815000.0,567419000.0,561223000.0,
Goodwill And Other Intangible Assets,1546000.0,1546000.0,1546000.0,1546000.0,1546000.0,
Net PPE,61923000.0,60757000.0,60137000.0,61111000.0,61645000.0,
Accumulated Depreciation,,-32160000.0,,,,-29788000.0
Gross PPE,61923000.0,92917000.0,60137000.0,61111000.0,61645000.0,
Leases,,2877000.0,,,,2877000.0
Construction In Progress,,3597000.0,,,,2347000.0
Other Properties,61923000.0,1893000.0,60137000.0,61111000.0,61645000.0,
Machinery Furniture Equipment,,19730000.0,,,,18998000.0
Buildings And Improvements,,44306000.0,,,,44104000.0
Land And Improvements,,20514000.0,,,,20508000.0
Receivables,11352000.0,11131000.0,10281000.0,10027000.0,10553000.0,
Accounts Receivable,11352000.0,11131000.0,10281000.0,10027000.0,10553000.0,
Other Short Term Investments,4101000.0,4436000.0,4270000.0,4920000.0,10981000.0,
Cash And Cash Equivalents,210522000.0,213392000.0,161055000.0,210442000.0,252155000.0,
Cash Financial,36677000.0,25685000.0,33651000.0,42453000.0,36438000.0,
Cash Cash Equivalents And Federal Funds Sold,210522000.0,213392000.0,161055000.0,210442000.0,252155000.0,
