,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Ordinary Shares Number,39821967.0,39821967.0,39591037.0,37352676.0,36837381.0
Share Issued,39821967.0,39821967.0,39591037.0,37352676.0,36837381.0
Net Debt,563317000.0,570462000.0,553604000.0,514507000.0,441411000.0
Total Debt,564474000.0,571838000.0,555031000.0,518625000.0,455709000.0
Tangible Book Value,668225000.0,595408000.0,535843000.0,485304000.0,499084000.0
Invested Capital,1232699000.0,1167246000.0,1090874000.0,1003929000.0,954793000.0
Net Tangible Assets,668225000.0,595408000.0,535843000.0,485304000.0,499084000.0
Common Stock Equity,668225000.0,595408000.0,535843000.0,485304000.0,499084000.0
Total Capitalization,1232699000.0,1167246000.0,1090874000.0,1003929000.0,954793000.0
Total Equity Gross Minority Interest,668225000.0,595408000.0,535843000.0,485304000.0,499084000.0
Stockholders Equity,668225000.0,595408000.0,535843000.0,485304000.0,499084000.0
Retained Earnings,181468000.0,108702000.0,-20095000.0,-5150000.0,53535000.0
Additional Paid In Capital,486717000.0,486666000.0,483554000.0,452440000.0,445512000.0
Capital Stock,40000.0,40000.0,40000.0,37000.0,37000.0
Common Stock,40000.0,40000.0,40000.0,37000.0,37000.0
Total Liabilities Net Minority Interest,654620000.0,641211000.0,608596000.0,568605000.0,507320000.0
Long Term Debt And Capital Lease Obligation,564474000.0,571838000.0,555031000.0,518625000.0,455709000.0
Payables,88922000.0,67872000.0,52739000.0,48715000.0,50754000.0
Other Payable,81287000.0,61854000.0,46589000.0,41885000.0,44584000.0
Accounts Payable,7635000.0,6018000.0,6150000.0,6830000.0,6170000.0
Total Assets,1322845000.0,1236619000.0,1144439000.0,1053909000.0,1006404000.0
Investments And Advances,1309248000.0,1222792000.0,1130859000.0,1036745000.0,979320000.0
Investmentin Financial Assets,1309248000.0,1222792000.0,1130859000.0,1036745000.0,979320000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,1309248000.0,1222792000.0,1130859000.0,1036745000.0,979320000.0
Receivables,8858000.0,8562000.0,8505000.0,8541000.0,8473000.0
Cash And Cash Equivalents,1157000.0,1376000.0,1427000.0,4118000.0,14298000.0
Cash Equivalents,25000.0,25000.0,1217000.0,,1354000.0
Cash Financial,1132000.0,1351000.0,210000.0,,12944000.0
Cash Cash Equivalents And Federal Funds Sold,2385000.0,2896000.0,2237000.0,5355000.0,15154000.0
