,2025-12-31,2024-12-31
Ordinary Shares Number,3120000.0,3120000.0
Share Issued,3120000.0,3120000.0
Total Debt,4082198.0,3469469.0
Tangible Book Value,14912041.0,8362264.0
Invested Capital,18600373.0,11443177.0
Working Capital,15990477.0,9253817.0
Net Tangible Assets,14912041.0,8362264.0
Capital Lease Obligations,407220.0,405373.0
Common Stock Equity,14925395.0,8379081.0
Total Capitalization,15775261.0,9949982.0
Total Equity Gross Minority Interest,14925395.0,8379081.0
Stockholders Equity,14925395.0,8379081.0
Retained Earnings,11903947.0,5687756.0
Additional Paid In Capital,1949688.0,1949688.0
Capital Stock,312000.0,312000.0
Common Stock,312000.0,312000.0
Total Liabilities Net Minority Interest,14610425.0,10518768.0
Total Non Current Liabilities Net Minority Interest,3012094.0,2704016.0
Other Non Current Liabilities,,-1.0
Non Current Pension And Other Postretirement Benefit Plans,23617.0,22145.0
Non Current Deferred Revenue,621.0,955.0
Non Current Deferred Taxes Liabilities,1873552.0,814148.0
Long Term Debt And Capital Lease Obligation,1114304.0,1866769.0
Long Term Capital Lease Obligation,264438.0,295868.0
Long Term Debt,849866.0,1570901.0
Current Liabilities,11598331.0,7814752.0
Other Current Liabilities,100950.0,6703.0
Current Debt And Capital Lease Obligation,2967894.0,1602700.0
Current Capital Lease Obligation,142782.0,109505.0
Current Debt,2825112.0,1493195.0
Payables,6233480.0,4916843.0
Other Payable,197273.0,141883.0
Total Tax Payable,1954124.0,1290637.0
Accounts Payable,4082083.0,3484323.0
Total Assets,29535820.0,18897849.0
Total Non Current Assets,1947012.0,1829280.0
Other Non Current Assets,-1.0,-2.0
Investmentin Financial Assets,33026.0,23026.0
Available For Sale Securities,33026.0,23026.0
Goodwill And Other Intangible Assets,13354.0,16817.0
Other Intangible Assets,13354.0,16817.0
Net PPE,1844537.0,1754781.0
Accumulated Depreciation,-1291082.0,-944678.0
Gross PPE,3135619.0,2699459.0
Other Properties,84797.0,81791.0
Machinery Furniture Equipment,2305899.0,1887908.0
Buildings And Improvements,744923.0,729760.0
Properties,0.0,0.0
Current Assets,27588808.0,17068569.0
Restricted Cash,142259.0,87993.0
Prepaid Assets,650657.0,416484.0
Inventory,723524.0,497118.0
Finished Goods,723524.0,497118.0
Other Receivables,9156342.0,3849877.0
Taxes Receivable,417264.0,
Accounts Receivable,12730555.0,8313302.0
Allowance For Doubtful Accounts Receivable,,-278186.0
Gross Accounts Receivable,12730555.0,8313302.0
Cash Cash Equivalents And Short Term Investments,3768207.0,3903795.0
Cash And Cash Equivalents,3768207.0,3903795.0
Cash Financial,3768207.0,3903795.0
