,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,152105999.0,152411346.0,152067819.0,153576158.0,153254342.0,,
Share Issued,152105999.0,152411346.0,152067819.0,153576158.0,153254342.0,,
Net Debt,450746000.0,309952000.0,257013000.0,22200000.0,523912000.0,,
Total Debt,1068131000.0,1081572000.0,1094843000.0,1102590000.0,1100940000.0,,
Tangible Book Value,2366228000.0,2681636000.0,2494670000.0,2616396000.0,2800035000.0,,
Invested Capital,8776806000.0,8813833000.0,8887145000.0,9035351000.0,8995297000.0,,
Working Capital,2706494000.0,2689720000.0,2735038000.0,2811578000.0,2741916000.0,,
Net Tangible Assets,2366228000.0,2681636000.0,2494670000.0,2616396000.0,2800035000.0,,
Capital Lease Obligations,75409000.0,89285000.0,102987000.0,111161000.0,109934000.0,,
Common Stock Equity,7784084000.0,7821546000.0,7895289000.0,8043922000.0,8004291000.0,,
Total Capitalization,8776806000.0,8813833000.0,8887145000.0,9035351000.0,8995297000.0,,
Total Equity Gross Minority Interest,7784084000.0,7821546000.0,7895289000.0,8043922000.0,8004291000.0,,
Stockholders Equity,7784084000.0,7821546000.0,7895289000.0,8043922000.0,8004291000.0,,
Gains Losses Not Affecting Retained Earnings,-4317000.0,15668000.0,22606000.0,24716000.0,10358000.0,,
Other Equity Adjustments,-4317000.0,15668000.0,22606000.0,24716000.0,10358000.0,,
Retained Earnings,-8506279000.0,-8342464000.0,-8098632000.0,-7786089000.0,-7631765000.0,,
Additional Paid In Capital,16294528000.0,16148190000.0,15971163000.0,15805141000.0,15625545000.0,,
Capital Stock,152000.0,152000.0,152000.0,154000.0,153000.0,,
Common Stock,152000.0,152000.0,152000.0,154000.0,153000.0,,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,,
Total Liabilities Net Minority Interest,1792721000.0,1949344000.0,1817030000.0,1804370000.0,1810424000.0,,
Total Non Current Liabilities Net Minority Interest,1052396000.0,1062336000.0,1074742000.0,1084311000.0,1084484000.0,,
Other Non Current Liabilities,16384000.0,15887000.0,14886000.0,16063000.0,15430000.0,,
Long Term Debt And Capital Lease Obligation,1036012000.0,1046449000.0,1059856000.0,1068248000.0,1069054000.0,,
Long Term Capital Lease Obligation,43290000.0,54162000.0,68000000.0,76819000.0,78048000.0,,
Long Term Debt,992722000.0,992287000.0,991856000.0,991429000.0,991006000.0,,
Current Liabilities,740325000.0,887008000.0,742288000.0,720059000.0,725940000.0,,
Other Current Liabilities,,,,,16935000.0,318000.0,1606000.0
Current Deferred Liabilities,159569000.0,158677000.0,159165000.0,148009000.0,154047000.0,,
Current Deferred Revenue,159569000.0,158677000.0,159165000.0,148009000.0,154047000.0,,
Current Debt And Capital Lease Obligation,32119000.0,35123000.0,34987000.0,34342000.0,31886000.0,,
Current Capital Lease Obligation,32119000.0,35123000.0,34987000.0,34342000.0,31886000.0,,
Pensionand Other Post Retirement Benefit Plans Current,53935000.0,143146000.0,107979000.0,59567000.0,25386000.0,,
Payables And Accrued Expenses,494702000.0,550062000.0,440157000.0,478141000.0,497686000.0,,
