,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,9966473.0,9869558.0,8954343.0,8427483.0,5765048.0,
Share Issued,9966473.0,9869558.0,8954343.0,8427483.0,5765048.0,
Net Debt,2423247.0,,,,4742503.0,9095978.0
Total Debt,3658811.0,3398409.0,304666.0,,6330638.0,10008552.0
Tangible Book Value,-7867665.0,-5813683.0,-5120114.0,-3887464.0,-12835162.0,
Invested Capital,-4208854.0,-2415274.0,-4815448.0,-3887464.0,-6504524.0,
Working Capital,-12147378.0,-10202657.0,-11965044.0,-11217356.0,-20189068.0,
Net Tangible Assets,-7867665.0,-5813683.0,-5120114.0,-3887464.0,-12835162.0,
Common Stock Equity,-7867665.0,-5813683.0,-5120114.0,-3887464.0,-12835162.0,
Total Capitalization,-6139522.0,-3553699.0,-5120114.0,-3887464.0,-12835162.0,
Total Equity Gross Minority Interest,-7867665.0,-5813683.0,-5120114.0,-3887464.0,-12835162.0,
Stockholders Equity,-7867665.0,-5813683.0,-5120114.0,-3887464.0,-12835162.0,
Retained Earnings,-73577276.0,-68342584.0,-64592850.0,-60133086.0,-56428648.0,
Additional Paid In Capital,65708626.0,62527926.0,59471853.0,56237330.0,43587862.0,
Capital Stock,985.0,975.0,883.0,8292.0,5624.0,
Common Stock,985.0,975.0,883.0,8292.0,5624.0,
Preferred Stock,,,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,17304900.0,17588975.0,15159326.0,15190926.0,24281967.0,
Total Non Current Liabilities Net Minority Interest,3442848.0,3307333.0,796182.0,285353.0,1651181.0,
Other Non Current Liabilities,4700.0,4700.0,4700.0,4700.0,347700.0,
Derivative Product Liabilities,1710005.0,1042649.0,791482.0,280653.0,753481.0,
Non Current Deferred Liabilities,,0.0,0.0,0.0,550000.0,425000.0
Long Term Debt And Capital Lease Obligation,1728143.0,2259984.0,,,,
Long Term Debt,1728143.0,2259984.0,,,,
Current Liabilities,13862052.0,14281642.0,14363144.0,14905573.0,22630786.0,
Other Current Liabilities,1420412.0,1420510.0,1420608.0,1420641.0,1501253.0,
Current Debt And Capital Lease Obligation,1930668.0,1138425.0,304666.0,,6330638.0,10008552.0
Current Debt,1930668.0,1138425.0,304666.0,,6330638.0,10008552.0
Other Current Borrowings,1930668.0,1138425.0,304666.0,,6330638.0,10008552.0
Pensionand Other Post Retirement Benefit Plans Current,666124.0,1667247.0,1610577.0,1130232.0,1265943.0,
Payables And Accrued Expenses,9844848.0,10055460.0,11027293.0,12354700.0,13532952.0,
Current Accrued Expenses,1382057.0,1750364.0,1773650.0,1769386.0,1603791.0,
Interest Payable,567.0,1556.0,2103.0,422.0,684.0,
Payables,8462791.0,8305096.0,9253643.0,10585314.0,11929161.0,
Accounts Payable,8462791.0,8305096.0,9253643.0,10585314.0,11929161.0,
Total Assets,9437235.0,11775292.0,10039212.0,11303462.0,11446805.0,
Total Non Current Assets,7722561.0,7696307.0,7641112.0,7615245.0,9005087.0,
Other Non Current Assets,550109.0,,561752.0,576335.0,640918.0,
Non Current Prepaid Assets,,547169.0,,,,312501.0
Financial Assets,,,,,5101809.0,3320403.0
Investments And Advances,42975.0,37374.0,45908.0,18228.0,1507177.0,
Investmentin Financial Assets,42975.0,37374.0,45908.0,18228.0,1507177.0,
Available For Sale Securities,42975.0,37374.0,45908.0,18228.0,1507177.0,
Trading Securities,,,,,,1496422.0
Net PPE,7129477.0,7111764.0,7033452.0,7020682.0,6856992.0,
Accumulated Depreciation,,-4995.0,,,,-1829.0
Gross PPE,7129477.0,7116759.0,7033452.0,7020682.0,6856992.0,
Construction In Progress,5371667.0,5354493.0,5279822.0,5266271.0,5101809.0,
Other Properties,1757810.0,,1753630.0,1754411.0,1755183.0,
Machinery Furniture Equipment,,21701.0,,,,17211.0
Land And Improvements,,1740565.0,,,,1740565.0
Properties,,0.0,,,,0.0
Current Assets,1714674.0,4078985.0,2398100.0,3688217.0,2441718.0,
Other Current Assets,479110.0,15310.0,455733.0,147533.0,318466.0,
Current Deferred Assets,0.0,25000.0,25000.0,25000.0,25000.0,
Prepaid Assets,,558524.0,,,,604566.0
Receivables,,0.0,332363.0,332363.0,510117.0,502838.0
Notes Receivable,,0.0,332363.0,332363.0,510117.0,502838.0
Cash Cash Equivalents And Short Term Investments,1235564.0,3480151.0,1585004.0,3183321.0,1588135.0,
Other Short Term Investments,,,,576571.0,,
Cash And Cash Equivalents,1235564.0,3480151.0,1585004.0,2606750.0,1588135.0,
Cash Financial,1235564.0,3480151.0,1585004.0,2606750.0,1588135.0,
