,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,1956000000.0,1943000000.0,1930297251.0,1837000000.0,1762000000.0,,
Share Issued,1956000000.0,1943000000.0,1930297251.0,1837000000.0,1762000000.0,,
Total Debt,79000000.0,84000000.0,107000000.0,111000000.0,115000000.0,,
Tangible Book Value,1347000000.0,1523000000.0,1674000000.0,1374000000.0,1168000000.0,,
Invested Capital,1964000000.0,2140000000.0,2291000000.0,1991000000.0,1785000000.0,,
Working Capital,1138000000.0,1206000000.0,1200000000.0,1261000000.0,1068000000.0,,
Net Tangible Assets,1347000000.0,1523000000.0,1674000000.0,1374000000.0,1168000000.0,,
Capital Lease Obligations,79000000.0,84000000.0,107000000.0,111000000.0,115000000.0,,
Common Stock Equity,1964000000.0,2140000000.0,2291000000.0,1991000000.0,1785000000.0,,
Total Capitalization,1964000000.0,2140000000.0,2291000000.0,1991000000.0,1785000000.0,,
Total Equity Gross Minority Interest,1964000000.0,2140000000.0,2291000000.0,1991000000.0,1785000000.0,,
Stockholders Equity,1964000000.0,2140000000.0,2291000000.0,1991000000.0,1785000000.0,,
Gains Losses Not Affecting Retained Earnings,0.0,2000000.0,1000000.0,0.0,0.0,,
Other Equity Adjustments,,2000000.0,1000000.0,,,1000000.0,2000000.0
Retained Earnings,-5397000000.0,-5174000000.0,-4968000000.0,-4767000000.0,-4566000000.0,,
Additional Paid In Capital,7361000000.0,7312000000.0,7258000000.0,6758000000.0,6351000000.0,,
Capital Stock,0.0,0.0,0.0,0.0,0.0,,
Common Stock,0.0,0.0,0.0,0.0,0.0,,
Total Liabilities Net Minority Interest,221000000.0,203000000.0,219000000.0,223000000.0,286000000.0,,
Total Non Current Liabilities Net Minority Interest,87000000.0,92000000.0,135000000.0,144000000.0,161000000.0,,
Other Non Current Liabilities,4000000.0,4000000.0,4000000.0,5000000.0,5000000.0,,
Derivative Product Liabilities,16000000.0,15000000.0,36000000.0,41000000.0,57000000.0,,
Long Term Debt And Capital Lease Obligation,67000000.0,73000000.0,95000000.0,98000000.0,99000000.0,,
Long Term Capital Lease Obligation,67000000.0,73000000.0,95000000.0,98000000.0,99000000.0,,
Current Liabilities,134000000.0,111000000.0,84000000.0,79000000.0,125000000.0,,
Current Debt And Capital Lease Obligation,12000000.0,11000000.0,12000000.0,13000000.0,16000000.0,,
Current Capital Lease Obligation,12000000.0,11000000.0,12000000.0,13000000.0,16000000.0,,
Pensionand Other Post Retirement Benefit Plans Current,85000000.0,62000000.0,49000000.0,35000000.0,76000000.0,,
Payables And Accrued Expenses,37000000.0,38000000.0,23000000.0,31000000.0,33000000.0,,
Current Accrued Expenses,37000000.0,38000000.0,23000000.0,31000000.0,33000000.0,,
Total Assets,2185000000.0,2343000000.0,2510000000.0,2214000000.0,2071000000.0,,
Total Non Current Assets,913000000.0,1026000000.0,1226000000.0,874000000.0,878000000.0,,
Other Non Current Assets,49000000.0,38000000.0,40000000.0,42000000.0,42000000.0,,
Investments And Advances,52000000.0,183000000.0,357000000.0,,,0.0,104000000.0
Goodwill And Other Intangible Assets,617000000.0,617000000.0,617000000.0,617000000.0,617000000.0,,
Net PPE,195000000.0,188000000.0,212000000.0,215000000.0,219000000.0,,
Accumulated Depreciation,-89000000.0,-84000000.0,-89000000.0,-85000000.0,-79000000.0,,
Gross PPE,284000000.0,272000000.0,301000000.0,300000000.0,298000000.0,,
Other Properties,132000000.0,137000000.0,155000000.0,154000000.0,158000000.0,,
Machinery Furniture Equipment,59000000.0,42000000.0,36000000.0,35000000.0,31000000.0,,
Buildings And Improvements,79000000.0,79000000.0,96000000.0,97000000.0,95000000.0,,
Land And Improvements,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,,
Properties,0.0,0.0,0.0,0.0,0.0,,
Current Assets,1272000000.0,1317000000.0,1284000000.0,1340000000.0,1193000000.0,,
Other Current Assets,47000000.0,41000000.0,37000000.0,31000000.0,34000000.0,,
Restricted Cash,,,,,,,1000000.0
Cash Cash Equivalents And Short Term Investments,1225000000.0,1276000000.0,1247000000.0,1309000000.0,1159000000.0,,
Other Short Term Investments,952000000.0,1055000000.0,1160000000.0,1103000000.0,989000000.0,,
Cash And Cash Equivalents,273000000.0,221000000.0,87000000.0,206000000.0,170000000.0,,
Cash Equivalents,,,86000000.0,,170000000.0,,263000000.0
Cash Financial,,,1000000.0,,,,
