,2025-12-31,2024-12-31
Ordinary Shares Number,33751457395.0,2757558395.0
Share Issued,33751457395.0,2757558395.0
Net Debt,501570000.0,938955000.0
Total Debt,585314000.0,1070121000.0
Tangible Book Value,-935575000.0,-756790000.0
Invested Capital,-351259000.0,311114000.0
Working Capital,-909116000.0,-910916000.0
Net Tangible Assets,-935575000.0,-756790000.0
Capital Lease Obligations,2590000.0,4552000.0
Common Stock Equity,-933983000.0,-754455000.0
Total Capitalization,-853022000.0,-703388000.0
Total Equity Gross Minority Interest,-892674000.0,-754134000.0
Minority Interest,41309000.0,321000.0
Stockholders Equity,-933983000.0,-754455000.0
Other Equity Interest,-108776000.0,24891000.0
Gains Losses Not Affecting Retained Earnings,47162000.0,-97194000.0
Other Equity Adjustments,47162000.0,-97194000.0
Treasury Stock,1000.0,6862000.0
Retained Earnings,-8690607000.0,-8251652000.0
Additional Paid In Capital,7818000000.0,7389684000.0
Capital Stock,239000.0,186678000.0
Common Stock,239000.0,186678000.0
Total Liabilities Net Minority Interest,1205246000.0,1404778000.0
Total Non Current Liabilities Net Minority Interest,82082000.0,54365000.0
Non Current Deferred Liabilities,,0.0
Non Current Deferred Taxes Liabilities,,0.0
Long Term Debt And Capital Lease Obligation,82082000.0,54365000.0
Long Term Capital Lease Obligation,1121000.0,3298000.0
Long Term Debt,80961000.0,51067000.0
Current Liabilities,1123164000.0,1350413000.0
Other Current Liabilities,29947000.0,50586000.0
Current Deferred Liabilities,,32509000.0
Current Deferred Revenue,,32509000.0
Current Debt And Capital Lease Obligation,503232000.0,1015756000.0
Current Capital Lease Obligation,1469000.0,1254000.0
Current Debt,501763000.0,1014502000.0
Other Current Borrowings,501763000.0,1014502000.0
Payables And Accrued Expenses,589985000.0,284071000.0
Current Accrued Expenses,,88311000.0
Payables,589985000.0,284071000.0
Other Payable,358357000.0,179051000.0
Total Tax Payable,796000.0,796000.0
Income Tax Payable,796000.0,796000.0
Accounts Payable,230832000.0,104224000.0
Total Assets,312572000.0,650644000.0
Total Non Current Assets,98524000.0,211147000.0
Other Non Current Assets,194000.0,2047000.0
Investments And Advances,92817000.0,199360000.0
Investmentin Financial Assets,92396000.0,198949000.0
Available For Sale Securities,92396000.0,198949000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,3160000.0
Long Term Equity Investment,421000.0,411000.0
Goodwill And Other Intangible Assets,1592000.0,2335000.0
Other Intangible Assets,1592000.0,2335000.0
Goodwill,,0.0
Net PPE,3921000.0,7405000.0
Accumulated Depreciation,-25580000.0,-22598000.0
Gross PPE,29501000.0,30003000.0
Other Properties,11182000.0,14804000.0
Machinery Furniture Equipment,5693000.0,5831000.0
Buildings And Improvements,12626000.0,9368000.0
Properties,0.0,0.0
Current Assets,214048000.0,439497000.0
Assets Held For Sale Current,4148000.0,55026000.0
Prepaid Assets,,135527000.0
Inventory,17000.0,0.0
Inventories Adjustments Allowances,,-1181000.0
Finished Goods,17000.0,0.0
Work In Process,0.0,0.0
Receivables,127438000.0,248683000.0
Other Receivables,105724000.0,204177000.0
Duefrom Related Parties Current,,1206000.0
Taxes Receivable,,52599000.0
Accounts Receivable,21714000.0,44506000.0
Allowance For Doubtful Accounts Receivable,-83251000.0,-69137000.0
Gross Accounts Receivable,104965000.0,113643000.0
Cash Cash Equivalents And Short Term Investments,82445000.0,135788000.0
Other Short Term Investments,1291000.0,9174000.0
Cash And Cash Equivalents,81154000.0,126614000.0
Cash Equivalents,,2290000.0
Cash Financial,,124324000.0
