,2025-06-30,2024-12-31
Ordinary Shares Number,72243992.0,72243992.0
Share Issued,72243992.0,72243992.0
Net Debt,14734746.0,9661558.0
Total Debt,14956645.0,10549148.0
Tangible Book Value,-5267583.0,-11271670.0
Invested Capital,9557921.0,-942723.0
Working Capital,-20392779.0,-7339176.0
Net Tangible Assets,-5267583.0,-11271670.0
Capital Lease Obligations,131141.0,220201.0
Common Stock Equity,-5267583.0,-11271670.0
Total Capitalization,-3248350.0,-9271670.0
Total Equity Gross Minority Interest,-943298.0,-6968777.0
Minority Interest,4324285.0,4302893.0
Stockholders Equity,-5267583.0,-11271670.0
Gains Losses Not Affecting Retained Earnings,900287.0,1468757.0
Other Equity Adjustments,900287.0,1468757.0
Retained Earnings,-40217153.0,-31220141.0
Additional Paid In Capital,34042059.0,18478632.0
Capital Stock,7224.0,1082.0
Common Stock,7224.0,1082.0
Total Liabilities Net Minority Interest,27427061.0,40760431.0
Total Non Current Liabilities Net Minority Interest,2019233.0,21394325.0
Preferred Securities Outside Stock Equity,0.0,19394325.0
Long Term Debt And Capital Lease Obligation,2019233.0,2000000.0
Long Term Capital Lease Obligation,0.0,0.0
Long Term Debt,2019233.0,2000000.0
Current Liabilities,25407828.0,19366106.0
Other Current Liabilities,676890.0,
Current Deferred Liabilities,192898.0,576459.0
Current Deferred Revenue,192898.0,576459.0
Current Debt And Capital Lease Obligation,12937412.0,8549148.0
Current Capital Lease Obligation,131141.0,220201.0
Current Debt,12806271.0,8328947.0
Other Current Borrowings,3174242.0,930977.0
Line Of Credit,9632029.0,7397970.0
Pensionand Other Post Retirement Benefit Plans Current,1998768.0,1653815.0
Current Provisions,344138.0,399192.0
Payables And Accrued Expenses,9257722.0,8187492.0
Current Accrued Expenses,125233.0,96024.0
Interest Payable,125233.0,96024.0
Payables,9132489.0,8091468.0
Other Payable,4534557.0,1743698.0
Dueto Related Parties Current,1884129.0,339354.0
Total Tax Payable,,22823.0
Accounts Payable,2713803.0,5985593.0
Total Assets,26483763.0,33791654.0
Total Non Current Assets,21468714.0,21764724.0
Other Non Current Assets,,30585.0
Non Current Deferred Assets,0.0,653894.0
Non Current Accounts Receivable,292814.0,
Investments And Advances,20336325.0,20000000.0
Investmentin Financial Assets,20336325.0,20000000.0
Available For Sale Securities,20336325.0,20000000.0
Net PPE,839575.0,1080245.0
Accumulated Depreciation,-1308161.0,-1191177.0
Gross PPE,2147736.0,2271422.0
Leases,64428.0,63230.0
Construction In Progress,0.0,0.0
Other Properties,126173.0,204062.0
Machinery Furniture Equipment,1957135.0,2004130.0
Properties,0.0,0.0
Current Assets,5015049.0,12026930.0
Other Current Assets,224026.0,115568.0
Restricted Cash,6980.0,0.0
Prepaid Assets,669017.0,988019.0
Inventory,1013303.0,1510581.0
Finished Goods,214128.0,258642.0
Work In Process,304049.0,883047.0
Raw Materials,495126.0,368892.0
Receivables,3010965.0,8745373.0
Receivables Adjustments Allowances,-179540.0,-183053.0
Other Receivables,236054.0,
Duefrom Related Parties Current,11387.0,44969.0
Taxes Receivable,362334.0,421370.0
Loans Receivable,0.0,2390491.0
Accounts Receivable,2580730.0,6071596.0
Allowance For Doubtful Accounts Receivable,,-79186.0
Gross Accounts Receivable,,6150782.0
Cash Cash Equivalents And Short Term Investments,90758.0,667389.0
Cash And Cash Equivalents,90758.0,667389.0
Cash Financial,90758.0,667389.0
