,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,31343338.0,31809803.0,32075564.0,32545209.0,33022554.0,,
Share Issued,31343338.0,31809803.0,32075564.0,32545209.0,33022554.0,,
Net Debt,1080190000.0,1014207000.0,1191522000.0,1232223000.0,1254673000.0,,
Total Debt,1774370000.0,1819999000.0,1887269000.0,1905744000.0,1932652000.0,,
Tangible Book Value,2474599000.0,2400627000.0,2250615000.0,2262240000.0,2211134000.0,,
Invested Capital,4245875000.0,4216336000.0,4132267000.0,4160936000.0,4136154000.0,,
Net Tangible Assets,2474599000.0,2400627000.0,2250615000.0,2262240000.0,2211134000.0,,
Capital Lease Obligations,48369000.0,49565000.0,50892000.0,52323000.0,52907000.0,,
Common Stock Equity,2519874000.0,2445902000.0,2295890000.0,2307515000.0,2256409000.0,,
Total Capitalization,4245875000.0,4216336000.0,4132267000.0,4160936000.0,4136154000.0,,
Total Equity Gross Minority Interest,2519874000.0,2445902000.0,2295890000.0,2307515000.0,2256409000.0,,
Stockholders Equity,2519874000.0,2445902000.0,2295890000.0,2307515000.0,2256409000.0,,
Gains Losses Not Affecting Retained Earnings,79354000.0,29435000.0,-24181000.0,36194000.0,2644000.0,,
Other Equity Adjustments,223792000.0,134594000.0,89692000.0,174626000.0,171599000.0,,
Foreign Currency Translation Adjustments,-23387000.0,-15836000.0,-22191000.0,-13803000.0,-35191000.0,,
Unrealized Gain Loss,-121051000.0,-89323000.0,-91682000.0,-124629000.0,-133764000.0,,
Retained Earnings,2440207000.0,2416149000.0,2319750000.0,2270995000.0,2253434000.0,,
Additional Paid In Capital,0.0,0.0,0.0,0.0,0.0,,
Capital Stock,313000.0,318000.0,321000.0,326000.0,331000.0,,
Common Stock,313000.0,318000.0,321000.0,326000.0,331000.0,,
Total Liabilities Net Minority Interest,12157552000.0,12566434000.0,12551868000.0,12522318000.0,12332601000.0,,
Non Current Deferred Liabilities,,28306000.0,,,,57624000.0,
Non Current Deferred Taxes Liabilities,,28306000.0,,,,57624000.0,
Long Term Debt And Capital Lease Obligation,1774370000.0,1819999000.0,1887269000.0,1905744000.0,1932652000.0,,
Long Term Capital Lease Obligation,48369000.0,49565000.0,50892000.0,52323000.0,52907000.0,,
Long Term Debt,1726001000.0,1770434000.0,1836377000.0,1853421000.0,1879745000.0,,
Payables And Accrued Expenses,555696000.0,615010000.0,529903000.0,573090000.0,610440000.0,,
Payables,555696000.0,615010000.0,529903000.0,573090000.0,610440000.0,,
Total Tax Payable,66810000.0,119654000.0,52118000.0,65537000.0,115706000.0,,
Income Tax Payable,66810000.0,119654000.0,52118000.0,65537000.0,115706000.0,,
Accounts Payable,488886000.0,495356000.0,477785000.0,507553000.0,494734000.0,,
Total Assets,14677426000.0,15012336000.0,14847758000.0,14829833000.0,14589010000.0,,
Investments And Advances,4634935000.0,4479860000.0,4428176000.0,4383344000.0,4391864000.0,,
Goodwill And Other Intangible Assets,45275000.0,45275000.0,45275000.0,45275000.0,45275000.0,,
Other Intangible Assets,,,45275000.0,45275000.0,45275000.0,,45275000.0
Net PPE,40936000.0,81671000.0,42986000.0,44149000.0,45122000.0,,
Receivables,2891044000.0,2885388000.0,3026024000.0,3130449000.0,3131182000.0,,
Other Receivables,,,,,,,300697000.0
Taxes Receivable,130773000.0,45265000.0,128313000.0,131807000.0,126929000.0,,
Accounts Receivable,2760271000.0,2840123000.0,2897711000.0,2998642000.0,3004253000.0,,
Cash Cash Equivalents And Short Term Investments,1925231000.0,1969979000.0,1749391000.0,1697749000.0,1728115000.0,,
Other Short Term Investments,1279420000.0,1213752000.0,1104536000.0,1076551000.0,1103043000.0,,
Cash And Cash Equivalents,645811000.0,756227000.0,644855000.0,621198000.0,625072000.0,,
